Date,Open,High,Low,Close,Volume,Adjusted Close
2009-02-13,141.12,142.05,139.65,140.33,0.0,140.33
2009-02-12,139.56,141.12,136.86,141.12,0.0,141.12
2009-02-11,140.09,140.93,137.51,139.56,0.0,139.56
2009-02-10,146.7,147.09,139.58,140.09,0.0,140.09
2009-02-09,145.81,147.42,145.15,146.7,0.0,146.7
2009-02-06,141.56,146.19,141.19,145.81,0.0,145.81
2009-02-05,137.2,142.52,135.71,141.56,0.0,141.56
2009-02-04,137.72,140.58,136.7,137.2,0.0,137.2
2009-02-03,135.65,138.22,133.72,137.72,0.0,137.72
2009-02-02,133.75,136.58,132.0,135.65,0.0,135.65
2009-01-30,136.1,138.22,133.25,133.75,0.0,133.75
2009-01-29,140.21,140.21,135.72,136.1,0.0,136.1
2009-01-28,134.93,141.3,134.93,140.21,0.0,140.21
2009-01-27,132.84,135.67,132.84,134.93,0.0,134.93
2009-01-26,132.38,134.92,131.07,132.84,0.0,132.84
2009-01-23,129.9,134.05,127.14,132.38,0.0,132.38
2009-01-22,131.87,131.87,126.96,129.9,0.0,129.9
2009-01-21,125.6,131.97,125.6,131.87,0.0,131.87
2009-01-20,132.85,132.85,125.6,125.6,0.0,125.6
2009-01-16,131.76,133.92,129.2,132.85,0.0,132.85
2009-01-15,129.2,132.95,126.6,131.76,0.0,131.76
2009-01-14,134.15,134.15,128.29,129.2,0.0,129.2
2009-01-13,134.45,136.47,132.09,134.15,0.0,134.15
2009-01-12,138.05,138.05,133.23,134.45,0.0,134.45
2009-01-09,141.15,141.15,136.78,138.05,0.0,138.05
2009-01-08,139.69,141.15,137.05,141.15,0.0,141.15
2009-01-07,144.34,144.34,138.43,139.69,0.0,139.69
2009-01-06,139.81,145.91,139.81,144.34,0.0,144.34
2009-01-05,139.49,141.0,137.01,139.81,0.0,139.81
2009-01-02,133.77,139.82,133.54,139.49,0.0,139.49
2008-12-31,131.47,134.64,131.26,133.77,0.0,133.77
2008-12-30,128.16,131.47,128.16,131.47,0.0,131.47
2008-12-29,130.11,130.21,126.51,128.16,0.0,128.16
2008-12-26,129.77,130.48,129.22,130.11,0.0,130.11
2008-12-24,129.44,130.19,129.35,129.77,0.0,129.77
2008-12-23,129.5,131.32,128.53,129.44,0.0,129.44
2008-12-22,133.86,133.87,126.9,129.5,0.0,129.5
2008-12-19,132.17,135.19,132.17,133.86,0.0,133.86
2008-12-18,135.09,135.75,130.84,132.17,0.0,132.17
2008-12-17,134.95,136.43,132.51,135.09,0.0,135.09
2008-12-16,127.38,135.3,127.38,134.95,0.0,134.95
2008-12-15,130.57,130.72,125.67,127.38,0.0,127.38
2008-12-12,126.73,130.65,124.38,130.57,0.0,130.57
2008-12-11,131.42,131.99,126.03,126.73,0.0,126.73
2008-12-10,130.13,132.87,129.38,131.41,0.0,131.41
2008-12-09,130.58,134.79,128.38,130.13,0.0,130.13
2008-12-08,124.45,132.05,124.45,130.58,0.0,130.58
2008-12-05,118.79,124.63,114.92,124.44,0.0,124.44
2008-12-04,122.08,123.79,116.95,118.79,0.0,118.79
2008-12-03,118.87,122.12,115.67,122.08,0.0,122.08
2008-12-02,115.28,118.99,114.94,118.87,0.0,118.87
2008-12-01,125.95,125.95,115.28,115.28,0.0,115.28
2008-11-28,125.66,125.95,123.59,125.95,0.0,125.95
2008-11-26,119.09,125.97,117.46,125.66,0.0,125.66
2008-11-25,118.82,119.92,115.69,119.09,0.0,119.09
2008-11-24,112.07,119.69,112.07,118.82,0.0,118.82
2008-11-21,106.05,112.07,104.91,112.07,0.0,112.07
2008-11-20,111.61,114.78,105.9,106.05,0.0,106.05
2008-11-19,119.74,120.23,111.61,111.61,0.0,111.61
2008-11-18,119.88,121.19,115.35,119.74,0.0,119.74
2008-11-17,123.46,123.46,119.64,119.88,0.0,119.88
2008-11-14,129.26,129.45,123.19,123.46,0.0,123.46
2008-11-13,121.29,129.26,114.3,129.26,0.0,129.26
2008-11-12,128.66,128.66,121.25,121.3,0.0,121.3
2008-11-11,132.14,132.14,127.23,128.66,0.0,128.66
2008-11-10,132.33,137.03,130.52,132.14,0.0,132.14
2008-11-07,131.3,135.55,131.3,134.51,0.0,134.51
2008-11-06,137.69,137.69,130.59,131.3,0.0,131.3
2008-11-05,144.8,144.8,137.47,137.69,0.0,137.69
2008-11-04,139.01,145.14,139.01,144.8,0.0,144.8
2008-11-03,140.18,140.78,137.64,139.01,0.0,139.01
2008-10-31,139.19,142.07,137.6,140.18,0.0,140.18
2008-10-30,137.13,141.64,136.35,139.19,0.0,139.19
2008-10-29,138.12,141.62,134.29,137.13,0.0,137.13
2008-10-28,124.57,138.12,124.57,138.12,0.0,138.12
2008-10-27,127.72,130.57,124.37,124.57,0.0,124.57
2008-10-24,132.97,132.97,124.65,127.72,0.0,127.72
2008-10-23,135.06,135.75,126.78,132.97,0.0,132.97
2008-10-22,139.25,139.46,132.21,135.06,0.0,135.06
2008-10-21,147.6,147.6,139.13,139.26,0.0,139.26
2008-10-20,142.16,147.68,140.46,147.6,0.0,147.6
2008-10-17,139.76,147.6,136.55,142.16,0.0,142.16
2008-10-16,133.3,139.84,126.76,139.76,0.0,139.76
2008-10-15,146.86,146.86,133.23,133.3,0.0,133.3
2008-10-14,153.03,157.92,144.76,146.86,0.0,146.86
2008-10-13,137.08,153.05,137.08,153.03,0.0,153.03
2008-10-10,138.11,142.18,129.79,137.08,0.0,137.08
2008-10-09,144.98,148.66,136.82,138.12,0.0,138.12
2008-10-08,144.27,150.3,140.58,144.98,0.0,144.98
2008-10-07,153.74,155.59,144.27,144.27,0.0,144.27
2008-10-06,158.63,158.63,146.09,153.75,0.0,153.75
2008-10-03,162.1,167.54,158.62,158.63,0.0,158.63
2008-10-02,170.36,170.36,161.82,162.1,0.0,162.1
2008-10-01,171.2,172.45,168.08,170.36,0.0,170.36
2008-09-30,163.18,173.9,163.18,171.2,0.0,171.2
2008-09-29,180.73,180.73,163.03,163.18,0.0,163.18
2008-09-26,184.65,184.65,178.32,180.73,0.0,180.73
2008-09-25,182.02,186.59,182.02,184.65,0.0,184.65
2008-09-24,181.78,184.27,180.74,182.02,0.0,182.02
2008-09-23,184.25,187.24,180.97,181.78,0.0,181.78
2008-09-22,194.84,194.84,184.23,184.25,0.0,184.25
2008-09-19,187.75,196.58,187.75,194.84,0.0,194.84
2008-09-18,178.42,187.75,175.51,187.75,0.0,187.75
2008-09-17,187.22,187.22,178.41,178.42,0.0,178.42
2008-09-16,185.52,188.4,182.68,187.22,0.0,187.22
2008-09-15,192.69,192.69,185.51,185.52,0.0,185.52
2008-09-12,192.68,193.76,189.75,192.69,0.0,192.69
2008-09-11,189.93,192.75,186.72,192.68,0.0,192.68
2008-09-10,188.96,191.51,188.86,189.92,0.0,189.92
2008-09-09,194.66,196.57,188.96,188.96,0.0,188.96
2008-09-08,193.56,198.11,191.26,194.66,0.0,194.66
2008-09-05,193.82,194.86,190.41,193.56,0.0,193.56
2008-09-04,201.91,201.91,193.79,193.82,0.0,193.82
2008-09-03,204.16,204.37,200.61,201.91,0.0,201.91
2008-09-02,205.16,209.71,203.15,204.16,0.0,204.16
2008-08-29,208.89,208.89,204.12,205.16,0.0,205.16
2008-08-28,205.93,209.33,205.93,208.89,0.0,208.89
2008-08-27,204.91,207.48,204.59,205.93,0.0,205.93
2008-08-26,206.44,206.64,203.37,204.91,0.0,204.91
2008-08-25,211.39,211.39,206.0,206.44,0.0,206.44
2008-08-22,207.97,211.93,207.97,211.39,0.0,211.39
2008-08-21,208.29,208.54,205.67,207.79,0.0,207.79
2008-08-20,208.11,210.21,207.12,208.29,0.0,208.29
2008-08-19,210.89,210.89,207.38,208.11,0.0,208.11
2008-08-18,215.0,215.18,209.87,210.89,0.0,210.89
2008-08-15,214.71,216.68,213.86,215.0,0.0,215.0
2008-08-14,211.93,215.24,210.39,214.71,0.0,214.71
2008-08-13,212.22,213.46,209.39,211.93,0.0,211.93
2008-08-12,213.77,214.38,211.32,212.22,0.0,212.22
2008-08-11,210.18,216.03,209.53,213.77,0.0,213.77
2008-08-08,204.74,210.5,204.27,210.18,0.0,210.18
2008-08-07,206.57,206.57,203.33,204.74,0.0,204.74
2008-08-06,205.63,207.41,202.54,206.57,0.0,206.57
2008-08-05,199.2,205.66,199.2,205.63,0.0,205.63
2008-08-04,201.42,201.42,198.99,199.2,0.0,199.2
2008-08-01,202.76,202.76,198.09,201.42,0.0,201.42
2008-07-31,203.47,205.42,201.59,202.76,0.0,202.76
2008-07-30,203.75,205.05,200.63,203.47,0.0,203.47
2008-07-29,198.54,203.84,198.54,203.75,0.0,203.75
2008-07-28,203.05,203.44,198.13,198.54,0.0,198.54
2008-07-25,199.95,203.3,199.95,203.05,0.0,203.05
2008-07-24,201.02,203.77,199.95,199.95,0.0,199.95
2008-07-23,199.62,204.46,199.23,201.02,0.0,201.02
2008-07-22,197.49,199.63,196.27,199.62,0.0,199.62
2008-07-21,198.84,199.87,196.34,197.49,0.0,197.49
2008-07-18,201.98,201.98,197.65,198.85,0.0,198.85
2008-07-17,201.62,202.99,197.04,201.99,0.0,201.99
2008-07-16,194.77,201.81,193.35,201.61,0.0,201.61
2008-07-15,196.1,198.17,189.99,194.77,0.0,194.77
2008-07-14,199.57,201.33,195.34,196.1,0.0,196.1
2008-07-11,202.32,202.39,196.39,199.57,0.0,199.57
2008-07-10,200.87,203.77,198.93,202.32,0.0,202.32
2008-07-09,207.33,207.33,200.83,200.87,0.0,200.87
2008-07-08,203.0,207.34,189.36,207.33,0.0,207.33
2008-07-07,201.83,205.65,199.62,202.99,0.0,202.99
2008-07-03,201.38,203.5,200.53,201.83,0.0,201.83
2008-07-02,205.76,206.01,198.48,201.38,0.0,201.38
2008-07-01,204.2,205.91,200.41,205.76,0.0,205.76
2008-06-30,207.05,207.58,204.14,204.2,0.0,204.2
2008-06-27,208.44,208.74,204.15,207.06,0.0,207.06
2008-06-26,216.69,216.69,208.25,208.44,0.0,208.44
2008-06-25,213.08,218.82,213.08,216.69,0.0,216.69
2008-06-24,214.84,216.12,210.95,213.08,0.0,213.08
2008-06-23,216.79,218.19,214.65,214.84,0.0,214.84
2008-06-20,222.9,222.9,215.9,216.79,0.0,216.79
2008-06-19,218.91,223.63,216.96,222.9,0.0,222.9
2008-06-18,221.06,221.06,217.51,218.92,0.0,218.92
2008-06-17,223.13,223.99,220.68,221.06,0.0,221.06
2008-06-16,221.29,224.11,219.97,223.13,0.0,223.13
2008-06-13,216.46,221.29,216.46,221.29,0.0,221.29
2008-06-12,216.47,220.92,214.45,216.46,0.0,216.46
2008-06-11,222.14,222.14,216.47,216.47,0.0,216.47
2008-06-10,223.34,223.65,220.5,222.14,0.0,222.14
2008-06-09,225.32,226.56,219.99,223.34,0.0,223.34
2008-06-06,232.68,232.68,225.32,225.32,0.0,225.32
2008-06-05,229.78,233.0,229.17,232.68,0.0,232.68
2008-06-04,226.58,231.66,225.74,229.78,0.0,229.78
2008-06-03,227.76,230.25,224.14,226.56,0.0,226.56
2008-06-02,231.56,231.56,226.16,227.76,0.0,227.76
2008-05-30,230.05,232.32,230.04,231.47,0.0,231.47
2008-05-29,227.94,231.34,227.94,230.05,0.0,230.05
2008-05-28,226.68,228.13,225.99,227.94,0.0,227.94
2008-05-27,223.24,226.88,223.24,226.68,0.0,226.68
2008-05-23,225.14,225.14,216.92,223.24,0.0,223.24
2008-05-22,225.18,226.67,223.62,225.15,0.0,225.15
2008-05-21,229.27,231.28,224.66,225.18,0.0,225.18
2008-05-20,231.55,231.55,227.83,229.27,0.0,229.27
2008-05-19,232.77,235.21,230.35,231.55,0.0,231.55
2008-05-16,232.57,233.18,229.96,232.77,0.0,232.77
2008-05-15,227.34,232.87,227.31,232.57,0.0,232.57
2008-05-14,227.45,231.11,227.22,227.34,0.0,227.34
2008-05-13,226.79,227.92,224.66,227.45,0.0,227.45
2008-05-12,222.17,227.16,221.94,226.79,0.0,226.79
2008-05-09,222.01,223.74,220.64,222.17,0.0,222.17
2008-05-08,220.19,223.25,219.81,222.01,0.0,222.01
2008-05-07,224.68,226.31,219.82,220.19,0.0,220.19
2008-05-06,222.98,225.27,215.28,224.68,0.0,224.68
2008-05-05,224.92,225.33,222.06,222.95,0.0,222.95
2008-05-02,225.95,227.85,223.12,224.92,0.0,224.92
2008-05-01,220.05,225.96,219.91,225.95,0.0,225.95
2008-04-30,221.06,223.5,219.16,220.05,0.0,220.05
2008-04-29,219.27,221.6,218.7,221.06,0.0,221.06
2008-04-28,219.84,220.84,218.81,219.27,0.0,219.27
2008-04-25,218.23,219.94,216.33,219.84,0.0,219.84
2008-04-24,216.3,220.64,214.54,218.23,0.0,218.23
2008-04-23,214.05,217.4,214.05,216.3,0.0,216.3
2008-04-22,217.12,217.12,212.34,214.05,0.0,214.05
2008-04-21,215.87,217.31,214.59,217.12,0.0,217.12
2008-04-18,206.62,216.75,206.62,215.47,0.0,215.47
2008-04-17,207.47,207.47,205.67,206.62,0.0,206.62
2008-04-16,201.94,207.76,201.94,207.47,0.0,207.47
2008-04-15,202.22,203.6,200.16,201.94,0.0,201.94
2008-04-14,203.29,204.32,201.92,202.22,0.0,202.22
2008-04-11,208.59,208.59,202.6,203.29,0.0,203.29
2008-04-10,206.17,209.63,205.62,208.59,0.0,208.59
2008-04-09,208.67,209.17,204.94,206.17,0.0,206.17
2008-04-08,209.28,209.41,207.17,208.67,0.0,208.67
2008-04-07,210.65,211.86,208.83,209.28,0.0,209.28
2008-04-04,209.96,212.65,208.49,210.65,0.0,210.65
2008-04-03,209.56,211.1,207.66,209.96,0.0,209.96
2008-04-02,209.24,212.28,207.9,209.56,0.0,209.56
2008-04-01,200.01,209.24,200.01,209.24,0.0,209.24
2008-03-31,200.48,201.17,198.27,200.01,0.0,200.01
2008-03-28,201.07,204.61,199.8,200.48,0.0,200.48
2008-03-27,205.84,205.84,201.07,201.07,0.0,201.07
2008-03-26,207.53,207.53,203.98,205.84,0.0,205.84
2008-03-25,207.23,208.3,204.95,207.53,0.0,207.53
2008-03-24,198.47,208.33,198.47,207.23,0.0,207.23
2008-03-20,193.84,198.91,192.87,198.47,0.0,198.47
2008-03-19,200.96,201.21,193.84,193.84,0.0,193.84
2008-03-18,191.38,200.96,191.38,200.96,0.0,200.96
2008-03-17,195.94,195.94,189.27,191.38,0.0,191.38
2008-03-14,200.81,201.85,194.06,195.94,0.0,195.94
2008-03-13,199.74,202.05,195.02,200.81,0.0,200.81
2008-03-12,199.3,202.78,199.18,199.74,0.0,199.74
2008-03-11,192.3,199.31,192.3,199.31,0.0,199.31
2008-03-10,196.51,196.71,192.21,192.3,0.0,192.3
2008-03-07,196.81,200.05,194.09,196.51,0.0,196.51
2008-03-06,201.76,201.76,196.8,196.81,0.0,196.81
2008-03-05,199.86,203.12,199.76,201.76,0.0,201.76
2008-03-04,199.57,200.54,195.49,199.86,0.0,199.86
2008-03-03,202.43,202.43,197.93,199.58,0.0,199.58
2008-02-29,208.36,208.36,201.92,202.44,0.0,202.44
2008-02-28,212.09,212.09,208.09,208.36,0.0,208.36
2008-02-27,209.79,212.79,208.42,212.09,0.0,212.09
2008-02-26,209.43,211.32,206.23,209.79,0.0,209.79
2008-02-25,207.96,210.33,206.19,209.43,0.0,209.43
2008-02-22,206.81,208.02,203.73,207.96,0.0,207.96
2008-02-21,208.39,211.28,206.31,206.81,0.0,206.81
2008-02-20,206.21,209.14,204.53,208.39,0.0,208.39
2008-02-19,208.93,211.21,205.56,206.21,0.0,206.21
2008-02-15,208.34,209.48,207.5,208.93,0.0,208.93
2008-02-14,211.84,212.41,207.91,208.34,0.0,208.34
2008-02-13,205.72,212.09,205.72,211.84,0.0,211.84
2008-02-12,206.42,209.15,204.57,205.72,0.0,205.72
2008-02-11,204.2,206.97,203.95,206.42,0.0,206.42
2008-02-08,201.34,204.74,201.1,204.2,0.0,204.2
2008-02-07,199.39,203.85,196.87,201.36,0.0,201.36
2008-02-06,203.03,205.43,199.3,199.39,0.0,199.39
2008-02-05,209.61,209.61,203.03,203.03,0.0,203.03
2008-02-04,212.04,212.05,209.37,209.61,0.0,209.61
2008-02-01,207.21,212.76,207.21,212.04,0.0,212.04
2008-01-31,202.88,208.59,199.51,207.21,0.0,207.21
2008-01-30,202.96,206.78,201.35,203.02,0.0,203.02
2008-01-29,203.02,204.21,201.22,202.96,0.0,202.96
2008-01-28,202.23,203.35,199.73,203.02,0.0,203.02
2008-01-25,205.07,209.6,201.62,202.23,0.0,202.23
2008-01-24,196.16,205.07,196.16,205.07,0.0,205.07
2008-01-23,196.25,197.07,185.8,196.16,0.0,196.16
2008-01-22,200.18,200.18,190.17,196.25,0.0,196.25
2008-01-18,200.31,204.2,198.13,200.18,0.0,200.18
2008-01-17,204.92,207.0,199.86,200.32,0.0,200.32
2008-01-16,205.53,208.92,202.78,204.92,0.0,204.92
2008-01-15,211.42,211.42,196.51,205.53,0.0,205.53
2008-01-14,206.86,211.94,205.12,211.41,0.0,211.41
2008-01-11,212.67,212.67,204.93,206.86,0.0,206.86
2008-01-10,210.64,214.53,207.99,212.66,0.0,212.66
2008-01-09,208.64,210.66,203.53,210.63,0.0,210.63
2008-01-08,213.83,217.01,208.64,208.64,0.0,208.64
2008-01-07,216.73,217.06,211.32,213.83,0.0,213.83
2008-01-04,225.81,225.81,216.29,216.73,0.0,216.73
2008-01-03,226.45,227.72,224.55,225.81,0.0,225.81
2008-01-02,229.85,231.79,225.2,226.45,0.0,226.45
2007-12-31,232.93,232.93,229.38,229.85,0.0,229.85
2007-12-28,233.3,234.96,231.17,232.93,0.0,232.93
2007-12-27,236.62,236.62,233.07,233.29,0.0,233.29
2007-12-26,235.32,237.0,233.91,236.62,0.0,236.62
2007-12-24,234.42,235.72,233.96,235.32,0.0,235.32
2007-12-21,228.94,234.97,228.94,234.41,0.0,234.41
2007-12-20,225.28,229.02,225.28,228.94,0.0,228.94
2007-12-19,224.51,226.18,223.65,225.28,0.0,225.28
2007-12-18,222.66,225.56,220.88,224.51,0.0,224.51
2007-12-17,229.96,229.96,222.63,222.66,0.0,222.66
2007-12-14,231.77,233.12,229.57,229.96,0.0,229.96
2007-12-13,232.83,232.83,228.73,231.77,0.0,231.77
2007-12-12,231.55,236.75,229.19,232.83,0.0,232.83
2007-12-11,236.63,238.95,231.33,231.55,0.0,231.55
2007-12-10,236.17,237.96,236.04,236.63,0.0,236.63
2007-12-07,237.17,237.31,235.17,236.17,0.0,236.17
2007-12-06,234.04,237.34,233.55,237.17,0.0,237.17
2007-12-05,230.83,235.38,230.83,234.04,0.0,234.04
2007-12-04,232.51,232.59,230.38,230.83,0.0,230.83
2007-12-03,236.09,236.09,232.32,232.51,0.0,232.51
2007-11-30,237.3,240.14,233.99,236.09,0.0,236.09
2007-11-29,237.17,238.99,235.37,237.3,0.0,237.3
2007-11-28,228.81,237.91,228.81,237.17,0.0,237.17
2007-11-27,223.71,228.95,223.71,228.81,0.0,228.81
2007-11-26,228.21,230.63,223.57,223.71,0.0,223.71
2007-11-23,224.76,228.67,224.76,228.21,0.0,228.21
2007-11-21,226.49,228.25,222.08,224.76,0.0,224.76
2007-11-20,226.94,231.23,221.95,226.49,0.0,226.49
2007-11-19,231.49,231.49,225.4,226.94,0.0,226.94
2007-11-16,228.48,231.82,225.84,231.49,0.0,231.49
2007-11-15,232.25,232.8,226.72,228.47,0.0,228.47
2007-11-14,235.23,238.46,231.47,232.25,0.0,232.25
2007-11-13,225.51,235.23,225.51,235.23,0.0,235.23
2007-11-12,233.75,233.75,225.22,225.51,0.0,225.51
2007-11-09,240.49,240.49,232.76,233.75,0.0,233.75
2007-11-08,249.6,249.6,235.85,240.49,0.0,240.49
2007-11-07,254.82,254.82,249.47,249.6,0.0,249.6
2007-11-06,253.62,255.67,251.16,254.82,0.0,254.82
2007-11-05,253.28,255.54,250.81,253.6,0.0,253.6
2007-11-02,251.48,253.65,249.63,253.28,0.0,253.28
2007-11-01,256.8,256.8,251.24,251.48,0.0,251.48
2007-10-31,252.82,256.95,252.29,256.8,0.0,256.8
2007-10-30,254.37,254.37,252.23,252.82,0.0,252.82
2007-10-29,251.9,255.56,251.9,254.37,0.0,254.37
2007-10-26,247.23,252.18,247.23,251.9,0.0,251.9
2007-10-25,250.43,251.38,246.01,247.23,0.0,247.23
2007-10-24,256.41,256.41,245.47,250.43,0.0,250.43
2007-10-23,250.09,256.46,250.09,256.41,0.0,256.41
2007-10-22,248.16,250.14,245.59,250.09,0.0,250.09
2007-10-19,253.94,254.28,248.08,248.16,0.0,248.16
2007-10-18,253.3,254.48,250.91,253.94,0.0,253.94
2007-10-17,250.29,254.64,249.18,253.3,0.0,253.3
2007-10-16,252.97,252.97,249.6,250.29,0.0,250.29
2007-10-15,257.4,257.4,251.33,252.98,0.0,252.98
2007-10-12,251.27,257.4,251.27,257.4,0.0,257.4
2007-10-11,256.76,258.98,249.28,251.27,0.0,251.27
2007-10-10,255.43,256.97,254.86,256.76,0.0,256.76
2007-10-09,253.39,255.57,253.1,255.43,0.0,255.43
2007-10-08,250.75,253.39,250.61,253.39,0.0,253.39
2007-10-05,244.83,251.13,244.83,250.75,0.0,250.75
2007-10-04,243.83,245.08,242.79,244.83,0.0,244.83
2007-10-03,243.81,245.24,242.64,243.83,0.0,243.83
2007-10-02,242.48,243.94,241.99,243.81,0.0,243.81
2007-10-01,239.41,242.92,234.25,242.48,0.0,242.48
2007-09-28,239.05,239.99,238.26,239.41,0.0,239.41
2007-09-27,238.2,239.88,238.2,239.05,0.0,239.05
2007-09-26,237.69,239.27,237.38,238.2,0.0,238.2
2007-09-25,235.27,237.69,234.54,237.69,0.0,237.69
2007-09-24,236.03,237.65,234.43,235.27,0.0,235.27
2007-09-21,234.62,236.52,234.62,236.03,0.0,236.03
2007-09-20,235.48,236.31,233.98,234.62,0.0,234.62
2007-09-19,234.1,237.07,234.1,235.48,0.0,235.48
2007-09-18,228.37,234.1,228.37,234.1,0.0,234.1
2007-09-17,229.67,229.67,227.05,228.37,0.0,228.37
2007-09-14,228.57,229.9,227.04,229.67,0.0,229.67
2007-09-13,227.73,229.5,227.56,228.57,0.0,228.57
2007-09-12,227.16,229.37,226.68,227.73,0.0,227.73
2007-09-11,223.18,227.26,223.18,227.16,0.0,227.16
2007-09-10,224.01,225.57,220.95,223.18,0.0,223.18
2007-09-07,228.14,228.14,223.11,224.01,0.0,224.01
2007-09-06,227.64,228.68,225.81,228.14,0.0,228.14
2007-09-05,228.7,228.74,226.23,227.64,0.0,227.64
2007-09-04,224.66,230.1,224.58,228.7,0.0,228.7
2007-08-31,221.39,225.16,221.39,224.66,0.0,224.66
2007-08-30,220.65,223.4,218.95,221.39,0.0,221.39
2007-08-29,215.81,220.68,215.81,220.65,0.0,220.65
2007-08-28,221.49,221.49,215.81,215.81,0.0,215.81
2007-08-27,222.23,222.62,220.82,221.49,0.0,221.49
2007-08-24,219.67,222.23,218.41,222.23,0.0,222.23
2007-08-23,220.31,220.91,217.88,219.67,0.0,219.67
2007-08-22,218.24,220.55,218.24,220.31,0.0,220.31
2007-08-21,215.71,219.04,215.53,218.24,0.0,218.24
2007-08-20,214.95,216.3,213.66,215.71,0.0,215.71
2007-08-17,209.8,215.59,209.8,214.95,0.0,214.95
2007-08-16,211.48,211.48,204.47,209.8,0.0,209.8
2007-08-15,215.1,216.79,211.41,211.48,0.0,211.48
2007-08-14,219.74,220.88,215.1,215.1,0.0,215.1
2007-08-13,218.62,221.49,218.62,219.74,0.0,219.74
2007-08-10,218.03,220.01,213.98,218.62,0.0,218.62
2007-08-09,223.16,223.61,218.02,218.03,0.0,218.03
2007-08-08,218.21,224.01,218.21,223.17,0.0,223.17
2007-08-07,217.55,219.56,214.97,218.21,0.0,218.21
2007-08-06,215.92,217.55,213.85,217.55,0.0,217.55
2007-08-03,221.73,221.98,215.92,215.92,0.0,215.92
2007-08-02,218.46,222.1,218.46,221.73,0.0,221.73
2007-08-01,218.33,218.93,214.75,218.46,0.0,218.46
2007-07-31,222.47,224.63,218.28,218.33,0.0,218.33
2007-07-30,221.0,223.21,220.1,222.47,0.0,222.47
2007-07-27,224.46,225.68,221.0,221.0,0.0,221.0
2007-07-26,228.74,228.74,221.17,224.46,0.0,224.46
2007-07-25,226.1,230.4,226.1,228.74,0.0,228.74
2007-07-24,229.9,229.9,225.36,226.1,0.0,226.1
2007-07-23,231.17,231.19,229.7,229.9,0.0,229.9
2007-07-20,234.4,234.4,230.21,231.17,0.0,231.17
2007-07-19,232.41,234.99,232.41,234.4,0.0,234.4
2007-07-18,234.45,234.45,225.04,232.41,0.0,232.41
2007-07-17,233.34,234.78,233.16,234.45,0.0,234.45
2007-07-16,234.69,234.69,232.93,233.33,0.0,233.33
2007-07-13,233.38,234.79,233.0,234.69,0.0,234.69
2007-07-12,229.84,233.38,229.84,233.38,0.0,233.38
2007-07-11,227.75,229.87,227.12,229.84,0.0,229.84
2007-07-10,230.02,230.02,227.55,227.76,0.0,227.76
2007-07-09,229.82,230.28,228.98,230.02,0.0,230.02
2007-07-06,229.04,230.09,228.49,229.82,0.0,229.82
2007-07-05,227.63,228.91,227.17,228.81,0.0,228.81
2007-07-03,227.16,227.8,226.99,227.63,0.0,227.63
2007-07-02,225.02,227.18,225.02,227.16,0.0,227.16
2007-06-29,223.96,226.48,223.67,225.02,0.0,225.02
2007-06-28,223.46,225.52,223.32,223.95,0.0,223.95
2007-06-27,221.55,223.59,219.82,223.46,0.0,223.46
2007-06-26,221.54,223.17,221.09,221.56,0.0,221.56
2007-06-25,222.48,223.83,220.68,221.54,0.0,221.54
2007-06-22,223.82,224.18,221.66,222.48,0.0,222.48
2007-06-21,221.9,223.91,220.96,223.82,0.0,223.82
2007-06-20,223.19,224.79,221.88,221.88,0.0,221.88
2007-06-19,222.53,223.83,222.33,223.19,0.0,223.19
2007-06-18,222.48,223.11,221.99,222.53,0.0,222.53
2007-06-15,220.93,223.43,220.93,222.48,0.0,222.48
2007-06-14,220.13,221.85,220.13,220.93,0.0,220.93
2007-06-13,217.76,220.14,217.5,220.12,0.0,220.12
2007-06-12,220.02,220.12,217.64,217.76,0.0,217.76
2007-06-11,221.01,221.41,219.73,220.02,0.0,220.02
2007-06-08,217.4,221.01,217.4,221.01,0.0,221.01
2007-06-07,221.72,222.38,217.4,217.4,0.0,217.4
2007-06-06,223.43,223.43,220.71,221.73,0.0,221.73
2007-06-05,223.5,223.69,221.82,223.43,0.0,223.43
2007-06-04,223.02,223.71,221.93,223.5,0.0,223.5
2007-06-01,222.64,224.56,222.64,223.02,0.0,223.02
2007-05-31,220.8,223.03,220.8,222.64,0.0,222.64
2007-05-30,218.69,220.8,216.79,220.8,0.0,220.8
2007-05-29,217.68,219.43,217.39,218.69,0.0,218.69
2007-05-25,216.04,218.02,216.04,217.68,0.0,217.68
2007-05-24,218.86,219.9,215.63,216.04,0.0,216.04
2007-05-23,220.5,221.98,218.82,218.86,0.0,218.86
2007-05-22,219.91,220.84,219.16,220.5,0.0,220.5
2007-05-21,217.36,220.87,217.25,219.91,0.0,219.91
2007-05-18,212.53,217.46,212.53,217.46,0.0,217.46
2007-05-17,213.1,213.62,212.46,212.53,0.0,212.53
2007-05-16,210.16,213.11,209.45,213.1,0.0,213.1
2007-05-15,212.71,213.65,209.98,210.16,0.0,210.16
2007-05-14,214.87,215.11,211.9,212.71,0.0,212.71
2007-05-11,212.49,214.94,212.49,214.87,0.0,214.87
2007-05-10,215.35,215.4,212.42,212.49,0.0,212.49
2007-05-09,215.18,215.86,212.94,215.35,0.0,215.35
2007-05-08,213.6,215.18,212.84,215.18,0.0,215.18
2007-05-07,214.46,214.66,213.34,213.6,0.0,213.6
2007-05-04,212.47,216.13,212.47,214.46,0.0,214.46
