"rules","support","confidence","lift"
"62","{INCUMBENT=0,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.300041059330733,0.954604833442195,2.36916447538906
"63","{INCUMBENT=1,VOTEPERCENTLEVEL=Mid-High} => {PARTY=R}",0.23410661739547,0.621040210583643,1.1492035706292
"64","{PARTY=R,VOTEPERCENTLEVEL=Mid-High} => {INCUMBENT=1}",0.23410661739547,0.867393509127789,1.62315550632403
"65","{PARTY=R,INCUMBENT=1} => {VOTEPERCENTLEVEL=Mid-High}",0.23410661739547,0.798087017380147,1.85368283954162
"66","{INCUMBENT=1,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.376958872237049,1,1.67484240687679
"67","{WINNER=1,VOTEPERCENTLEVEL=Mid-High} => {INCUMBENT=1}",0.376958872237049,0.875546372089327,1.63841197788979
"68","{INCUMBENT=1,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.376958872237049,0.739842858102209,1.71840160302751
"69","{PARTY=R,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.269896667350989,1,1.67484240687679
"70","{WINNER=1,VOTEPERCENTLEVEL=Mid-High} => {PARTY=R}",0.269896667350989,0.626877533179687,1.16000524152903
"71","{PARTY=R,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.269896667350989,0.797734627831715,1.85286435929506
"72","{PARTY=D,INCUMBENT=1} => {WINNER=1}",0.227400260042428,0.944034090909091,1.58110832899193
"73","{PARTY=D,WINNER=1} => {INCUMBENT=1}",0.227400260042428,0.881549277092453,1.64964522808964
"74","{INCUMBENT=1,WINNER=1} => {PARTY=D}",0.227400260042428,0.446309851588208,0.985259590793637
"75","{PARTY=R,INCUMBENT=1} => {WINNER=1}",0.281940737699309,0.961157121194448,1.60978670624808
"76","{INCUMBENT=1,WINNER=1} => {PARTY=R}",0.281940737699309,0.553354375125915,1.02395434769089
"77","{PARTY=R,WINNER=1} => {INCUMBENT=1}",0.281940737699309,0.833333333333333,1.55941861954155
"78","{PARTY=R,INCUMBENT=1,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.23410661739547,1,1.67484240687679
"79","{INCUMBENT=1,WINNER=1,VOTEPERCENTLEVEL=Mid-High} => {PARTY=R}",0.23410661739547,0.621040210583643,1.1492035706292
"80","{PARTY=R,WINNER=1,VOTEPERCENTLEVEL=Mid-High} => {INCUMBENT=1}",0.23410661739547,0.867393509127789,1.62315550632403
"81","{PARTY=R,INCUMBENT=1,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.23410661739547,0.830339805825243,1.9285950222561
