"rules","support","confidence","lift"
"50","{STATE=TX,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0280726015557476,0.954171562867215,1.62301749226311
"51","{STATE=TX,INCUMBENT=1} => {WINNER=1}",0.048781331028522,0.967100753941056,1.64500966231961
"52","{PRIMARY.INDUSTRY=Consumer Staples,VOTESLEVEL=High} => {WINNER=1}",0.0143820224719101,0.97423887587822,1.65715139575287
"53","{INCUMBENT=1,PRIMARY.INDUSTRY=Consumer Staples} => {WINNER=1}",0.0470181503889369,0.955056179775281,1.62452219935313
"54","{PRIMARY.INDUSTRY=Industrials,VOTESLEVEL=High} => {WINNER=1}",0.0143128781331029,0.974117647058824,1.65694518913122
"55","{PRIMARY.INDUSTRY=Industrials,WINNER=0} => {INCUMBENT=0}",0.0314261019878997,0.954831932773109,2.01271780028146
"56","{INCUMBENT=1,PRIMARY.INDUSTRY=Industrials} => {WINNER=1}",0.0489541918755402,0.970527758738862,1.65083889570841
"57","{indrank=7,VOTESLEVEL=High} => {WINNER=1}",0.0153846153846154,0.969498910675381,1.64908885570629
"58","{INCUMBENT=1,indrank=7} => {WINNER=1}",0.052618841832325,0.962073324905183,1.6364581548299
"59","{CANDTOTALLEVEL=High,VOTESLEVEL=High} => {WINNER=1}",0.019256698357822,0.992869875222816,1.68884217235048
"60","{indrank=6,VOTESLEVEL=High} => {WINNER=1}",0.0178738115816768,0.969981238273921,1.64990928062765
"61","{INCUMBENT=1,indrank=6} => {WINNER=1}",0.060743301642178,0.960109289617486,1.63311738913177
"62","{STATE=CA,WINNER=0} => {INCUMBENT=0}",0.0419014693171997,0.97741935483871,2.0603304794279
"63","{STATE=CA,INCUMBENT=1} => {WINNER=1}",0.0683491789109767,0.986034912718205,1.67721610410903
"64","{PRIMARY.INDUSTRY=Financials,VOTESLEVEL=High} => {WINNER=1}",0.0179775280898876,0.962962962962963,1.63797140274647
"65","{INCUMBENT=1,PRIMARY.INDUSTRY=Financials} => {WINNER=1}",0.0602247191011236,0.958195819581958,1.62986263342594
"66","{indrank=5,VOTESLEVEL=High} => {WINNER=1}",0.0190146931719965,0.970017636684303,1.64997119324278
"67","{INCUMBENT=1,indrank=5} => {WINNER=1}",0.0644425237683665,0.958847736625514,1.63097152495695
"68","{PRIMARY.INDUSTRY=Consumer Discretionary,VOTESLEVEL=High} => {WINNER=1}",0.0184961106309421,0.963963963963964,1.6396740757223
"69","{PRIMARY.INDUSTRY=Consumer Discretionary,WINNER=0} => {INCUMBENT=0}",0.0522731201382887,0.955148452305749,2.01338500094329
"70","{INCUMBENT=1,PRIMARY.INDUSTRY=Consumer Discretionary} => {WINNER=1}",0.062057044079516,0.961950696677385,1.63624956785612
"71","{indrank=4,VOTESLEVEL=High} => {WINNER=1}",0.019256698357822,0.965337954939341,1.6420111935678
"72","{INCUMBENT=1,indrank=4} => {WINNER=1}",0.0652722558340536,0.957889396245561,1.62934141643063
"73","{PRIMARY.INDUSTRY=Not publicly traded,VOTESLEVEL=High} => {WINNER=1}",0.0192912705272256,0.967071057192374,1.64495914903202
"74","{PRIMARY.INDUSTRY=Not publicly traded,WINNER=0} => {INCUMBENT=0}",0.0577009507346586,0.952625570776256,2.00806694612325
"75","{INCUMBENT=1,PRIMARY.INDUSTRY=Not publicly traded} => {WINNER=1}",0.0653068280034572,0.957910750507099,1.62937773939535
"76","{indrank=3,VOTESLEVEL=High} => {WINNER=1}",0.0192912705272256,0.965397923875433,1.64211319894719
"77","{WINNER=0,indrank=3} => {INCUMBENT=0}",0.0594295592048401,0.953940066592675,2.01083780980856
"78","{INCUMBENT=1,indrank=3} => {WINNER=1}",0.0652722558340536,0.957889396245561,1.62934141643063
"79","{YEAR=2008,VOTESLEVEL=Very Low} => {CANDTOTALLEVEL=Very Low}",0.0110630942091616,0.952380952380952,2.46246706423698
"80","{YEAR=2008,VOTESLEVEL=Very Low} => {WINNER=0}",0.0110630942091616,0.952380952380952,2.31104186641099
"81","{YEAR=2008,VOTESLEVEL=Very Low} => {INCUMBENT=0}",0.0113742437337943,0.979166666666667,2.06401368848078
"82","{YEAR=2012,VOTESLEVEL=Very Low} => {CANDTOTALLEVEL=Very Low}",0.0111668107173725,0.97583081570997,2.52309880615097
"83","{YEAR=2012,VOTESLEVEL=Very Low} => {WINNER=0}",0.0114433880726016,1,2.42659395973154
"84","{YEAR=2012,VOTESLEVEL=Very Low} => {INCUMBENT=0}",0.0111668107173725,0.97583081570997,2.056981951932
"85","{YEAR=2004,VOTESLEVEL=Very Low} => {WINNER=0}",0.0127571305099395,0.968503937007874,2.35016580351953
"86","{YEAR=2004,VOTESLEVEL=Very Low} => {INCUMBENT=0}",0.0129299913569576,0.981627296587926,2.06920052133842
"87","{CANDTOTALLEVEL=Very Low,VOTESLEVEL=Very Low} => {WINNER=0}",0.113327571305099,0.972700296735905,2.36034866468843
"88","{CANDTOTALLEVEL=Very Low,VOTESLEVEL=Very Low} => {INCUMBENT=0}",0.114088159031979,0.979228486646884,2.06414400060204
"89","{WINNER=0,VOTESLEVEL=Very Low} => {INCUMBENT=0}",0.123215211754538,0.984802431610942,2.07589348013019
"90","{INCUMBENT=0,VOTESLEVEL=Very Low} => {WINNER=0}",0.123215211754538,0.979389942291838,2.3765817181872
"91","{PARTY=R,VOTESLEVEL=Very Low} => {WINNER=0}",0.062713915298185,0.957761351636748,2.32409791074605
"92","{PARTY=R,VOTESLEVEL=Very Low} => {INCUMBENT=0}",0.0638893690579084,0.97571277719113,2.05673313512997
"93","{indrank=2,VOTESLEVEL=High} => {WINNER=1}",0.0192912705272256,0.965397923875433,1.64211319894719
"94","{WINNER=0,indrank=2} => {INCUMBENT=0}",0.0651339671564391,0.957803762074225,2.01898220507192
"95","{INCUMBENT=1,indrank=2} => {WINNER=1}",0.0652722558340536,0.957889396245561,1.62934141643063
"96","{PRIMARY.INDUSTRY=Not for profit,VOTESLEVEL=High} => {WINNER=1}",0.019256698357822,0.965337954939341,1.6420111935678
"97","{PRIMARY.INDUSTRY=Not for profit,WINNER=0} => {INCUMBENT=0}",0.0701815038893691,0.960719356365357,2.02512807046115
"98","{INCUMBENT=1,PRIMARY.INDUSTRY=Not for profit} => {WINNER=1}",0.0651685393258427,0.957825203252033,1.62923222605499
"99","{indrank=1,VOTESLEVEL=High} => {WINNER=1}",0.0192912705272256,0.965397923875433,1.64211319894719
"100","{WINNER=0,indrank=1} => {INCUMBENT=0}",0.0724978392394123,0.961926605504587,2.02767286577905
"101","{INCUMBENT=1,indrank=1} => {WINNER=1}",0.0652722558340536,0.957889396245561,1.62934141643063
"102","{YEAR=2008,VOTESLEVEL=High} => {WINNER=1}",0.048228176318064,0.990767045454545,1.6852653213627
"103","{YEAR=2012,VOTESLEVEL=High} => {WINNER=1}",0.0440449438202247,0.989130434782609,1.68248149521241
"104","{YEAR=2004,VOTESLEVEL=High} => {WINNER=1}",0.045980985306828,0.976505139500734,1.6610062428732
"105","{CANDTOTALLEVEL=Mid-High,VOTESLEVEL=High} => {WINNER=1}",0.0354364736387208,0.974334600760456,1.6573142209348
"106","{CANDTOTALLEVEL=Mid-Low,VOTESLEVEL=High} => {WINNER=1}",0.0743993085566119,0.988062442607897,1.68066487223954
"107","{PARTY=D,VOTESLEVEL=High} => {WINNER=1}",0.0590492653414002,0.955791829882485,1.62577351833877
"108","{PARTY=R,VOTESLEVEL=High} => {WINNER=1}",0.0904407951598963,0.988662131519274,1.68168492526875
"109","{INCUMBENT=1,VOTESLEVEL=High} => {WINNER=1}",0.137942955920484,1,1.7009703028521
"110","{YEAR=2008,WINNER=0} => {INCUMBENT=0}",0.0618841832324978,0.958244111349036,2.01991043002266
"111","{YEAR=2008,INCUMBENT=1} => {WINNER=1}",0.0824891961970614,0.968344155844156,1.6471246520313
"112","{YEAR=2014,WINNER=0} => {INCUMBENT=0}",0.0644425237683665,0.982086406743941,2.07016829289233
"113","{YEAR=2014,INCUMBENT=1} => {WINNER=1}",0.0831460674157303,0.986059860598606,1.67725853971271
"114","{YEAR=2004,WINNER=0} => {INCUMBENT=0}",0.0622299049265341,0.976668475311991,2.05874767879313
"115","{YEAR=2004,INCUMBENT=1} => {WINNER=1}",0.0916162489196197,0.984032677311548,1.67381036114299
"116","{YEAR=2006,VOTESLEVEL=Mid-High} => {WINNER=1}",0.0456352636127917,0.963503649635037,1.63889109471881
"117","{YEAR=2006,WINNER=0} => {INCUMBENT=0}",0.063923941227312,0.953092783505155,2.00905179732449
"118","{YEAR=2006,INCUMBENT=1} => {WINNER=1}",0.0924459809853068,0.967088607594937,1.64498900174558
"119","{INCUMBENT=1,VOTESLEVEL=Mid-High} => {WINNER=1}",0.220397579948142,0.974770642201835,1.65805591447739
"120","{INCUMBENT=1,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.250993949870354,0.989910008181074,1.68380752641209
"121","{WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.311702679343129,0.994704324801412,2.09676596668713
"122","{INCUMBENT=0,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.311702679343129,0.965827530798072,2.34367125237703
"123","{INCUMBENT=1,CANDTOTALLEVEL=Very Low} => {WINNER=1}",0.0623681936041487,0.974082073434125,1.65688467945205
"124","{PARTY=R,WINNER=0} => {INCUMBENT=0}",0.186413137424373,0.952145505915592,2.00705500354238
"125","{PARTY=D,INCUMBENT=1} => {WINNER=1}",0.229835782195333,0.95448671931084,1.62355356401447
"126","{PARTY=R,INCUMBENT=1} => {WINNER=1}",0.275436473638721,0.967103665938335,1.64501461554051
"127","{PRIMARY.INDUSTRY=,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0101296456352636,1,2.10792887334208
"128","{INCUMBENT=0,PRIMARY.INDUSTRY=,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0101296456352636,0.986531986531986,2.39391255960048
"129","{PARTY=I,CANDTOTALLEVEL=Very Low,VOTESLEVEL=Very Low} => {WINNER=0}",0.0235090751944685,1,2.42659395973154
"130","{PARTY=I,WINNER=0,VOTESLEVEL=Very Low} => {CANDTOTALLEVEL=Very Low}",0.0235090751944685,0.988372093023256,2.55552541259477
"131","{PARTY=I,CANDTOTALLEVEL=Very Low,VOTESLEVEL=Very Low} => {INCUMBENT=0}",0.0235090751944685,1,2.10792887334208
"132","{PARTY=I,INCUMBENT=0,VOTESLEVEL=Very Low} => {CANDTOTALLEVEL=Very Low}",0.0235090751944685,0.988372093023256,2.55552541259477
"133","{PARTY=I,WINNER=0,VOTESLEVEL=Very Low} => {INCUMBENT=0}",0.0237856525496975,1,2.10792887334208
"134","{PARTY=I,INCUMBENT=0,VOTESLEVEL=Very Low} => {WINNER=0}",0.0237856525496975,1,2.42659395973154
"135","{PARTY=I,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0267588591184097,1,2.10792887334208
"136","{PARTY=I,INCUMBENT=0,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0267588591184097,0.992307692307692,2.40792785234899
"137","{PARTY=I,INCUMBENT=0,WINNER=0} => {CANDTOTALLEVEL=Very Low}",0.0267588591184097,0.989769820971867,2.5591393645849
"138","{STATE=VA,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0104753673292999,1,2.10792887334208
"139","{STATE=VA,INCUMBENT=0,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0104753673292999,1,2.42659395973154
"140","{STATE=NJ,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0105099394987035,1,2.10792887334208
"141","{STATE=NJ,INCUMBENT=0,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0105099394987035,0.980645161290323,2.37962762502706
"142","{INCUMBENT=1,PRIMARY.INDUSTRY=Telecommunication Services,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0121002592912705,0.994318181818182,1.69130569885862
"143","{PRIMARY.INDUSTRY=Telecommunication Services,WINNER=1,CANDTOTALLEVEL=Mid-Low} => {INCUMBENT=1}",0.0121002592912705,0.956284153005464,1.81941190065665
"144","{PARTY=D,INCUMBENT=1,PRIMARY.INDUSTRY=Telecommunication Services} => {WINNER=1}",0.0101642178046672,0.986577181208054,1.67813848670644
"145","{PARTY=D,PRIMARY.INDUSTRY=Telecommunication Services,WINNER=1} => {INCUMBENT=1}",0.0101642178046672,0.957654723127036,1.82201952683349
"146","{PARTY=R,INCUMBENT=1,PRIMARY.INDUSTRY=Telecommunication Services} => {WINNER=1}",0.0115125324114088,0.985207100591716,1.67580802026553
"147","{PARTY=R,INCUMBENT=1,indrank=9} => {WINNER=1}",0.0152808988764045,0.980044345898004,1.66702632785062
"148","{STATE=MI,PARTY=R,INCUMBENT=1} => {WINNER=1}",0.0105445116681072,0.97444089456869,1.65749502354598
"149","{STATE=NC,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0107173725151253,1,2.10792887334208
"150","{STATE=NC,INCUMBENT=0,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0107173725151253,0.974842767295597,2.36554757080748
"151","{STATE=OH,INCUMBENT=1,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0101987899740709,0.97682119205298,1.66154383887871
"152","{STATE=OH,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0109593777009507,1,2.10792887334208
"153","{STATE=OH,INCUMBENT=0,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0109593777009507,0.957703927492447,2.32395856566435
"154","{STATE=OH,PARTY=R,INCUMBENT=1} => {WINNER=1}",0.0126534140017286,1,1.7009703028521
"155","{STATE=PA,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0129645635263613,1,2.10792887334208
"156","{STATE=PA,INCUMBENT=0,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0129645635263613,0.951776649746193,2.30957546928764
"157","{STATE=PA,PARTY=R,INCUMBENT=1} => {WINNER=1}",0.0146240276577355,0.961363636363636,1.63525099569645
"158","{INCUMBENT=1,PRIMARY.INDUSTRY=Utilities,VOTESLEVEL=High} => {WINNER=1}",0.010371650821089,1,1.7009703028521
"159","{PRIMARY.INDUSTRY=Utilities,WINNER=1,VOTESLEVEL=High} => {INCUMBENT=1}",0.010371650821089,0.964630225080386,1.83529101232981
"160","{PARTY=R,PRIMARY.INDUSTRY=Utilities,VOTESLEVEL=Mid-High} => {WINNER=1}",0.0110976663785653,0.963963963963964,1.6396740757223
"161","{INCUMBENT=1,PRIMARY.INDUSTRY=Utilities,VOTESLEVEL=Mid-High} => {WINNER=1}",0.0155229040622299,0.976086956521739,1.66029492604477
"162","{PARTY=R,PRIMARY.INDUSTRY=Utilities,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0121348314606742,0.959016393442623,1.63125840519423
"163","{INCUMBENT=1,PRIMARY.INDUSTRY=Utilities,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0187381158167675,0.987249544626594,1.6792821569141
"164","{PARTY=D,PRIMARY.INDUSTRY=Utilities,WINNER=1} => {INCUMBENT=1}",0.0138634399308557,0.954761904761905,1.81651569395765
"165","{PARTY=R,INCUMBENT=1,PRIMARY.INDUSTRY=Utilities} => {WINNER=1}",0.0220916162489196,0.975572519083969,1.65941988324045
"166","{INCUMBENT=1,PRIMARY.INDUSTRY=Energy,VOTESLEVEL=Mid-High} => {WINNER=1}",0.011685393258427,0.957507082152975,1.62869111151278
"167","{INCUMBENT=1,PRIMARY.INDUSTRY=Energy,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0113396715643907,0.982035928143713,1.67041395010626
"168","{PRIMARY.INDUSTRY=Energy,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0100259291270527,0.986394557823129,2.07924956894287
"169","{PARTY=R,INCUMBENT=1,PRIMARY.INDUSTRY=Energy} => {WINNER=1}",0.0206741573033708,0.952229299363057,1.61971375972222
"170","{STATE=FL,INCUMBENT=1,VOTESLEVEL=Mid-High} => {WINNER=1}",0.0127225583405359,0.965879265091864,1.64293194606187
"171","{STATE=FL,INCUMBENT=1,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0150734658599827,1,1.7009703028521
"172","{STATE=FL,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0184269662921348,0.987037037037037,2.08060386942838
"173","{STATE=FL,PARTY=D,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0102679343128781,0.951923076923077,2.00658613904679
"174","{STATE=FL,WINNER=0,VOTESLEVEL=Mid-Low} => {INCUMBENT=0}",0.0108556611927398,0.966153846153846,2.03658358839819
"175","{STATE=FL,PARTY=D,WINNER=0} => {INCUMBENT=0}",0.011961970613656,0.988571428571429,2.08383825764674
"176","{STATE=FL,PARTY=R,INCUMBENT=1} => {WINNER=1}",0.0193949870354365,0.965576592082616,1.64241710826167
"177","{STATE=NY,INCUMBENT=1,VOTESLEVEL=Mid-High} => {WINNER=1}",0.0106136560069144,1,1.7009703028521
"178","{STATE=NY,INCUMBENT=1,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0117891097666379,1,1.7009703028521
"179","{STATE=NY,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0175972342264477,1,2.10792887334208
"180","{STATE=NY,INCUMBENT=0,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0175972342264477,0.988349514563107,2.39832296214244
"181","{STATE=NY,PARTY=R,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.012618841832325,0.983827493261456,2.38734985256607
"182","{STATE=NY,PARTY=R,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.012618841832325,0.983827493261456,2.07383837943358
"183","{STATE=NY,PARTY=D,INCUMBENT=1} => {WINNER=1}",0.0226101987899741,0.992412746585736,1.68806461011423
"184","{INCUMBENT=1,indrank=8,VOTESLEVEL=High} => {WINNER=1}",0.0104062229904927,1,1.7009703028521
"185","{INCUMBENT=1,indrank=8,VOTESLEVEL=Mid-High} => {WINNER=1}",0.0165946413137424,0.979591836734694,1.66625662320206
"186","{INCUMBENT=1,indrank=8,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0187381158167675,0.989051094890511,1.68234654041212
"187","{WINNER=0,indrank=8,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0137251512532411,0.9925,2.09211940679201
"188","{PARTY=D,INCUMBENT=1,indrank=8} => {WINNER=1}",0.0119273984442524,0.982905982905983,1.67189388741873
"189","{PARTY=R,INCUMBENT=1,indrank=8} => {WINNER=1}",0.0253068280034572,0.968253968253968,1.6469712456187
"190","{INCUMBENT=1,PRIMARY.INDUSTRY=Health Care,VOTESLEVEL=High} => {WINNER=1}",0.010751944684529,1,1.7009703028521
"191","{INCUMBENT=1,PRIMARY.INDUSTRY=Health Care,CANDTOTALLEVEL=Mid-High} => {WINNER=1}",0.0107173725151253,0.953846153846154,1.62246398118201
"192","{INCUMBENT=1,PRIMARY.INDUSTRY=Health Care,VOTESLEVEL=Mid-High} => {WINNER=1}",0.0172515125324114,0.98422090729783,1.67413053475976
"193","{INCUMBENT=1,PRIMARY.INDUSTRY=Health Care,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0190492653414002,0.998188405797101,1.69788883491215
"194","{PRIMARY.INDUSTRY=Health Care,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.019256698357822,0.992869875222816,2.09289907745372
"195","{PARTY=R,PRIMARY.INDUSTRY=Health Care,WINNER=0} => {INCUMBENT=0}",0.0106136560069144,0.95046439628483,2.00351134401244
"196","{PARTY=D,INCUMBENT=1,PRIMARY.INDUSTRY=Health Care} => {WINNER=1}",0.0210890233362143,0.962145110410095,1.63658025984193
"197","{PARTY=R,INCUMBENT=1,PRIMARY.INDUSTRY=Health Care} => {WINNER=1}",0.0187726879861711,0.971377459749553,1.6522842118939
"198","{PRIMARY.INDUSTRY=Materials,CANDTOTALLEVEL=Very Low,VOTESLEVEL=Very Low} => {WINNER=0}",0.0115125324114088,0.982300884955752,2.38364539407258
"199","{PRIMARY.INDUSTRY=Materials,CANDTOTALLEVEL=Very Low,VOTESLEVEL=Very Low} => {INCUMBENT=0}",0.0115816767502161,0.988200589970501,2.0830565562525
"200","{PRIMARY.INDUSTRY=Materials,WINNER=0,VOTESLEVEL=Very Low} => {INCUMBENT=0}",0.0123768366464996,0.988950276243094,2.08463684159244
"201","{INCUMBENT=0,PRIMARY.INDUSTRY=Materials,VOTESLEVEL=Very Low} => {WINNER=0}",0.0123768366464996,0.983516483516483,2.38659515819751
"202","{INCUMBENT=1,PRIMARY.INDUSTRY=Materials,VOTESLEVEL=Mid-High} => {WINNER=1}",0.0118236819360415,0.971590909090909,1.65264728288471
"203","{INCUMBENT=1,PRIMARY.INDUSTRY=Materials,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0133448573898012,0.98974358974359,1.68352445359208
"204","{PRIMARY.INDUSTRY=Materials,CANDTOTALLEVEL=Very Low,VOTESLEVEL=Mid-Low} => {INCUMBENT=0}",0.0173898012100259,0.950850661625709,2.00432556387725
"205","{PRIMARY.INDUSTRY=Materials,WINNER=0,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0314606741573034,0.99562363238512,2.09870380168631
"206","{INCUMBENT=0,PRIMARY.INDUSTRY=Materials,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0314606741573034,0.968085106382979,2.349149471655
"207","{PRIMARY.INDUSTRY=Materials,WINNER=0,VOTESLEVEL=Mid-Low} => {INCUMBENT=0}",0.0211581676750216,0.977635782747604,2.06078669406606
"208","{PARTY=D,PRIMARY.INDUSTRY=Materials,WINNER=0} => {INCUMBENT=0}",0.016076058772688,0.974842767295597,2.05489921615108
