"rules","support","confidence","lift"
"256","{RaceFundPerc=1,VOTEPERCENTLEVEL=High} => {INCUMBENT=1}",0.0635393143091768,0.973780807551127,1.82223830717693
"257","{INCUMBENT=1,RaceFundPerc=1} => {VOTEPERCENTLEVEL=High}",0.0635393143091768,0.593480345158197,5.0716539671326
"258","{INCUMBENT=1,VOTEPERCENTLEVEL=High} => {RaceFundPerc=1}",0.0635393143091768,0.569806689168457,5.18305953863595
"259","{RaceFundPerc=1,VOTEPERCENTLEVEL=High} => {WINNER=1}",0.0652501197563813,1,1.67484240687679
"260","{WINNER=1,RaceFundPerc=1} => {VOTEPERCENTLEVEL=High}",0.0652501197563813,0.593526299408652,5.07204667442026
"261","{WINNER=1,VOTEPERCENTLEVEL=High} => {RaceFundPerc=1}",0.0652501197563813,0.557602339181287,5.07204667442026
"262","{RaceFundPerc=1,CANDTOTALLEVEL=Mid-Low} => {INCUMBENT=1}",0.0592965168001095,0.977439368302312,1.82908458048427
"263","{INCUMBENT=1,RaceFundPerc=1} => {CANDTOTALLEVEL=Mid-Low}",0.0592965168001095,0.553851070629594,1.56818943908356
"264","{INCUMBENT=1,CANDTOTALLEVEL=Mid-Low} => {RaceFundPerc=1}",0.0592965168001095,0.222779277542101,2.02643858246045
"265","{RaceFundPerc=1,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0606651611578731,1,1.67484240687679
"266","{WINNER=1,RaceFundPerc=1} => {CANDTOTALLEVEL=Mid-Low}",0.0606651611578731,0.551820728291317,1.56244067090118
"267","{WINNER=1,CANDTOTALLEVEL=Mid-Low} => {RaceFundPerc=1}",0.0606651611578731,0.201317134097877,1.83121523845146
"268","{PARTY=D,RaceFundPerc=1} => {INCUMBENT=1}",0.057996304660234,0.971903669724771,1.81872561476349
"269","{INCUMBENT=1,RaceFundPerc=1} => {PARTY=D}",0.057996304660234,0.541706615532119,1.19585448640696
"270","{PARTY=D,INCUMBENT=1} => {RaceFundPerc=1}",0.057996304660234,0.240767045454545,2.19005840972753
"271","{PARTY=D,RaceFundPerc=1} => {WINNER=1}",0.0596728939984945,1,1.67484240687679
"272","{WINNER=1,RaceFundPerc=1} => {PARTY=D}",0.0596728939984945,0.542794895736072,1.19825693955604
"273","{PARTY=D,WINNER=1} => {RaceFundPerc=1}",0.0596728939984945,0.231330415174426,2.1042211994671
"274","{INCUMBENT=1,RaceFundPerc=1} => {WINNER=1}",0.10706220488606,1,1.67484240687679
"275","{WINNER=1,RaceFundPerc=1} => {INCUMBENT=1}",0.10706220488606,0.973856209150327,1.82237940636621
"276","{INCUMBENT=1,WINNER=1} => {RaceFundPerc=1}",0.10706220488606,0.210126922302062,1.91135058549644
"277","{PARTY=R,RaceFundPerc=1} => {WINNER=1}",0.0502634640388695,1,1.67484240687679
"278","{WINNER=1,RaceFundPerc=1} => {PARTY=R}",0.0502634640388695,0.457205104263928,0.846034973864604
"279","{STATE=CA,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.050810921781975,1,1.67484240687679
"280","{STATE=CA,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.050810921781975,0.710526315789474,1.65030931457229
"281","{STATE=CA,INCUMBENT=1} => {WINNER=1}",0.0653185519742695,0.977470558115719,1.63710914220573
"282","{STATE=CA,WINNER=1} => {INCUMBENT=1}",0.0653185519742695,0.913397129186603,1.70924218834727
"283","{indrank=6,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0514610278519127,1,1.67484240687679
"284","{WINNER=1,indrank=6} => {VOTEPERCENTLEVEL=Mid-High}",0.0514610278519127,0.723076923076923,1.6794600773938
"285","{INCUMBENT=1,indrank=6} => {WINNER=1}",0.0611441866830904,0.952051145444859,1.59453563190667
"286","{WINNER=1,indrank=6} => {INCUMBENT=1}",0.0611441866830904,0.859134615384615,1.60770061910813
"287","{WINNER=0,VOTEPERCENTLEVEL=Very Low} => {CANDTOTALLEVEL=Very Low}",0.108259768699104,0.947589098532495,2.27561536513646
"288","{CANDTOTALLEVEL=Very Low,VOTEPERCENTLEVEL=Very Low} => {WINNER=0}",0.108259768699104,0.994655768626218,2.46856398555281
"289","{WINNER=0,CANDTOTALLEVEL=Very Low} => {VOTEPERCENTLEVEL=Very Low}",0.108259768699104,0.358933635847986,3.11097106799918
"290","{WINNER=0,VOTEPERCENTLEVEL=Very Low} => {INCUMBENT=0}",0.113973858892767,0.997604073075771,2.14256148146035
"291","{INCUMBENT=0,VOTEPERCENTLEVEL=Very Low} => {WINNER=0}",0.113973858892767,0.992254989574024,2.46260566621013
"292","{INCUMBENT=0,WINNER=0} => {VOTEPERCENTLEVEL=Very Low}",0.113973858892767,0.301475246628654,2.61296428172273
"293","{WINNER=0,VOTEPERCENTLEVEL=Very Low} => {PARTY=R}",0.0679531923629645,0.594788858939802,1.10062676911325
"294","{PARTY=R,VOTEPERCENTLEVEL=Very Low} => {WINNER=0}",0.0679531923629645,0.995488721804511,2.47063123161164
"295","{PARTY=R,WINNER=0} => {VOTEPERCENTLEVEL=Very Low}",0.0679531923629645,0.336268201828649,2.91452386318034
"296","{CANDTOTALLEVEL=Very Low,VOTEPERCENTLEVEL=Very Low} => {INCUMBENT=0}",0.108841442551153,1,2.14770723104056
"297","{INCUMBENT=0,VOTEPERCENTLEVEL=Very Low} => {CANDTOTALLEVEL=Very Low}",0.108841442551153,0.947572237116473,2.27557487279918
"298","{INCUMBENT=0,CANDTOTALLEVEL=Very Low} => {VOTEPERCENTLEVEL=Very Low}",0.108841442551153,0.346287829305465,3.00136657748562
"299","{CANDTOTALLEVEL=Very Low,VOTEPERCENTLEVEL=Very Low} => {PARTY=R}",0.0641552042701704,0.589437283872996,1.09072394950438
"300","{PARTY=R,VOTEPERCENTLEVEL=Very Low} => {CANDTOTALLEVEL=Very Low}",0.0641552042701704,0.93984962406015,2.2570291793576
"301","{PARTY=R,CANDTOTALLEVEL=Very Low} => {VOTEPERCENTLEVEL=Very Low}",0.0641552042701704,0.297571813997778,2.57913221705192
"302","{INCUMBENT=0,VOTEPERCENTLEVEL=Very Low} => {PARTY=R}",0.0679874084719086,0.591897527554364,1.09527650628744
"303","{PARTY=R,VOTEPERCENTLEVEL=Very Low} => {INCUMBENT=0}",0.0679874084719086,0.995989974937343,2.13909487121684
"304","{PARTY=R,INCUMBENT=0} => {VOTEPERCENTLEVEL=Very Low}",0.0679874084719086,0.275169644093616,2.38496679071175
"305","{CANDTOTALLEVEL=Mid-Low,VOTEPERCENTLEVEL=High} => {INCUMBENT=1}",0.057996304660234,0.960339943342776,1.79708638648585
"306","{INCUMBENT=1,VOTEPERCENTLEVEL=High} => {CANDTOTALLEVEL=Mid-Low}",0.057996304660234,0.52009818962872,1.47262058613534
"307","{INCUMBENT=1,CANDTOTALLEVEL=Mid-Low} => {VOTEPERCENTLEVEL=High}",0.057996304660234,0.21789433089086,1.86204085222698
"308","{CANDTOTALLEVEL=Mid-Low,VOTEPERCENTLEVEL=High} => {WINNER=1}",0.0603914322863204,1,1.67484240687679
"309","{WINNER=1,VOTEPERCENTLEVEL=High} => {CANDTOTALLEVEL=Mid-Low}",0.0603914322863204,0.516081871345029,1.46124867001839
"310","{WINNER=1,CANDTOTALLEVEL=Mid-Low} => {VOTEPERCENTLEVEL=High}",0.0603914322863204,0.200408765754513,1.71261596138638
"311","{PARTY=D,VOTEPERCENTLEVEL=High} => {INCUMBENT=1}",0.0736330664476836,0.958147818343722,1.79298425783798
"312","{INCUMBENT=1,VOTEPERCENTLEVEL=High} => {PARTY=D}",0.0736330664476836,0.660325253145137,1.4577132599456
"313","{PARTY=D,INCUMBENT=1} => {VOTEPERCENTLEVEL=High}",0.0736330664476836,0.305681818181818,2.61223883572568
"314","{PARTY=D,VOTEPERCENTLEVEL=High} => {WINNER=1}",0.0768493806884281,1,1.67484240687679
"315","{WINNER=1,VOTEPERCENTLEVEL=High} => {PARTY=D}",0.0768493806884281,0.65672514619883,1.44976577708339
"316","{PARTY=D,WINNER=1} => {VOTEPERCENTLEVEL=High}",0.0768493806884281,0.297917495689083,2.54588793245882
"317","{INCUMBENT=1,VOTEPERCENTLEVEL=High} => {WINNER=1}",0.111510299048792,1,1.67484240687679
"318","{WINNER=1,VOTEPERCENTLEVEL=High} => {INCUMBENT=1}",0.111510299048792,0.952923976608187,1.78320887055647
"319","{INCUMBENT=1,WINNER=1} => {VOTEPERCENTLEVEL=High}",0.111510299048792,0.218857027734873,1.87026768788872
"320","{PRIMARY.INDUSTRY=Financials,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0523848627934031,1,1.67484240687679
"321","{PRIMARY.INDUSTRY=Financials,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0523848627934031,0.717768401312705,1.6671301992184
"322","{INCUMBENT=1,PRIMARY.INDUSTRY=Financials} => {WINNER=1}",0.0608020255936495,0.94874532835024,1.58899890924723
"323","{PRIMARY.INDUSTRY=Financials,WINNER=1} => {INCUMBENT=1}",0.0608020255936495,0.833098921706517,1.55897996451496
"324","{indrank=5,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0551563676178745,1,1.67484240687679
"325","{WINNER=1,indrank=5} => {VOTEPERCENTLEVEL=Mid-High}",0.0551563676178745,0.717720391807658,1.66701868957885
"326","{INCUMBENT=1,indrank=5} => {WINNER=1}",0.0650790392116608,0.95004995004995,1.59118394499483
"327","{WINNER=1,indrank=5} => {INCUMBENT=1}",0.0650790392116608,0.846838824577026,1.58469147695532
"328","{PRIMARY.INDUSTRY=Consumer Discretionary,WINNER=0} => {INCUMBENT=0}",0.0501608157120372,0.94155427103404,2.02218291631693
"329","{INCUMBENT=0,PRIMARY.INDUSTRY=Consumer Discretionary} => {WINNER=0}",0.0501608157120372,0.808604522890237,2.00681689758747
"330","{PRIMARY.INDUSTRY=Consumer Discretionary,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0536508588243345,1,1.67484240687679
"331","{PRIMARY.INDUSTRY=Consumer Discretionary,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0536508588243345,0.717948717948718,1.66754901301512
"332","{INCUMBENT=1,PRIMARY.INDUSTRY=Consumer Discretionary} => {WINNER=1}",0.0628549921302949,0.952800829875519,1.59579123518292
"333","{PRIMARY.INDUSTRY=Consumer Discretionary,WINNER=1} => {INCUMBENT=1}",0.0628549921302949,0.841117216117216,1.57398461763617
"334","{WINNER=0,indrank=4} => {INCUMBENT=0}",0.0526585916649559,0.936701156421181,2.01175984696983
"335","{INCUMBENT=0,indrank=4} => {WINNER=0}",0.0526585916649559,0.807874015748032,2.0050039049127
"336","{indrank=4,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0559091220146445,1,1.67484240687679
"337","{WINNER=1,indrank=4} => {VOTEPERCENTLEVEL=Mid-High}",0.0559091220146445,0.712603576101178,1.65513407892657
"338","{INCUMBENT=1,indrank=4} => {WINNER=1}",0.0659344419352631,0.948793697685869,1.58907992026173
"339","{WINNER=1,indrank=4} => {INCUMBENT=1}",0.0659344419352631,0.840383776711731,1.57261213075791
"340","{PRIMARY.INDUSTRY=Not publicly traded,WINNER=0} => {INCUMBENT=0}",0.0557722575788681,0.939481268011527,2.01773071273552
"341","{INCUMBENT=0,PRIMARY.INDUSTRY=Not publicly traded} => {WINNER=0}",0.0557722575788681,0.815,2.02268936820652
"342","{PRIMARY.INDUSTRY=Not publicly traded,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0560459864504209,1,1.67484240687679
"343","{PRIMARY.INDUSTRY=Not publicly traded,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0560459864504209,0.712793733681462,1.65557574986684
"344","{INCUMBENT=1,PRIMARY.INDUSTRY=Not publicly traded} => {WINNER=1}",0.0659686580442072,0.948352188883424,1.58834046259639
"345","{PRIMARY.INDUSTRY=Not publicly traded,WINNER=1} => {INCUMBENT=1}",0.0659686580442072,0.838990426457789,1.57000475116246
"346","{WINNER=0,indrank=3} => {INCUMBENT=0}",0.0571409019366318,0.940845070422535,2.02065976103535
"347","{INCUMBENT=0,indrank=3} => {WINNER=0}",0.0571409019366318,0.818627450980392,2.03169207560742
"348","{indrank=3,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0560459864504209,1,1.67484240687679
"349","{WINNER=1,indrank=3} => {VOTEPERCENTLEVEL=Mid-High}",0.0560459864504209,0.713104048759251,1.65629650552634
"350","{INCUMBENT=1,indrank=3} => {WINNER=1}",0.0659344419352631,0.948326771653543,1.58829789274192
"351","{WINNER=1,indrank=3} => {INCUMBENT=1}",0.0659344419352631,0.838920330866347,1.56987358111793
"352","{WINNER=0,indrank=2} => {INCUMBENT=0}",0.0615205638814754,0.944823962165003,2.02920525560217
"353","{INCUMBENT=0,indrank=2} => {WINNER=0}",0.0615205638814754,0.829335793357934,2.05826833361744
"354","{indrank=2,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0514268117429686,0.802455953016551,1.72344045288519
"355","{INCUMBENT=0,indrank=2} => {CANDTOTALLEVEL=Very Low}",0.0514268117429686,0.693265682656827,1.66486301079116
"356","{indrank=2,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0560459864504209,1,1.67484240687679
"357","{WINNER=1,indrank=2} => {VOTEPERCENTLEVEL=Mid-High}",0.0560459864504209,0.712793733681462,1.65557574986684
"358","{INCUMBENT=1,indrank=2} => {WINNER=1}",0.0659686580442072,0.948352188883424,1.58834046259639
"359","{WINNER=1,indrank=2} => {INCUMBENT=1}",0.0659686580442072,0.838990426457789,1.57000475116246
"360","{PRIMARY.INDUSTRY=Not for profit,indrank=1} => {WINNER=0}",0.0578936563334018,0.528089887640449,1.31062797691744
"361","{PRIMARY.INDUSTRY=Not for profit,WINNER=0} => {indrank=1}",0.0578936563334018,0.838038632986627,5.62141773873472
"362","{WINNER=0,indrank=1} => {PRIMARY.INDUSTRY=Not for profit}",0.0578936563334018,0.821359223300971,5.56445170611826
"363","{PRIMARY.INDUSTRY=Not for profit,indrank=1} => {CANDTOTALLEVEL=Very Low}",0.0540614521316636,0.493133583021223,1.18424996691687
"364","{PRIMARY.INDUSTRY=Not for profit,CANDTOTALLEVEL=Very Low} => {indrank=1}",0.0540614521316636,0.795969773299748,5.33922712748644
"365","{indrank=1,CANDTOTALLEVEL=Very Low} => {PRIMARY.INDUSTRY=Not for profit}",0.0540614521316636,0.779477059694129,5.28071315406134
"366","{PRIMARY.INDUSTRY=Not for profit,indrank=1} => {PARTY=D}",0.0632998015465681,0.577403245942572,1.27465724495185
"367","{PARTY=D,PRIMARY.INDUSTRY=Not for profit} => {indrank=1}",0.0632998015465681,0.851357570179475,5.7107588584038
"368","{PARTY=D,indrank=1} => {PRIMARY.INDUSTRY=Not for profit}",0.0632998015465681,0.846294602012809,5.73338109374742
"369","{PRIMARY.INDUSTRY=Not for profit,indrank=1} => {INCUMBENT=0}",0.0657975774994868,0.600187265917603,1.2890265309897
"370","{INCUMBENT=0,PRIMARY.INDUSTRY=Not for profit} => {indrank=1}",0.0657975774994868,0.841943957968476,5.64761398108485
"371","{INCUMBENT=0,indrank=1} => {PRIMARY.INDUSTRY=Not for profit}",0.0657975774994868,0.827096774193548,5.6033218179371
"372","{PRIMARY.INDUSTRY=Not for profit,indrank=1} => {WINNER=1}",0.0517347567234654,0.471910112359551,0.790375068413766
"373","{PRIMARY.INDUSTRY=Not for profit,WINNER=1} => {indrank=1}",0.0517347567234654,0.658823529411765,4.41927392026354
"374","{WINNER=1,indrank=1} => {PRIMARY.INDUSTRY=Not for profit}",0.0517347567234654,0.658249891162386,4.45943702343808
"375","{PRIMARY.INDUSTRY=Not for profit,WINNER=0} => {CANDTOTALLEVEL=Very Low}",0.0536508588243345,0.776622090143635,1.8650416767903
"376","{PRIMARY.INDUSTRY=Not for profit,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0536508588243345,0.78992443324937,1.96045613842953
"377","{PRIMARY.INDUSTRY=Not for profit,WINNER=0} => {INCUMBENT=0}",0.0654896325189899,0.947994056463596,2.03601369005034
"378","{INCUMBENT=0,PRIMARY.INDUSTRY=Not for profit} => {WINNER=0}",0.0654896325189899,0.83800350262697,2.07978009237227
"379","{PRIMARY.INDUSTRY=Not for profit,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.055327448162595,0.814609571788413,1.74954286780483
"380","{INCUMBENT=0,PRIMARY.INDUSTRY=Not for profit} => {CANDTOTALLEVEL=Very Low}",0.055327448162595,0.707968476357268,1.70017146179273
"381","{PRIMARY.INDUSTRY=Not for profit,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0560117703414768,1,1.67484240687679
"382","{PRIMARY.INDUSTRY=Not for profit,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0560117703414768,0.713289760348584,1.65672784995213
"383","{INCUMBENT=1,PRIMARY.INDUSTRY=Not for profit} => {WINNER=1}",0.0658660097173749,0.948275862068966,1.58821262721075
"384","{PRIMARY.INDUSTRY=Not for profit,WINNER=1} => {INCUMBENT=1}",0.0658660097173749,0.838779956427015,1.56961089810065
"385","{WINNER=0,indrank=1} => {CANDTOTALLEVEL=Very Low}",0.0550537192910422,0.781067961165049,1.87571834289316
"386","{indrank=1,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0550537192910422,0.793783917118895,1.97003471142296
"387","{WINNER=0,indrank=1} => {INCUMBENT=0}",0.0668924929856977,0.949029126213592,2.03823671683704
"388","{INCUMBENT=0,indrank=1} => {WINNER=0}",0.0668924929856977,0.840860215053763,2.08686995967742
"389","{indrank=1,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0567303086293027,0.817957572767637,1.75673339371744
"390","{INCUMBENT=0,indrank=1} => {CANDTOTALLEVEL=Very Low}",0.0567303086293027,0.713118279569892,1.71253860630318
"391","{indrank=1,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0560459864504209,1,1.67484240687679
"392","{WINNER=1,indrank=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0560459864504209,0.713104048759251,1.65629650552634
"393","{INCUMBENT=1,indrank=1} => {WINNER=1}",0.0659344419352631,0.948326771653543,1.58829789274192
"394","{WINNER=1,indrank=1} => {INCUMBENT=1}",0.0659344419352631,0.838920330866347,1.56987358111793
"395","{CANDTOTALLEVEL=Mid-High,VOTEPERCENTLEVEL=Mid-High} => {INCUMBENT=1}",0.081331690960104,0.863735465116279,1.61631019999285
"396","{INCUMBENT=1,CANDTOTALLEVEL=Mid-High} => {VOTEPERCENTLEVEL=Mid-High}",0.081331690960104,0.729364835839215,1.69406474546904
"397","{INCUMBENT=1,VOTEPERCENTLEVEL=Mid-High} => {CANDTOTALLEVEL=Mid-High}",0.081331690960104,0.215757465734774,1.35665397882196
"398","{CANDTOTALLEVEL=Mid-High,VOTEPERCENTLEVEL=Mid-High} => {PARTY=R}",0.055738041469924,0.591933139534884,1.09534240446033
"399","{PARTY=R,CANDTOTALLEVEL=Mid-High} => {VOTEPERCENTLEVEL=Mid-High}",0.055738041469924,0.641843971631206,1.49078374909748
"400","{PARTY=R,VOTEPERCENTLEVEL=Mid-High} => {CANDTOTALLEVEL=Mid-High}",0.055738041469924,0.206516227180527,1.29854631144107
"401","{CANDTOTALLEVEL=Mid-High,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0941627318141381,1,1.67484240687679
"402","{WINNER=1,CANDTOTALLEVEL=Mid-High} => {VOTEPERCENTLEVEL=Mid-High}",0.0941627318141381,0.751296751296751,1.74500507457672
"403","{WINNER=1,VOTEPERCENTLEVEL=Mid-High} => {CANDTOTALLEVEL=Mid-High}",0.0941627318141381,0.218707780338552,1.37520516096698
"404","{PARTY=D,CANDTOTALLEVEL=Mid-High} => {WINNER=1}",0.05419831656744,0.753568030447193,1.26210769385958
"405","{WINNER=1,CANDTOTALLEVEL=Mid-High} => {PARTY=D}",0.05419831656744,0.432432432432432,0.954624236745243
"406","{PARTY=D,WINNER=1} => {CANDTOTALLEVEL=Mid-High}",0.05419831656744,0.210107441305213,1.32112738373196
"407","{INCUMBENT=1,CANDTOTALLEVEL=Mid-High} => {PARTY=R}",0.061760076644084,0.553850874501381,1.02487309473074
"408","{PARTY=R,CANDTOTALLEVEL=Mid-High} => {INCUMBENT=1}",0.061760076644084,0.711189913317573,1.33085135142908
"409","{PARTY=R,INCUMBENT=1} => {CANDTOTALLEVEL=Mid-High}",0.061760076644084,0.210544733465531,1.32387701812901
"410","{INCUMBENT=1,CANDTOTALLEVEL=Mid-High} => {WINNER=1}",0.101279682474509,0.908254065664314,1.52118242539285
"411","{WINNER=1,CANDTOTALLEVEL=Mid-High} => {INCUMBENT=1}",0.101279682474509,0.808080808080808,1.51216350985848
"412","{PARTY=R,CANDTOTALLEVEL=Mid-High} => {WINNER=1}",0.0711352904947649,0.819148936170213,1.37194537584588
"413","{WINNER=1,CANDTOTALLEVEL=Mid-High} => {PARTY=R}",0.0711352904947649,0.567567567567568,1.0502551430752
"414","{PARTY=R,WINNER=1} => {CANDTOTALLEVEL=Mid-High}",0.0711352904947649,0.210254854368932,1.32205429728623
"415","{YEAR=2006,CANDTOTALLEVEL=Mid-Low} => {INCUMBENT=1}",0.0502976801478136,0.850202429149798,1.59098579807478
"416","{YEAR=2006,INCUMBENT=1} => {CANDTOTALLEVEL=Mid-Low}",0.0502976801478136,0.560854635635254,1.58801952926525
"417","{YEAR=2006,CANDTOTALLEVEL=Mid-Low} => {WINNER=1}",0.0531376171901731,0.898207056101793,1.50435526771524
"418","{YEAR=2006,WINNER=1} => {CANDTOTALLEVEL=Mid-Low}",0.0531376171901731,0.553851640513552,1.56819105266897
"419","{YEAR=2006,WINNER=0} => {CANDTOTALLEVEL=Very Low}",0.0500239512762609,0.776008492569002,1.86356813507162
"420","{YEAR=2006,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.0500239512762609,0.704918032786885,1.74948492070563
"421","{YEAR=2006,WINNER=0} => {INCUMBENT=0}",0.0601177034147677,0.932590233545648,2.0029307881838
"422","{YEAR=2006,INCUMBENT=0} => {WINNER=0}",0.0601177034147677,0.850024189646831,2.10961336333375
"423","{YEAR=2006,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.050845137890919,0.71648987463838,1.5388104847282
"424","{YEAR=2006,INCUMBENT=0} => {CANDTOTALLEVEL=Very Low}",0.050845137890919,0.718916303821964,1.72646244005758
"425","{YEAR=2006,VOTEPERCENTLEVEL=Mid-High} => {INCUMBENT=1}",0.0635050982002327,0.91609081934847,1.7142828970597
"426","{YEAR=2006,INCUMBENT=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0635050982002327,0.708126669210225,1.64473575731845
"427","{YEAR=2006,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0693218367207281,1,1.67484240687679
"428","{YEAR=2006,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0693218367207281,0.722539229671897,1.67821119974496
"429","{YEAR=2006,INCUMBENT=1} => {PARTY=R}",0.0513583795250804,0.57268218237314,1.05971947967819
"430","{YEAR=2006,PARTY=R} => {INCUMBENT=1}",0.0513583795250804,0.640631668800683,1.19881554311492
"431","{YEAR=2006,INCUMBENT=1} => {WINNER=1}",0.0853349757065626,0.95154521175124,1.59368827270153
"432","{YEAR=2006,WINNER=1} => {INCUMBENT=1}",0.0853349757065626,0.88944365192582,1.66441799021539
"433","{YEAR=2006,PARTY=R} => {WINNER=1}",0.0502976801478136,0.627400768245839,1.05079741276521
"434","{YEAR=2006,WINNER=1} => {PARTY=R}",0.0502976801478136,0.524251069900143,0.970100149987436
"435","{YEAR=2008,WINNER=0} => {INCUMBENT=0}",0.0616916444261959,0.945960125918153,2.03164540271046
"436","{YEAR=2008,INCUMBENT=0} => {WINNER=0}",0.0616916444261959,0.833564493758668,2.06876323833142
"437","{YEAR=2008,VOTEPERCENTLEVEL=Mid-High} => {INCUMBENT=1}",0.0614863477725313,0.901655795283492,1.68727060269915
"438","{YEAR=2008,INCUMBENT=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0614863477725313,0.706923682140047,1.64194163031272
"439","{YEAR=2008,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0681927051255731,1,1.67484240687679
"440","{YEAR=2008,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0681927051255731,0.712040014290818,1.65382511783068
"441","{YEAR=2008,INCUMBENT=1} => {WINNER=1}",0.0834530897146376,0.959480723839496,1.60697900486723
"442","{YEAR=2008,WINNER=1} => {INCUMBENT=1}",0.0834530897146376,0.871382636655949,1.6306203700158
"443","{YEAR=2004,WINNER=0} => {CANDTOTALLEVEL=Very Low}",0.050845137890919,0.816932380428807,1.96184599428203
"444","{YEAR=2004,CANDTOTALLEVEL=Very Low} => {WINNER=0}",0.050845137890919,0.619683069224354,1.53794644880698
"445","{YEAR=2004,WINNER=0} => {INCUMBENT=0}",0.0607678094847054,0.976360637713029,2.09693680171965
"446","{YEAR=2004,INCUMBENT=0} => {WINNER=0}",0.0607678094847054,0.860048426150121,2.13449178860933
"447","{YEAR=2004,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0526243755560118,0.641367806505421,1.37747027578832
"448","{YEAR=2004,INCUMBENT=0} => {CANDTOTALLEVEL=Very Low}",0.0526243755560118,0.744794188861985,1.78860763875763
"449","{YEAR=2004,VOTEPERCENTLEVEL=Mid-High} => {INCUMBENT=1}",0.0702456716622186,0.910017730496454,1.70291831165894
"450","{YEAR=2004,INCUMBENT=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0702456716622186,0.764049125418683,1.77462447266045
"451","{YEAR=2004,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.077191541777869,1,1.67484240687679
"452","{YEAR=2004,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.077191541777869,0.769178315717695,1.78653782525355
"453","{YEAR=2004,INCUMBENT=1} => {PARTY=R}",0.0528296722096763,0.574618533680685,1.06330260006026
"454","{YEAR=2004,PARTY=R} => {INCUMBENT=1}",0.0528296722096763,0.58418463866818,1.09318608334718
"455","{YEAR=2004,INCUMBENT=1} => {WINNER=1}",0.0904673920481763,0.983997022701898,1.64803994186164
"456","{YEAR=2004,WINNER=1} => {INCUMBENT=1}",0.0904673920481763,0.901466075690419,1.68691557998004
"457","{YEAR=2004,PARTY=R} => {WINNER=1}",0.0590227879285568,0.65266742338252,1.09311507826805
"458","{YEAR=2004,WINNER=1} => {PARTY=R}",0.0590227879285568,0.588135015342653,1.08831416730432
"459","{YEAR=2014,WINNER=0} => {INCUMBENT=0}",0.0621022377335249,0.977382875605816,2.09913226943383
"460","{YEAR=2014,INCUMBENT=0} => {WINNER=0}",0.0621022377335249,0.829524680073126,2.05873711785132
"461","{YEAR=2014,CANDTOTALLEVEL=Very Low} => {INCUMBENT=0}",0.0520427017039622,0.797587834294704,1.71298515910472
"462","{YEAR=2014,INCUMBENT=0} => {CANDTOTALLEVEL=Very Low}",0.0520427017039622,0.695155393053016,1.6694011107122
"463","{YEAR=2014,VOTEPERCENTLEVEL=Mid-High} => {INCUMBENT=1}",0.0655580647368781,0.890334572490706,1.66608517195629
"464","{YEAR=2014,INCUMBENT=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0655580647368781,0.734099616858238,1.70506202036866
"465","{YEAR=2014,VOTEPERCENTLEVEL=Mid-High} => {WINNER=1}",0.0736330664476836,1,1.67484240687679
"466","{YEAR=2014,WINNER=1} => {VOTEPERCENTLEVEL=Mid-High}",0.0736330664476836,0.731723903434206,1.69954405163857
