Date,Open,High,Low,Close,Volume,Adjusted Close
2015-10-09,597.619995,598.599976,583.700012,588.130005,0.0,588.130005
2015-10-08,584.210022,598.48999,578.340027,595.140015,0.0,595.140015
2015-10-07,583.099976,594.549988,569.080017,584.210022,0.0,584.210022
2015-10-06,563.469971,579.570007,561.690002,577.070007,0.0,577.070007
2015-10-05,547.51001,565.47998,547.51001,562.51001,0.0,562.51001
2015-10-02,514.26001,542.679993,511.98999,542.630005,0.0,542.630005
2015-10-01,519.76001,530.429993,512.469971,516.539978,0.0,516.539978
2015-09-30,505.200012,515.640015,502.140015,515.030029,0.0,515.030029
2015-09-29,501.820007,507.589996,496.309998,500.25,0.0,500.25
2015-09-28,520.640015,521.119995,501.670013,501.820007,0.0,501.820007
2015-09-25,533.309998,534.320007,522.590027,526.169983,0.0,526.169983
2015-09-24,523.400024,531.950012,517.090027,529.099976,0.0,529.099976
2015-09-23,540.98999,543.570007,526.309998,526.76001,0.0,526.76001
2015-09-22,545.219971,552.440002,537.840027,540.330017,0.0,540.330017
2015-09-21,553.619995,557.799988,548.289978,551.330017,0.0,551.330017
2015-09-18,558.219971,558.530029,546.059998,550.969971,0.0,550.969971
2015-09-17,566.090027,576.780029,561.51001,564.219971,0.0,564.219971
2015-09-16,541.419983,567.219971,541.419983,566.619995,0.0,566.619995
2015-09-15,534.599976,542.830017,534.599976,539.549988,0.0,539.549988
2015-09-14,537.190002,537.190002,528.559998,533.400024,0.0,533.400024
2015-09-11,537.570007,537.570007,528.080017,537.190002,0.0,537.190002
2015-09-10,542.0,548.049988,534.820007,542.619995,0.0,542.619995
2015-09-09,552.530029,562.090027,540.059998,540.830017,0.0,540.830017
2015-09-08,549.070007,553.47998,541.090027,549.51001,0.0,549.51001
2015-09-04,546.48999,547.169983,537.849976,542.179993,0.0,542.179993
2015-09-03,552.01001,565.140015,546.830017,552.830017,0.0,552.830017
2015-09-02,554.320007,555.599976,532.969971,549.98999,0.0,549.98999
2015-09-01,559.619995,564.47998,544.419983,548.159973,0.0,548.159973
2015-08-31,558.130005,573.25,545.400024,569.289978,0.0,569.289978
2015-08-28,545.099976,566.719971,544.52002,562.559998,0.0,562.559998
2015-08-27,526.140015,549.400024,526.140015,546.76001,0.0,546.76001
2015-08-26,511.959991,516.679993,502.299988,516.25,0.0,516.25
2015-08-25,528.169983,533.190002,502.820007,502.859985,0.0,502.859985
2015-08-24,520.599976,537.419983,508.0,513.820007,0.0,513.820007
2015-08-21,544.309998,550.330017,534.659973,534.659973,0.0,534.659973
2015-08-20,562.299988,564.440002,547.640015,547.659973,0.0,547.659973
2015-08-19,577.52002,578.210022,558.150024,565.070007,0.0,565.070007
2015-08-18,578.820007,583.359985,574.880005,580.47998,0.0,580.47998
2015-08-17,577.789978,585.02002,574.440002,580.650024,0.0,580.650024
2015-08-14,581.799988,586.080017,577.580017,579.169983,0.0,579.169983
2015-08-13,589.47998,589.859985,577.909973,579.719971,0.0,579.719971
2015-08-12,581.5,595.630005,580.830017,594.200012,0.0,594.200012
2015-08-11,572.289978,582.48999,567.960022,582.080017,0.0,582.080017
2015-08-10,565.789978,584.429993,563.539978,583.570007,0.0,583.570007
2015-08-07,570.440002,580.0,561.369995,563.369995,0.0,563.369995
2015-08-06,554.320007,574.849976,545.97998,573.719971,0.0,573.719971
2015-08-05,576.309998,582.780029,556.359985,556.369995,0.0,556.369995
2015-08-04,577.840027,581.47998,567.039978,569.380005,0.0,569.380005
2015-08-03,586.359985,588.299988,571.369995,572.559998,0.0,572.559998
2015-07-31,593.539978,598.380005,589.590027,589.950012,0.0,589.950012
2015-07-30,597.929993,603.609985,590.73999,594.619995,0.0,594.619995
2015-07-29,591.809998,604.0,587.859985,600.200012,0.0,600.200012
2015-07-28,581.570007,600.969971,575.409973,595.380005,0.0,595.380005
2015-07-27,581.780029,587.349976,575.419983,579.400024,0.0,579.400024
2015-07-24,596.72998,598.140015,583.330017,585.570007,0.0,585.570007
2015-07-23,607.900024,610.469971,594.280029,601.669983,0.0,601.669983
2015-07-22,612.940002,614.559998,605.75,606.98999,0.0,606.98999
2015-07-21,618.780029,623.919983,613.900024,615.280029,0.0,615.280029
2015-07-20,633.820007,634.049988,615.98999,616.809998,0.0,616.809998
2015-07-17,651.559998,651.559998,635.159973,635.869995,0.0,635.869995
2015-07-16,655.799988,657.840027,649.590027,652.75,0.0,652.75
2015-07-15,662.710022,667.359985,649.340027,653.210022,0.0,653.210022
2015-07-14,655.179993,666.469971,653.119995,666.150024,0.0,666.150024
2015-07-13,653.849976,656.369995,647.799988,655.669983,0.0,655.669983
2015-07-10,661.570007,664.429993,651.960022,652.719971,0.0,652.719971
2015-07-09,661.559998,669.450012,658.27002,658.330017,0.0,658.330017
2015-07-08,668.390015,672.340027,651.320007,655.109985,0.0,655.109985
2015-07-07,660.059998,673.77002,645.539978,671.640015,0.0,671.640015
2015-07-06,670.539978,670.539978,659.630005,660.73999,0.0,660.73999
2015-07-02,675.77002,682.030029,674.77002,675.400024,0.0,675.400024
2015-07-01,688.47998,689.059998,670.909973,673.25,0.0,673.25
2015-06-30,689.47998,693.030029,685.25,688.309998,0.0,688.309998
2015-06-29,695.51001,698.570007,685.47998,685.859985,0.0,685.859985
2015-06-26,701.780029,702.799988,697.01001,700.969971,0.0,700.969971
2015-06-25,714.409973,715.190002,703.299988,703.460022,0.0,703.460022
2015-06-24,717.849976,723.619995,713.830017,714.289978,0.0,714.289978
2015-06-23,718.320007,720.950012,716.640015,719.159973,0.0,719.159973
2015-06-22,714.98999,719.349976,707.919983,718.52002,0.0,718.52002
2015-06-19,708.429993,710.690002,701.809998,702.900024,0.0,702.900024
2015-06-18,716.590027,719.140015,710.219971,710.590027,0.0,710.590027
2015-06-17,720.969971,724.380005,710.01001,714.02002,0.0,714.02002
2015-06-16,707.429993,717.190002,706.809998,716.98999,0.0,716.98999
2015-06-15,704.539978,713.5,701.190002,707.619995,0.0,707.619995
2015-06-12,712.969971,713.23999,707.080017,708.01001,0.0,708.01001
2015-06-11,723.77002,724.27002,715.960022,717.25,0.0,717.25
2015-06-10,723.390015,726.119995,718.859985,722.690002,0.0,722.690002
2015-06-09,719.25,726.390015,716.940002,717.030029,0.0,717.030029
2015-06-08,719.01001,721.76001,710.140015,714.289978,0.0,714.289978
2015-06-05,714.429993,727.590027,712.599976,719.01001,0.0,719.01001
2015-06-04,723.359985,725.52002,717.039978,718.669983,0.0,718.669983
2015-06-03,734.049988,737.52002,727.02002,728.109985,0.0,728.109985
2015-06-02,735.580017,741.25,730.710022,736.51001,0.0,736.51001
2015-06-01,738.390015,739.650024,732.299988,734.609985,0.0,734.609985
2015-05-29,738.27002,742.039978,734.960022,738.210022,0.0,738.210022
2015-05-28,745.52002,745.52002,733.090027,737.809998,0.0,737.809998
2015-05-27,748.780029,753.359985,742.190002,748.0,0.0,748.0
2015-05-26,756.159973,758.98999,747.419983,749.809998,0.0,749.809998
2015-05-22,760.070007,767.960022,758.23999,764.090027,0.0,764.090027
2015-05-21,759.960022,767.27002,757.789978,766.429993,0.0,766.429993
2015-05-20,758.859985,759.450012,751.02002,756.190002,0.0,756.190002
2015-05-19,763.469971,765.150024,755.330017,757.280029,0.0,757.280029
2015-05-18,767.409973,769.690002,763.609985,768.799988,0.0,768.799988
2015-05-15,762.5,771.630005,757.070007,769.570007,0.0,769.570007
2015-05-14,767.119995,773.030029,763.349976,765.200012,0.0,765.200012
2015-05-13,780.070007,780.640015,763.669983,766.210022,0.0,766.210022
2015-05-12,769.97998,779.77002,768.869995,775.070007,0.0,775.070007
2015-05-11,781.679993,781.880005,766.950012,768.25,0.0,768.25
2015-05-08,769.330017,781.880005,759.969971,781.289978,0.0,781.289978
2015-05-07,769.559998,769.559998,757.880005,761.429993,0.0,761.429993
2015-05-06,785.159973,785.640015,767.169983,770.98999,0.0,770.98999
2015-05-05,800.869995,804.830017,775.859985,776.619995,0.0,776.619995
2015-05-04,795.450012,802.150024,790.77002,796.5,0.0,796.5
2015-05-01,786.75,797.400024,784.72998,795.109985,0.0,795.109985
2015-04-30,790.219971,796.400024,773.320007,788.789978,0.0,788.789978
2015-04-29,776.940002,789.299988,773.809998,788.780029,0.0,788.780029
2015-04-28,772.25,780.919983,771.799988,780.190002,0.0,780.190002
2015-04-27,778.330017,780.52002,770.72998,772.130005,0.0,772.130005
2015-04-24,776.219971,777.890015,769.919983,775.940002,0.0,775.940002
2015-04-23,773.210022,783.210022,773.210022,777.619995,0.0,777.619995
2015-04-22,769.5,776.950012,763.780029,771.929993,0.0,771.929993
2015-04-21,780.960022,782.950012,764.039978,766.950012,0.0,766.950012
2015-04-20,776.75,786.429993,776.02002,778.700012,0.0,778.700012
2015-04-17,775.890015,780.460022,771.619995,776.25,0.0,776.25
2015-04-16,781.940002,790.890015,775.98999,781.179993,0.0,781.179993
2015-04-15,766.799988,787.440002,763.950012,784.929993,0.0,784.929993
2015-04-14,749.909973,762.700012,749.909973,762.130005,0.0,762.130005
2015-04-13,753.25,755.76001,743.940002,745.919983,0.0,745.919983
2015-04-10,752.320007,753.640015,746.570007,749.97998,0.0,749.97998
2015-04-09,741.02002,751.429993,740.849976,750.119995,0.0,750.119995
2015-04-08,750.400024,753.940002,738.039978,738.539978,0.0,738.539978
2015-04-07,744.5,757.080017,743.539978,749.47998,0.0,749.47998
2015-04-06,735.919983,747.320007,734.109985,744.710022,0.0,744.710022
2015-04-02,718.109985,734.349976,717.700012,733.210022,0.0,733.210022
2015-04-01,718.539978,727.01001,717.570007,720.679993,0.0,720.679993
2015-03-31,709.609985,720.590027,706.109985,715.73999,0.0,715.73999
2015-03-30,707.440002,715.900024,705.789978,714.73999,0.0,714.73999
2015-03-27,703.51001,708.27002,699.26001,702.869995,0.0,702.869995
2015-03-26,718.0,723.02002,706.039978,706.98999,0.0,706.98999
2015-03-25,705.890015,714.159973,701.030029,709.830017,0.0,709.830017
2015-03-24,700.539978,703.159973,695.640015,701.940002,0.0,701.940002
2015-03-23,703.650024,708.929993,698.619995,698.630005,0.0,698.630005
2015-03-20,700.789978,708.809998,700.090027,703.099976,0.0,703.099976
2015-03-19,700.719971,704.460022,690.98999,693.429993,0.0,693.429993
2015-03-18,684.190002,715.900024,680.469971,711.590027,0.0,711.590027
2015-03-17,684.869995,691.780029,680.799988,688.099976,0.0,688.099976
2015-03-16,676.51001,686.97998,672.0,686.830017,0.0,686.830017
2015-03-13,677.530029,679.719971,667.210022,679.150024,0.0,679.150024
2015-03-12,688.330017,689.630005,681.440002,681.630005,0.0,681.630005
2015-03-11,678.719971,686.630005,674.640015,685.969971,0.0,685.969971
2015-03-10,684.929993,687.849976,677.75,677.75,0.0,677.75
2015-03-09,703.429993,705.159973,688.900024,688.919983,0.0,688.919983
2015-03-06,711.26001,714.130005,701.849976,704.030029,0.0,704.030029
2015-03-05,720.609985,720.609985,713.359985,717.22998,0.0,717.22998
2015-03-04,724.559998,724.710022,711.77002,723.320007,0.0,723.320007
2015-03-03,721.169983,730.090027,717.940002,724.0,0.0,724.0
2015-03-02,722.859985,723.380005,713.630005,719.650024,0.0,719.650024
2015-02-27,731.179993,734.080017,722.190002,723.830017,0.0,723.830017
2015-02-26,748.690002,750.419983,725.200012,728.580017,0.0,728.580017
2015-02-25,748.47998,759.619995,744.419983,756.919983,0.0,756.919983
2015-02-24,745.26001,749.080017,741.119995,748.77002,0.0,748.77002
2015-02-23,742.109985,749.77002,737.359985,741.880005,0.0,741.880005
2015-02-20,753.51001,759.27002,744.52002,748.75,0.0,748.75
2015-02-19,739.030029,756.469971,734.830017,753.659973,0.0,753.659973
2015-02-18,755.349976,757.030029,745.419983,749.119995,0.0,749.119995
2015-02-17,750.159973,757.960022,743.469971,755.349976,0.0,755.349976
2015-02-13,746.859985,753.039978,743.409973,752.73999,0.0,752.73999
2015-02-12,739.320007,745.130005,736.919983,739.409973,0.0,739.409973
2015-02-11,735.059998,739.72998,723.26001,732.869995,0.0,732.869995
2015-02-10,739.320007,744.429993,724.150024,742.919983,0.0,742.919983
2015-02-09,747.390015,755.090027,737.25,739.109985,0.0,739.109985
2015-02-06,754.390015,757.030029,742.119995,745.179993,0.0,745.179993
2015-02-05,743.070007,756.059998,743.039978,750.929993,0.0,750.929993
2015-02-04,740.969971,742.950012,727.539978,737.119995,0.0,737.119995
2015-02-03,734.559998,754.890015,734.559998,749.799988,0.0,749.799988
2015-02-02,707.98999,729.609985,707.47998,729.330017,0.0,729.330017
