Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2015-10-09,2816.46,2851.65,2811.23,255125832388.0,467976.0
2015-10-08,2843.27,2843.27,2805.29,257267848366.0,14351096.0
2015-10-07,2820.13,2820.76,2784.94,255868968611.0,2844502.0
2015-10-06,2776.0,2790.95,2765.56,251819042891.0,2691317.0
2015-10-05,2785.29,2785.88,2748.49,252661727772.0,12760817.0
2015-10-02,2731.27,2731.27,2664.17,247761196409.0,2968570.0
2015-10-01,2763.29,2774.15,2737.27,250665957916.0,6995195.0
2015-09-30,2770.27,2771.11,2748.58,251299911041.0,2366723.0
2015-09-29,2736.55,2744.04,2728.39,248245198821.0,21470987.0
2015-09-28,2734.84,2759.67,2732.73,248069277807.0,200295055.0
2015-09-25,2770.98,2796.05,2768.14,251347830169.0,18577884.0
2015-09-24,2756.79,2758.94,2714.26,250060925052.0,7007495.0
2015-09-23,2739.62,2751.5,2722.1,248502856427.0,7447753.0
2015-09-22,2721.37,2727.67,2706.71,246851636236.0,0.0
2015-09-21,2742.59,2753.67,2723.08,248776592335.0,623925.0
2015-09-18,2707.18,2716.34,2694.85,245300312030.0,0.0
2015-09-17,2754.59,2830.05,2748.45,249596035897.0,214428.0
2015-09-16,2806.47,2808.66,2782.5,254296664651.0,7438056.0
2015-09-15,2801.39,2806.35,2774.69,253907680935.0,58215185.0
2015-09-14,2770.16,2782.52,2756.9,251077677057.0,2931019.0
2015-09-11,2762.58,2762.58,2737.3,250390461578.0,46767714.0
2015-09-10,2759.81,2769.53,2730.66,250131755848.0,8844387.0
2015-09-09,2737.7,2781.1,2736.1,248124532585.0,58283473.0
2015-09-08,2755.45,2756.33,2721.92,249672820648.0,20213975.0
2015-09-04,2689.98,2696.33,2673.47,243740921134.0,5331578.0
2015-09-03,2704.69,2721.76,2690.07,245073727603.0,33875703.0
2015-09-02,2690.25,2691.08,2655.68,243765643248.0,49518128.0
2015-09-01,2654.01,2706.06,2646.1,240482109915.0,4159371.0
2015-08-31,2748.2,2750.85,2712.25,249130362657.0,73774.0
2015-08-28,2728.95,2737.71,2709.51,247262067451.0,58074000.0
2015-08-27,2724.46,2740.69,2693.46,246785406038.0,31268098.0
2015-08-26,2681.16,2681.16,2619.51,242856321083.0,10147591.0
2015-08-25,2603.63,2710.02,2603.17,235759151291.0,0.0
2015-08-24,2638.52,2714.14,2617.11,238918801717.0,0.0
2015-08-21,2762.34,2791.26,2749.44,250136496347.0,0.0
2015-08-20,2788.07,2834.77,2788.07,252473065042.0,0.0
2015-08-19,2857.05,2884.91,2855.83,258710480201.0,5972050.0
2015-08-18,2889.69,2907.51,2880.43,261544158203.0,18018703.0
2015-08-17,2894.59,2909.36,2861.88,261967661841.0,0.0
2015-08-14,2889.07,2889.07,2848.02,261638779285.0,1188457.0
2015-08-13,2851.36,2861.3,2835.0,258224470412.0,55986902.0
2015-08-12,2839.74,2870.18,2812.53,257172170351.0,50803075.0
2015-08-11,2889.63,2910.02,2875.56,261588589006.0,29035822.0
2015-08-10,2924.37,2924.37,2901.42,264733289024.0,19396415.0
2015-08-07,2884.61,2906.77,2869.06,261134952156.0,2425964.0
2015-08-06,2899.38,2924.89,2892.89,262285936774.0,25357608.0
2015-08-05,2917.78,2938.34,2903.54,263950374752.0,63914064.0
2015-08-04,2894.24,2911.91,2886.68,261820407276.0,18246463.0
2015-08-03,2885.56,2888.74,2863.82,261034894386.0,49416573.0
2015-07-31,2883.31,2893.2,2872.13,263429785314.0,17934245.0
2015-07-30,2887.25,2888.88,2863.36,263789812922.0,85577132.0
2015-07-29,2875.03,2879.89,2859.05,262673508741.0,71177832.0
2015-07-28,2868.49,2882.59,2851.26,262075644570.0,18260159.0
2015-07-27,2868.95,2877.21,2859.12,262118298963.0,261662.0
2015-07-24,2889.89,2917.09,2888.97,264031280136.0,760334.0
2015-07-23,2914.1,2965.33,2913.45,265694694899.0,3048518.0
2015-07-22,2952.71,2962.04,2917.84,269215003922.0,9572214.0
2015-07-21,2921.74,2961.27,2918.21,266103784050.0,0.0
2015-07-20,2933.3,2935.23,2917.02,267156949635.0,3992122.0
2015-07-17,2920.48,2938.15,2902.14,265871987224.0,391330.0
2015-07-16,2940.32,2958.69,2938.35,267556060663.0,1057528.0
2015-07-15,2932.27,2940.25,2919.5,266823827968.0,12148357.0
2015-07-14,2920.3,2920.3,2898.88,265583691136.0,0.0
2015-07-13,2912.65,2914.7,2903.1,264888035019.0,12749575.0
2015-07-10,2890.91,2891.84,2876.02,262911368477.0,0.0
2015-07-09,2856.13,2865.83,2844.31,259718381125.0,0.0
2015-07-08,2825.42,2833.66,2815.94,256925729505.0,17770133.0
2015-07-07,2846.8,2876.58,2817.64,258739384891.0,0.0
2015-07-06,2879.31,2880.9,2847.56,261693798195.0,18347598.0
2015-07-02,2877.95,2913.68,2867.26,261538675266.0,3340224.0
2015-07-01,2916.54,2923.52,2901.55,265151110212.0,3731878.0
2015-06-30,2882.8,2911.21,2874.05,262838697085.0,0.0
2015-06-29,2873.42,2923.43,2873.42,261983018890.0,24256747.0
2015-06-26,2940.7,2947.99,2931.84,268117245725.0,177784320.0
2015-06-25,2930.41,2945.19,2919.48,267179375651.0,7074645.0
2015-06-24,2923.05,2940.34,2922.34,266508579821.0,8859505.0
2015-06-23,2938.64,2938.66,2920.16,267930043718.0,468484.0
2015-06-22,2914.77,2914.77,2894.74,265744780391.0,242932.0
2015-06-19,2877.47,2884.94,2873.68,262244392951.0,0.0
2015-06-18,2878.97,2882.98,2848.08,262381001759.0,0.0
2015-06-17,2855.34,2904.88,2851.88,260227474114.0,4658128.0
2015-06-16,2896.35,2896.35,2861.26,263965143732.0,0.0
2015-06-15,2870.15,2880.81,2844.86,261576803033.0,64441904.0
2015-06-12,2875.11,2876.93,2863.13,262029591962.0,12578283.0
2015-06-11,2877.31,2881.53,2862.29,261944460659.0,42631288.0
2015-06-10,2879.9,2888.56,2853.93,262180580194.0,57758178.0
2015-06-09,2842.52,2851.39,2811.81,258812182095.0,4053738.0
2015-06-08,2820.03,2828.51,2811.91,256764547584.0,16760370.0
2015-06-05,2818.62,2818.62,2782.96,256636649929.0,3179322.0
2015-06-04,2772.33,2788.9,2765.63,252421952040.0,3896096.0
2015-06-03,2793.62,2796.57,2764.48,254360270611.0,70254099.0
2015-06-02,2757.67,2764.06,2723.37,251088094597.0,1229046.0
2015-06-01,2726.92,2747.17,2710.71,248288324436.0,3584145.0
2015-05-29,2736.42,2752.66,2724.88,249153040982.0,11174037.0
2015-05-28,2756.04,2756.27,2742.57,250934374532.0,66166269.0
2015-05-27,2755.44,2758.01,2727.22,250879309068.0,24413815.0
2015-05-26,2727.5,2739.18,2713.63,248337832258.0,3050997.0
2015-05-22,2747.06,2762.17,2745.28,250112679657.0,0.0
2015-05-21,2758.68,2766.81,2749.87,251171352954.0,54639891.0
2015-05-20,2764.58,2777.94,2754.5,251984945730.0,9512814.0
2015-05-19,2777.0,2777.91,2758.22,253031420494.0,19858331.0
2015-05-18,2753.81,2756.52,2714.32,250915716088.0,196247.0
2015-05-15,2715.25,2748.36,2706.7,247388025124.0,1318648.0
2015-05-14,2748.58,2748.87,2735.89,250425454188.0,573404.0
2015-05-13,2733.22,2735.42,2714.42,249025569483.0,52087136.0
2015-05-12,2723.34,2728.05,2689.61,248043779368.0,20983928.0
2015-05-11,2716.37,2722.3,2698.67,247409362442.0,17428579.0
2015-05-08,2702.63,2705.43,2687.13,246151961973.0,3780331.0
2015-05-07,2689.41,2702.43,2679.83,244953153981.0,28291872.0
2015-05-06,2696.11,2696.84,2675.18,245563592650.0,22578899.0
2015-05-05,2684.27,2703.8,2678.15,244484810683.0,20480760.0
2015-05-04,2697.33,2699.91,2674.42,245674537724.0,21912191.0
2015-05-01,2671.63,2695.65,2664.49,243342701243.0,38265843.0
2015-04-30,2682.62,2713.45,2679.8,244343999658.0,45104341.0
2015-04-29,2715.99,2732.13,2703.04,247383367708.0,131311353.0
2015-04-28,2712.8,2713.65,2677.83,247117334860.0,31954113.0
2015-04-27,2677.2,2712.52,2664.02,243874052593.0,0.0
2015-04-24,2694.3,2710.52,2687.91,245431072422.0,729819.0
2015-04-23,2708.49,2713.08,2696.1,246723473158.0,3981044.0
2015-04-22,2711.67,2714.44,2682.72,247013259931.0,8377127.0
2015-04-21,2700.63,2716.48,2697.1,245964391141.0,1072321.0
2015-04-20,2693.94,2701.13,2674.01,245355216599.0,0.0
2015-04-17,2670.22,2702.38,2667.43,243316731395.0,385396.0
2015-04-16,2713.98,2720.29,2691.17,247304601861.0,0.0
2015-04-15,2715.94,2722.34,2688.86,247479481739.0,14393309.0
2015-04-14,2686.37,2696.82,2671.83,244481171933.0,2587378.0
2015-04-13,2700.44,2703.03,2678.97,245761132356.0,10113192.0
2015-04-10,2678.99,2684.09,2673.03,243809057866.0,0.0
2015-04-09,2678.08,2682.54,2656.42,243719359645.0,252809.0
2015-04-08,2680.48,2688.94,2674.28,243916477721.0,3822031.0
2015-04-07,2678.81,2692.29,2672.95,242601190509.0,0.0
2015-04-06,2676.71,2686.63,2651.95,242410738023.0,2674643.0
2015-04-02,2690.72,2695.96,2677.55,243679721945.0,17031582.0
2015-04-01,2677.86,2678.05,2655.0,242570406395.0,6778171.0
2015-03-31,2679.98,2681.98,2668.68,242762625131.0,1877198.0
2015-03-30,2687.34,2696.1,2660.87,243428655521.0,53771218.0
2015-03-27,2649.04,2652.47,2634.12,239959126634.0,166860028.0
2015-03-26,2655.15,2656.61,2621.89,240512823974.0,14734216.0
2015-03-25,2640.22,2685.32,2640.22,239154626885.0,7595688.0
2015-03-24,2682.89,2689.94,2675.75,243019801185.0,0.0
2015-03-23,2689.3,2708.59,2682.69,243600872349.0,0.0
2015-03-20,2701.44,2703.49,2673.2,244404419477.0,218883.0
2015-03-19,2667.68,2672.66,2649.95,241156508725.0,0.0
2015-03-18,2678.45,2705.27,2664.58,242130206243.0,5971423.0
2015-03-17,2692.45,2692.81,2667.18,243384333132.0,502469.0
2015-03-16,2682.86,2691.84,2675.85,242516703457.0,57104713.0
2015-03-13,2679.43,2685.34,2650.91,242206881414.0,1979347.0
2015-03-12,2689.1,2689.24,2643.49,243081213616.0,24968214.0
2015-03-11,2626.16,2628.03,2608.51,237391086796.0,59354772.0
2015-03-10,2608.59,2631.03,2608.59,235799348083.0,4170462.0
2015-03-09,2653.36,2658.36,2636.85,239846155559.0,5011422.0
2015-03-06,2634.44,2662.62,2612.62,238237837994.0,15351300.0
2015-03-05,2622.29,2622.29,2592.7,237139315797.0,26966365.0
2015-03-04,2611.38,2614.86,2604.34,236152988971.0,47070554.0
2015-03-03,2624.12,2631.51,2618.82,237304379029.0,19576521.0
2015-03-02,2634.3,2635.13,2612.82,238225122833.0,61361.0
2015-02-27,2614.53,2628.29,2614.53,236564301930.0,3488803.0
2015-02-26,2626.36,2626.5,2611.58,237634365630.0,50778887.0
2015-02-25,2617.72,2622.2,2612.76,236853127137.0,42378627.0
2015-02-24,2621.73,2633.9,2610.34,236912334121.0,5544952.0
2015-02-23,2607.32,2607.32,2591.36,235608312573.0,0.0
2015-02-20,2613.54,2613.65,2569.97,236305606336.0,0.0
2015-02-19,2600.19,2606.74,2578.66,235099009298.0,51235670.0
2015-02-18,2603.56,2630.77,2598.0,235401907477.0,7153129.0
2015-02-17,2638.65,2639.32,2614.94,238575190406.0,8533017.0
2015-02-13,2625.34,2628.82,2609.12,237371277053.0,3057583.0
2015-02-12,2616.93,2616.93,2584.7,236610988930.0,2330269.0
2015-02-11,2573.23,2582.0,2564.02,232660205237.0,81645874.0
2015-02-10,2587.78,2593.29,2565.71,234281441064.0,11355466.0
2015-02-09,2576.59,2600.88,2575.88,233270185369.0,30101178.0
2015-02-06,2607.25,2623.58,2587.67,236053657277.0,13077069.0
2015-02-05,2575.07,2576.08,2539.77,233139421863.0,29868490.0
2015-02-04,2529.52,2549.98,2527.75,229033954357.0,83305349.0
2015-02-03,2545.05,2550.17,2509.53,229846431379.0,24822700.0
2015-02-02,2499.0,2499.29,2444.49,225687817050.0,2148966.0
2015-01-30,2438.93,2472.02,2438.0,220103474745.0,9055359.0
2015-01-29,2475.53,2475.53,2434.08,223405754096.0,106234080.0
2015-01-28,2441.09,2511.15,2440.43,220298214153.0,58404653.0
2015-01-27,2500.35,2518.76,2492.31,225645571086.0,1378759.0
2015-01-26,2528.67,2530.24,2489.32,228201558259.0,0.0
2015-01-23,2509.73,2538.67,2505.72,226492133020.0,725594.0
2015-01-22,2534.16,2534.3,2457.06,232446327626.0,153891.0
2015-01-21,2451.69,2473.32,2448.08,224882324922.0,8890023.0
2015-01-20,2463.35,2493.7,2454.93,225291587094.0,0.0
2015-01-16,2485.75,2486.12,2439.17,227246849947.0,0.0
2015-01-15,2445.58,2475.85,2442.9,223574404286.0,3872547.0
2015-01-14,2473.64,2484.49,2445.86,226139394100.0,16213661.0
2015-01-13,2506.7,2551.28,2488.95,228812156332.0,7311353.0
2015-01-12,2508.73,2532.57,2503.14,228997789358.0,0.0
2015-01-09,2532.04,2591.06,2531.23,231125586736.0,0.0
2015-01-08,2590.65,2592.92,2567.01,236497481271.0,1721005.0
2015-01-07,2551.17,2556.99,2531.62,232893132828.0,2351869.0
2015-01-06,2532.9,2598.67,2530.02,231228266138.0,8711185.0
2015-01-05,2591.83,2636.73,2590.95,236607261157.0,2887495.0
2015-01-02,2651.85,2693.29,2627.55,242361704517.0,2192199.0
2014-12-31,2675.88,2707.41,2675.58,244558288840.0,683865.0
2014-12-30,2699.24,2707.65,2689.13,246693722734.0,36146333.0
2014-12-29,2701.34,2710.54,2679.01,247358421222.0,173843994.0
2014-12-26,2682.23,2690.44,2678.43,245608372291.0,4921132.0
2014-12-24,2676.28,2681.1,2661.66,245067008682.0,6026067.0
2014-12-23,2677.46,2684.57,2665.19,245176213525.0,458952.0
2014-12-22,2655.96,2656.01,2637.47,246006976090.0,0.0
2014-12-19,2642.11,2654.43,2633.87,244767329741.0,0.0
2014-12-18,2650.61,2650.61,2628.86,245554617223.0,0.0
2014-12-17,2613.61,2613.97,2557.35,242430382337.0,63079972.0
2014-12-16,2559.62,2585.18,2540.84,237424073600.0,242932.0
2014-12-15,2553.23,2586.8,2548.4,236830784051.0,6123224.0
2014-12-12,2570.8,2597.42,2570.8,238460305913.0,1398758.0
2014-12-11,2605.03,2625.94,2601.96,241635452886.0,43701184.0
2014-12-10,2595.72,2660.64,2595.72,240772171548.0,36275414.0
2014-12-09,2667.05,2667.27,2610.68,247389119593.0,4473267.0
2014-12-08,2639.18,2666.93,2630.81,244802924154.0,11669380.0
2014-12-05,2650.1,2657.69,2613.15,245827839832.0,17074845.0
2014-12-04,2605.65,2607.84,2594.73,241707880947.0,3363812.0
2014-12-03,2607.63,2611.6,2582.05,241891014924.0,68542008.0
2014-12-02,2585.67,2597.96,2559.75,239854129420.0,0.0
2014-12-01,2552.75,2592.02,2552.75,236777809357.0,3210950.0
2014-11-28,2598.77,2649.46,2597.61,241046691548.0,8883768.0
2014-11-26,2645.48,2645.48,2633.09,245384258095.0,91793321.0
2014-11-25,2640.2,2643.42,2629.69,244874697360.0,35102575.0
2014-11-24,2639.35,2639.35,2613.94,244795647423.0,302398.0
2014-11-21,2607.29,2648.26,2603.81,241820783978.0,0.0
2014-11-20,2623.27,2624.16,2594.86,243302822882.0,4029825.0
2014-11-19,2608.75,2630.61,2593.97,241955862270.0,3865093.0
2014-11-18,2634.51,2644.35,2633.88,244123273836.0,13320912.0
2014-11-17,2632.75,2644.87,2629.96,243961838025.0,863217.0
2014-11-14,2649.55,2665.46,2645.08,245519501902.0,10156.0
2014-11-13,2659.57,2684.82,2658.35,246307159107.0,56164813.0
2014-11-12,2685.57,2686.14,2651.34,248716446848.0,58479096.0
2014-11-11,2655.71,2661.06,2650.92,245950074166.0,0.0
2014-11-10,2659.95,2662.2,2646.19,246342806752.0,7772709.0
2014-11-07,2645.18,2647.27,2634.97,244763349876.0,16882971.0
2014-11-06,2644.32,2644.32,2624.36,244685792593.0,21168839.0
2014-11-05,2629.99,2631.87,2618.37,243359213383.0,56418475.0
2014-11-04,2610.83,2612.54,2592.66,241586681788.0,21664397.0
2014-11-03,2617.62,2637.64,2610.49,241996623801.0,38937424.0
2014-10-31,2623.75,2625.25,2604.48,243045068950.0,6480480.0
2014-10-30,2587.68,2594.94,2564.43,239703875418.0,71874349.0
2014-10-29,2578.49,2582.97,2544.84,238853192061.0,74378507.0
2014-10-28,2559.13,2559.13,2506.08,237067289013.0,20724818.0
2014-10-27,2498.91,2499.58,2472.32,231485470498.0,0.0
2014-10-24,2487.34,2492.97,2478.03,230542867296.0,686633.0
2014-10-23,2487.71,2503.35,2482.74,230577236895.0,19253293.0
2014-10-22,2467.59,2500.98,2466.21,228393415130.0,5706035.0
2014-10-21,2485.85,2487.57,2450.48,229930956044.0,0.0
2014-10-20,2437.23,2439.62,2421.83,225480345714.0,0.0
2014-10-17,2429.92,2463.83,2422.03,224803912728.0,385396.0
2014-10-16,2430.71,2435.03,2369.03,224877653499.0,156673.0
2014-10-15,2408.97,2428.6,2381.97,222866157907.0,21216669.0
2014-10-14,2461.0,2481.37,2451.73,227597844694.0,0.0
2014-10-13,2440.5,2462.92,2422.61,225701936660.0,0.0
2014-10-10,2423.05,2454.53,2423.05,224087442646.0,7625459.0
2014-10-09,2431.5,2483.48,2431.14,224869324292.0,299593.0
2014-10-08,2489.22,2490.54,2441.27,230198121126.0,4069120.0
2014-10-07,2443.55,2473.43,2443.55,225974459558.0,0.0
2014-10-06,2478.44,2503.85,2478.44,229200973067.0,13545473.0
2014-10-03,2496.24,2509.27,2494.84,230996284167.0,13501858.0
2014-10-02,2478.68,2486.52,2452.94,229370609866.0,7801126.0
2014-10-01,2460.93,2489.69,2456.65,227641660669.0,16194721.0
2014-09-30,2481.71,2503.59,2481.41,229481598165.0,0.0
2014-09-29,2499.83,2504.32,2484.6,231144761899.0,22950682.0
2014-09-26,2507.94,2508.84,2494.13,231894222069.0,188635842.0
2014-09-25,2497.99,2526.96,2495.1,230974323719.0,6014680.0
2014-09-24,2532.46,2533.69,2518.86,234162209331.0,13299269.0
2014-09-23,2524.7,2556.0,2524.7,233444559735.0,0.0
2014-09-22,2552.48,2579.18,2552.48,236012643215.0,276385.0
2014-09-19,2579.47,2617.74,2578.03,237681579313.0,0.0
2014-09-18,2599.61,2608.62,2572.37,239716144573.0,221383.0
2014-09-17,2566.08,2581.32,2552.2,236623921333.0,5875095.0
2014-09-16,2555.84,2577.89,2551.61,235679739889.0,0.0
2014-09-15,2568.41,2586.2,2565.94,236839145443.0,48143366.0
2014-09-12,2587.97,2601.59,2575.54,238575635345.0,3414362.0
2014-09-11,2584.15,2584.8,2558.58,238224075596.0,37622142.0
2014-09-10,2570.41,2571.33,2543.83,236957455033.0,57550087.0
2014-09-09,2542.2,2560.38,2540.14,234356283676.0,4477532.0
2014-09-08,2567.04,2567.04,2552.05,236646443431.0,12097961.0
2014-09-05,2557.63,2557.63,2537.69,235778869601.0,2936516.0
2014-09-04,2556.7,2580.29,2555.18,235693404156.0,2670633.0
2014-09-03,2561.04,2582.48,2558.9,236093411063.0,68048791.0
2014-09-02,2573.58,2577.56,2556.82,237248487149.0,0.0
2014-08-29,2550.73,2551.03,2534.25,235139333622.0,61372.0
2014-08-28,2536.91,2548.0,2532.63,233848194745.0,63198488.0
2014-08-27,2552.93,2567.11,2551.77,235324497336.0,41774468.0
2014-08-26,2566.53,2567.2,2551.97,236405151545.0,0.0
2014-08-25,2551.97,2560.37,2545.31,235098762383.0,0.0
2014-08-22,2543.67,2552.62,2534.25,234204464244.0,0.0
2014-08-21,2542.75,2546.63,2501.98,234119132777.0,0.0
2014-08-20,2513.31,2517.55,2502.11,231408579673.0,6304913.0
2014-08-19,2519.39,2527.87,2517.1,231586988869.0,11537518.0
2014-08-18,2519.69,2519.9,2503.53,232327564033.0,0.0
2014-08-15,2485.4,2512.96,2470.88,229165494703.0,241011.0
2014-08-14,2497.79,2507.83,2496.51,230308565838.0,27159658.0
2014-08-13,2497.28,2503.11,2487.83,230229796647.0,55932668.0
2014-08-12,2482.9,2496.9,2474.88,228904019171.0,8536141.0
2014-08-11,2492.52,2505.52,2482.07,229791578879.0,13370414.0
2014-08-08,2483.87,2484.03,2466.52,228559781985.0,2912820.0
2014-08-07,2466.89,2492.57,2461.67,226997225434.0,1821666.0
2014-08-06,2485.72,2492.87,2462.88,228730065731.0,46410226.0
2014-08-05,2472.31,2489.18,2464.29,227428262610.0,10237359.0
2014-08-04,2478.5,2491.62,2459.8,227997205320.0,22187349.0
2014-08-01,2478.75,2512.94,2470.52,228027910867.0,40349148.0
2014-07-31,2506.01,2533.78,2505.84,230535155680.0,55936015.0
2014-07-30,2542.59,2549.07,2526.54,234059373584.0,122775581.0
2014-07-29,2521.68,2535.33,2521.4,232123852060.0,19699861.0
2014-07-28,2520.34,2542.48,2513.96,232000667043.0,0.0
2014-07-25,2542.18,2548.88,2530.22,234004265629.0,0.0
2014-07-24,2546.02,2555.38,2529.12,234357413775.0,10517066.0
2014-07-23,2527.11,2530.96,2516.61,232617360693.0,4631730.0
2014-07-22,2525.52,2544.79,2522.19,232226236416.0,1070047.0
2014-07-21,2526.32,2530.44,2516.02,232299958486.0,1091391.0
2014-07-18,2535.77,2541.32,2506.54,233168512668.0,683869.0
2014-07-17,2506.35,2548.12,2502.15,230464077247.0,156673.0
2014-07-16,2561.05,2597.09,2559.28,235493730952.0,4341117.0
2014-07-15,2585.84,2592.8,2569.43,237514995968.0,4677478.0
2014-07-14,2574.48,2596.18,2573.3,236471095675.0,255460.0
2014-07-11,2572.16,2578.64,2555.15,236258661576.0,7044010.0
2014-07-10,2572.15,2584.59,2558.92,236257119453.0,524638.0
2014-07-09,2598.54,2613.1,2596.5,238681270729.0,15730087.0
2014-07-08,2594.84,2620.77,2590.66,238084468727.0,574763.0
2014-07-07,2624.4,2640.96,2624.4,240796829194.0,0.0
2014-07-03,2649.62,2650.48,2626.7,243455120771.0,16173485.0
2014-07-02,2615.46,2642.4,2612.77,240315882795.0,8973191.0
2014-07-01,2636.64,2659.38,2612.8,242084282373.0,12342505.0
2014-06-30,2605.67,2607.92,2586.96,239496322147.0,10590049.0
2014-06-27,2604.52,2605.81,2582.91,239390667687.0,22343646.0
2014-06-26,2596.16,2597.47,2570.01,238622076290.0,177649684.0
2014-06-25,2595.17,2595.76,2551.81,238530903581.0,10680054.0
2014-06-24,2580.39,2619.73,2580.19,237172182675.0,0.0
2014-06-23,2597.76,2610.51,2593.61,238769379383.0,0.0
2014-06-20,2609.14,2615.22,2599.57,239412067387.0,0.0
2014-06-19,2595.23,2608.85,2586.21,238135449068.0,512319.0
2014-06-18,2604.79,2607.02,2579.08,239013006046.0,4185262.0
2014-06-17,2592.17,2601.49,2552.36,237854733970.0,168244.0
2014-06-16,2554.89,2565.84,2546.39,234434045505.0,1768433.0
2014-06-13,2570.08,2595.38,2565.11,235827873511.0,48091167.0
2014-06-12,2574.72,2588.69,2567.1,236253155113.0,24556194.0
2014-06-11,2584.54,2596.58,2578.75,237154209908.0,53247769.0
2014-06-10,2611.0,2613.54,2602.16,239582452775.0,0.0
2014-06-09,2620.55,2620.55,2584.04,240495106170.0,3257562.0
2014-06-06,2587.06,2593.64,2568.15,237421026878.0,14371128.0
2014-06-05,2564.51,2564.66,2511.22,235351989221.0,5638559.0
2014-06-04,2516.92,2521.8,2508.45,230984258058.0,26041309.0
2014-06-03,2514.99,2527.15,2498.03,230807200286.0,43054618.0
2014-06-02,2506.63,2510.67,2472.59,230040011612.0,61477.0
2014-05-30,2488.21,2504.97,2486.2,228387051931.0,224540.0
2014-05-29,2487.94,2496.4,2481.32,228362886729.0,37574121.0
2014-05-28,2489.88,2500.77,2479.91,228484919704.0,40702158.0
2014-05-27,2506.23,2514.32,2489.89,229483623298.0,0.0
2014-05-23,2480.18,2481.29,2465.4,227094672461.0,0.0
2014-05-22,2464.14,2467.78,2454.11,225626710643.0,57126609.0
2014-05-21,2453.24,2468.64,2438.62,220507424740.0,5789199.0
2014-05-20,2439.91,2457.19,2426.33,218737465222.0,12782044.0
2014-05-19,2463.3,2463.43,2426.33,220835899045.0,0.0
2014-05-16,2433.25,2433.32,2414.14,218368340285.0,1236888.0
2014-05-15,2435.08,2440.48,2402.55,218413833009.0,0.0
2014-05-14,2450.59,2498.33,2447.79,219110347217.0,45273403.0
2014-05-13,2503.63,2532.62,2503.35,223716589299.0,12516938.0
2014-05-12,2533.86,2537.31,2493.75,226417338174.0,11684587.0
2014-05-09,2487.21,2487.89,2453.08,222249118072.0,25146587.0
2014-05-08,2466.22,2495.2,2464.08,220372556781.0,6857787.0
2014-05-07,2477.87,2479.23,2441.15,221413420838.0,24569492.0
2014-05-06,2454.23,2486.82,2454.2,219249457612.0,14753531.0
2014-05-05,2486.87,2492.91,2473.83,222164932030.0,14325223.0
2014-05-02,2502.88,2532.66,2495.72,223601671420.0,6640628.0
2014-05-01,2493.59,2509.25,2475.7,222771960365.0,54801119.0
2014-04-30,2502.65,2506.06,2478.11,224195046071.0,68102297.0
2014-04-29,2494.14,2523.16,2492.43,219241548288.0,90855684.0
2014-04-28,2506.67,2531.66,2491.82,220438000180.0,2964155.0
2014-04-25,2518.01,2546.31,2517.64,221546095723.0,0.0
2014-04-24,2552.42,2588.71,2550.26,224568582773.0,6429188.0
2014-04-23,2584.68,2591.31,2576.37,227409008380.0,4598438.0
2014-04-22,2582.23,2593.42,2558.85,227134525808.0,0.0
2014-04-21,2571.39,2585.07,2565.23,228244952448.0,1068157.0
2014-04-17,2577.37,2581.08,2554.52,228775777945.0,656515.0
2014-04-16,2571.23,2573.21,2555.91,227413204165.0,134796.0
2014-04-15,2557.09,2569.54,2524.7,226162523730.0,6910581.0
2014-04-14,2551.0,2572.08,2530.22,225624116458.0,2273652.0
2014-04-11,2542.26,2570.38,2529.15,224840587273.0,10027292.0
2014-04-10,2559.12,2627.33,2554.73,226331261808.0,0.0
2014-04-09,2630.86,2642.6,2621.37,232675640011.0,12864122.0
2014-04-08,2634.68,2652.14,2625.57,232979655335.0,574763.0
2014-04-07,2632.66,2650.63,2620.84,232801007717.0,0.0
2014-04-04,2650.75,2719.83,2647.92,234399841648.0,15707834.0
2014-04-03,2706.21,2710.76,2692.79,239303655393.0,4365508.0
2014-04-02,2706.07,2714.68,2696.46,238970149568.0,13334187.0
2014-04-01,2710.18,2713.42,2662.82,239245980376.0,10537017.0
2014-03-31,2668.29,2673.02,2639.83,235578126512.0,0.0
2014-03-28,2625.74,2657.68,2618.0,231821095020.0,49792307.0
2014-03-27,2620.58,2663.95,2617.97,230876260267.0,151684186.0
2014-03-26,2660.58,2709.12,2660.58,234399801317.0,6870791.0
2014-03-25,2694.16,2705.94,2688.1,237358197244.0,5254970.0
2014-03-24,2693.0,2722.41,2683.83,237255961572.0,0.0
2014-03-21,2704.1,2743.46,2702.04,238956940776.0,0.0
2014-03-20,2721.07,2724.16,2672.12,240456701006.0,226685.0
2014-03-19,2679.84,2697.16,2661.26,236812980448.0,3261896.0
2014-03-18,2675.67,2676.55,2658.71,236444506825.0,0.0
2014-03-17,2660.4,2667.89,2651.91,235095256822.0,1768433.0
2014-03-14,2641.51,2650.44,2624.58,233425566860.0,46857390.0
2014-03-13,2634.81,2657.88,2626.04,232833634327.0,7301126.0
2014-03-12,2647.67,2647.67,2619.79,233970844188.0,61588392.0
2014-03-11,2645.93,2662.22,2633.88,233814872255.0,4546512.0
2014-03-10,2662.16,2662.34,2646.53,235248924145.0,3256671.0
2014-03-07,2658.66,2670.13,2650.04,234939265068.0,5384660.0
2014-03-06,2637.22,2641.4,2622.77,233042194225.0,16848979.0
