ID,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,CANDTOTAL,WINNER,RaceFundPerc
RANDYHULTGREN2012IL14,2012,IL,RANDY,HULTGREN,14,RANDY HULTGREN,R,769324,1,0.988246236
DENNISANDERSON2012IL14,2012,IL,DENNIS,ANDERSON,14,DENNIS ANDERSON,D,9150,0,0.011753764
JOHNSHIMKUS2012IL15,2012,IL,JOHN,SHIMKUS,15,JOHN M SHIMKUS,R,1380727,1,0.99978277
ANGELAMICHAEL2012IL15,2012,IL,ANGELA,MICHAEL,15,ANGELA MICHAEL,D,300,0,0.00021723
ADAMKINZINGER2012IL16,2012,IL,ADAM,KINZINGER,16,ADAM KINZINGER,R,1070195,1,0.987889026
WANDAROHL2012IL16,2012,IL,WANDA,ROHL,16,WANDA ROHL,D,13120,0,0.012110974
CHERIBUSTOS2012IL17,2012,IL,CHERI,BUSTOS,17,CHERI BUSTOS,D,1188668,1,0.464228416
BOBBYSCHILLING2012IL17,2012,IL,BOBBY,SCHILLING,17,BOBBY SCHILLING,R,1371856,0,0.535771584
JESSEJACKSON2012IL2,2012,IL,JESSE,JACKSON,2,JESSE JACKSON JR,D,698763,1,0.991134915
BRIANWOODWORTH2012IL2,2012,IL,BRIAN,WOODWORTH,2,BRIAN WOODWORTH,R,6250,0,0.008865085
DANIELLIPINSKI2012IL3,2012,IL,DANIEL,LIPINSKI,3,DANIEL LIPINSKI,D,572282,1,0.994093962
LUISGUTIERREZ2012IL4,2012,IL,LUIS,GUTIERREZ,4,LUIS V GUTIERREZ,D,254716,1,0.960228601
HECTORCONCEPCION2012IL4,2012,IL,HECTOR,CONCEPCION,4,HECTOR L CONCEPCION,R,10550,0,0.039771399
NANCYWADE2012IL5,2012,IL,NANCY,WADE,5,NANCY WADE,I,1650,0,0.003686269
MIKEQUIGLEY2012IL5,2012,IL,MIKE,QUIGLEY,5,MIKE QUIGLEY,D,445957,1,0.996313731
LESLIECOOLIDGE2012IL6,2012,IL,LESLIE,COOLIDGE,6,LESLIE COOLIDGE,D,156802,0,0.077477507
DANNYDAVIS2012IL7,2012,IL,DANNY,DAVIS,7,DANNY K DAVIS,D,277242,1,1
JOEWALSH2012IL8,2012,IL,JOE,WALSH,8,JOE WALSH,R,1103004,0,0.338700629
TIMWOLFE2012IL9,2012,IL,TIM,WOLFE,9,TIM WOLFE,R,25850,0,0.030149183
JANSCHAKOWSKY2012IL9,2012,IL,JAN,SCHAKOWSKY,9,JAN SCHAKOWSKY,D,831553,1,0.969850817
PETEVISCLOSKY2012IN1,2012,IN,PETE,VISCLOSKY,1,PETE VISCLOSKY,D,567535,1,0.936374976
JOELPHELPS2012IN1,2012,IN,JOEL,PHELPS,1,JOEL PHELPS,R,38563,0,0.063625024
JACKIEWALORSKI2012IN2,2012,IN,JACKIE,WALORSKI,2,JACKIE WALORSKI,R,900726,1,0.565710883
BRENDANMULLEN2012IN2,2012,IN,BRENDAN,MULLEN,2,BRENDAN MULLEN,D,691476,0,0.434289117
MARLINSTUTZMAN2012IN3,2012,IN,MARLIN,STUTZMAN,3,MARLIN STUTZMAN,R,528810,1,0.980472502
KEVINBOYD2012IN3,2012,IN,KEVIN,BOYD,3,KEVIN BOYD,D,10532,0,0.019527498
TODDROKITA2012IN4,2012,IN,TODD,ROKITA,4,TODD ROKITA,R,691058,1,0.995175747
SCOTTRESKE2012IN5,2012,IN,SCOTT,RESKE,5,SCOTT RESKE,D,244150,0,0.264085269
SUSANBROOKS2012IN5,2012,IN,SUSAN,BROOKS,5,SUSAN BROOKS,R,680362,1,0.735914731
BRADLEYBOOKOUT2012IN6,2012,IN,BRADLEY,BOOKOUT,6,BRADLEY T BOOKOUT,D,13250,0,0.022186426
LUKEMESSER2012IN6,2012,IN,LUKE,MESSER,6,LUKE MESSER,R,583962,1,0.977813574
ANDRECARSON2012IN7,2012,IN,ANDRE,CARSON,7,ANDRE CARSON,D,677386,1,0.939266708
CARLOSMAY2012IN7,2012,IN,CARLOS,MAY,7,CARLOS ANDREW MAY,R,43800,0,0.060733292
DAVIDCROOKS2012IN8,2012,IN,DAVID,CROOKS,8,DAVID L CROOKS,D,552467,0,0.393609677
LARRYBUCSHON2012IN8,2012,IN,LARRY,BUCSHON,8,LARRY BUCSHON,R,851124,1,0.606390323
TODDYOUNG2012IN9,2012,IN,TODD,YOUNG,9,TODD YOUNG,R,845040,1,0.837050354
SHELLIYODER2012IN9,2012,IN,SHELLI,YODER,9,SHELLI YODER,D,164505,0,0.162949646
TIMHUELSKAMP2012KS1,2012,KS,TIM,HUELSKAMP,1,TIM HUELSKAMP,R,503613,1,1
LYNNJENKINS2012KS2,2012,KS,LYNN,JENKINS,2,LYNN JENKINS,R,1151720,1,0.906328767
TOBIASSCHLINGENSIEPEN2012KS2,2012,KS,TOBIAS,SCHLINGENSIEPEN,2,TOBIAS SCHLINGENSIEPEN,D,119033,0,0.093671233
KEVINYODER2012KS3,2012,KS,KEVIN,YODER,3,KEVIN YODER,R,961743,1,1
MIKEPOMPEO2012KS4,2012,KS,MIKE,POMPEO,4,MIKE POMPEO,R,1147709,1,0.99912076
ROBERTTILLMAN2012KS4,2012,KS,ROBERT,TILLMAN,4,ROBERT TILLMAN,D,1010,0,0.00087924
EDWHITFIELD2012KY1,2012,KY,ED,WHITFIELD,1,ED WHITFIELD,R,1299881,1,1
BRETTGUTHRIE2012KY2,2012,KY,BRETT,GUTHRIE,2,BRETT GUTHRIE,R,948047,1,0.997369935
JOHNYARMUTH2012KY3,2012,KY,JOHN,YARMUTH,3,JOHN A YARMUTH,D,649196,1,0.964420794
BROOKSWICKER2012KY3,2012,KY,BROOKS,WICKER,3,BROOKS WICKER,R,23950,0,0.035579206
THOMASMASSIE2012KY4,2012,KY,THOMAS,MASSIE,4,THOMAS MASSIE,R,564644,1,0.904278251
BILLADKINS2012KY4,2012,KY,BILL,ADKINS,4,BILL ADKINS,D,59770,0,0.095721749
HALROGERS2012KY5,2012,KY,HAL,ROGERS,5,HAL ROGERS,R,896516,1,1
BENCHANDLER2012KY6,2012,KY,BEN,CHANDLER,6,BEN CHANDLER,D,1320751,0,0.503777326
ANDYBARR2012KY6,2012,KY,ANDY,BARR,6,ANDY BARR,R,1300945,1,0.496222674
STEVESCALISE2012LA1,2012,LA,STEVE,SCALISE,1,STEVE SCALISE,R,939970,1,0.997822766
GARYKING2012LA1,2012,LA,GARY,KING,1,GARY W KING,R,2051,0,0.002177234
CEDRICRICHMOND2012LA2,2012,LA,CEDRIC,RICHMOND,2,CEDRIC RICHMOND,D,605212,1,0.987759339
DWAYNEBAILEY2012LA2,2012,LA,DWAYNE,BAILEY,2,DWAYNE BAILEY,R,2000,0,0.003264176
CALEBTROTTER2012LA2,2012,LA,CALEB,TROTTER,2,CALEB TROTTER,I,5500,0,0.008976485
JEFFLANDRY2012LA3,2012,LA,JEFF,LANDRY,3,JEFF LANDRY,R,1103177,0,0.280162687
RONRICHARD2012LA3,2012,LA,RON,RICHARD,3,RON RICHARD,D,40637,0,0.010320167
JOHNFLEMING2012LA4,2012,LA,JOHN,FLEMING,4,JOHN FLEMING,R,1030588,1,1
RODNEYALEXANDER2012LA5,2012,LA,RODNEY,ALEXANDER,5,RODNEY ALEXANDER,R,802372,1,1
BILLCASSIDY2012LA6,2012,LA,BILL,CASSIDY,6,BILL CASSIDY,R,1150253,1,1
JAMESMCGOVERN2012MA2,2012,MA,JAMES,MCGOVERN,2,JAMES P MCGOVERN,D,525886,1,1
JOHNGOLNIK2012MA3,2012,MA,JOHN,GOLNIK,3,JOHN GOLNIK,R,112620,0,0.135199215
NIKITSONGAS2012MA3,2012,MA,NIKI,TSONGAS,3,NIKI TSONGAS,D,720373,1,0.864800785
SEANBIELAT2012MA4,2012,MA,SEAN,BIELAT,4,SEAN BIELAT,R,356335,0,0.130122452
EDMARKEY2012MA5,2012,MA,ED,MARKEY,5,ED MARKEY,D,641097,1,0.962467929
RICHARDTISEI2012MA6,2012,MA,RICHARD,TISEI,6,RICHARD TISEI,R,1169173,0,0.484473854
JOHNTIERNEY2012MA6,2012,MA,JOHN,TIERNEY,6,JOHN F TIERNEY,D,1243611,1,0.51531896
MICHAELCAPUANO2012MA7,2012,MA,MICHAEL,CAPUANO,7,MICHAEL E CAPUANO,D,623575,1,1
JOESELVAGGI2012MA8,2012,MA,JOE,SELVAGGI,8,JOE SELVAGGI,R,14375,0,0.025106627
CHRISTOPHERSHELDON2012MA9,2012,MA,CHRISTOPHER,SHELDON,9,CHRISTOPHER SHELDON,R,18050,0,0.026494985
BILLKEATING2012MA9,2012,MA,BILL,KEATING,9,BILL KEATING,D,661451,1,0.97092157
DANIELBOTELHO2012MA9,2012,MA,DANIEL,BOTELHO,9,DANIEL BOTELHO,I,1760,0,0.002583445
ANDYHARRIS2012MD1,2012,MD,ANDY,HARRIS,1,ANDY HARRIS,R,911873,1,0.914183141
JOHNLAFERLA2012MD1,2012,MD,JOHN,LAFERLA,1,JOHN LAFERLA,D,85350,0,0.085566226
NANCYJACOBS2012MD2,2012,MD,NANCY,JACOBS,2,NANCY JACOBS,R,151311,0,0.142449367
DUTCHRUPPERSBERGER2012MD2,2012,MD,DUTCH,RUPPERSBERGER,2,DUTCH RUPPERSBERGER,D,910898,1,0.857550633
JOHNSARBANES2012MD3,2012,MD,JOHN,SARBANES,3,JOHN SARBANES,D,744060,1,0.981952794
ERICKNOWLES2012MD3,2012,MD,ERIC,KNOWLES,3,ERIC KNOWLES,R,13675,0,0.018047206
FAITHLOUDON2012MD4,2012,MD,FAITH,LOUDON,4,FAITH LOUDON,R,22510,0,0.040562798
DONNAEDWARDS2012MD4,2012,MD,DONNA,EDWARDS,4,DONNA EDWARDS,D,532432,1,0.959437202
TONYODONNELL2012MD5,2012,MD,TONY,ODONNELL,5,TONY ODONNELL,R,68358,0,0.025776086
JOHNDELANEY2012MD6,2012,MD,JOHN,DELANEY,6,JOHN K DELANEY,D,1362175,1,0.683589437
ROSCOEBARTLETT2012MD6,2012,MD,ROSCOE,BARTLETT,6,ROSCOE G BARTLETT,R,630505,0,0.316410563
ELIJAHCUMMINGS2012MD7,2012,MD,ELIJAH,CUMMINGS,7,ELIJAH E CUMMINGS,D,529775,1,0.994929339
FRANKMIRABILE2012MD7,2012,MD,FRANK,MIRABILE,7,FRANK MIRABILE JR,R,2700,0,0.005070661
CHRISHOLLEN2012MD8,2012,MD,CHRIS,HOLLEN,8,CHRIS VAN HOLLEN,D,1070098,1,0.912381849
KENTIMMERMAN2012MD8,2012,MD,KEN,TIMMERMAN,8,KEN TIMMERMAN,R,98814,0,0.084250321
MARKGRANNIS2012MD8,2012,MD,MARK,GRANNIS,8,MARK ANDREW GRANNIS,I,3950,0,0.00336783
DEANAHMAD2012MDS,2012,MD,DEAN,AHMAD,S,DEAN AHMAD,I,4250,0,0.000893444
CHELLIEPINGREE2012ME1,2012,ME,CHELLIE,PINGREE,1,CHELLIE PINGREE,D,559910,1,0.918677417
JONCOURTNEY2012ME1,2012,ME,JON,COURTNEY,1,JON COURTNEY,R,49564,0,0.081322583
MIKEMICHAUD2012ME2,2012,ME,MIKE,MICHAUD,2,MIKE MICHAUD,D,723826,1,0.694762687
KEVINRAYE2012ME2,2012,ME,KEVIN,RAYE,2,KEVIN RAYE,R,318006,0,0.305237313
CYNTHIADILL2012MES,2012,ME,CYNTHIA,DILL,S,CYNTHIA DILL,D,77300,0,0.036654962
CHARLIESUMMERS2012MES,2012,ME,CHARLIE,SUMMERS,S,CHARLIE SUMMERS,R,585732,0,0.277748826
STEVEWOODS2012MES,2012,ME,STEVE,WOODS,S,STEVE WOODS,I,1450,0,0.000687577
ANDREWDODGE2012MES,2012,ME,ANDREW,DODGE,S,ANDREW IAN DODGE,I,238,0,0.000112857
GARYMCDOWELL2012MI1,2012,MI,GARY,MCDOWELL,1,GARY J MCDOWELL,D,863649,0,0.403915929
DANBENISHEK2012MI1,2012,MI,DAN,BENISHEK,1,DAN BENISHEK,R,1274541,1,0.596084071
CANDICEMILLER2012MI10,2012,MI,CANDICE,MILLER,10,CANDICE S MILLER,R,463778,1,1
SYEDTAJ2012MI11,2012,MI,SYED,TAJ,11,SYED TAJ,D,410039,0,0.607948842
KERRYBENTIVOLIO2012MI11,2012,MI,KERRY,BENTIVOLIO,11,KERRY BENTIVOLIO,R,264424,1,0.392051158
JOHNDINGELL2012MI12,2012,MI,JOHN,DINGELL,12,JOHN D DINGELL,D,1061753,1,0.994793453
JOHNCONYERS2012MI13,2012,MI,JOHN,CONYERS,13,JOHN CONYERS JR,D,740242,1,1
BILLHUIZENGA2012MI2,2012,MI,BILL,HUIZENGA,2,BILL HUIZENGA,R,726463,1,0.99862536
JUSTINAMASH2012MI3,2012,MI,JUSTIN,AMASH,3,JUSTIN AMASH,R,664325,1,0.69990834
STEVEPESTKA2012MI3,2012,MI,STEVE,PESTKA,3,STEVE PESTKA,D,284835,0,0.30009166
DEBRAWIRTH2012MI4,2012,MI,DEBRA,WIRTH,4,DEBRA FREIDELL WIRTH,D,6750,0,0.002180874
JAMESSLEZAK2012MI5,2012,MI,JAMES,SLEZAK,5,JAMES SLEZAK,R,39713,0,0.079148505
DANKILDEE2012MI5,2012,MI,DAN,KILDEE,5,DAN KILDEE,D,462040,1,0.920851495
MIKEOBRIEN2012MI6,2012,MI,MIKE,OBRIEN,6,MIKE OBRIEN,D,131643,0,0.046322652
KURTHASKELL2012MI7,2012,MI,KURT,HASKELL,7,KURT HASKELL,D,7345,0,0.008739948
TIMWALBERG2012MI7,2012,MI,TIM,WALBERG,7,TIM WALBERG,R,833049,1,0.991260052
MIKEROGERS2012MI8,2012,MI,MIKE,ROGERS,8,MIKE ROGERS,R,1173916,1,0.99042409
LANCEENDERLE2012MI8,2012,MI,LANCE,ENDERLE,8,LANCE ENDERLE,D,11350,0,0.00957591
DONALDVOLARIC2012MI9,2012,MI,DONALD,VOLARIC,9,DONALD CECIL VOLARIC,R,21250,0,0.017598898
SANDERLEVIN2012MI9,2012,MI,SANDER,LEVIN,9,SANDER LEVIN,D,1186212,1,0.982401102
SCOTTYBOMAN2012MIS,2012,MI,SCOTTY,BOMAN,S,SCOTTY BOMAN,I,2850,0,0.000330498
ALLENQUIST2012MN1,2012,MN,ALLEN,QUIST,1,ALLEN QUIST,R,71460,0,0.066654168
TIMOTHYWALZ2012MN1,2012,MN,TIMOTHY,WALZ,1,TIMOTHY J WALZ,D,1000641,1,0.933345832
JOHNKLINE2012MN2,2012,MN,JOHN,KLINE,2,JOHN KLINE,R,1351329,1,0.776127624
MIKEOBERMUELLER2012MN2,2012,MN,MIKE,OBERMUELLER,2,MIKE OBERMUELLER,D,389788,0,0.223872376
BRIANBARNES2012MN3,2012,MN,BRIAN,BARNES,3,BRIAN BARNES,D,182440,0,0.08841409
TONYHERNANDEZ2012MN4,2012,MN,TONY,HERNANDEZ,4,TONY HERNANDEZ,R,16193,0,0.02671354
BETTYMCCOLLUM2012MN4,2012,MN,BETTY,MCCOLLUM,4,BETTY MCCOLLUM,D,589979,1,0.97328646
CHRISFIELDS2012MN5,2012,MN,CHRIS,FIELDS,5,CHRIS FIELDS,R,118450,0,0.126534545
JIMGRAVES2012MN6,2012,MN,JIM,GRAVES,6,JIM GRAVES,D,622899,0,0.208291409
COLLINPETERSON2012MN7,2012,MN,COLLIN,PETERSON,7,COLLIN PETERSON,D,804500,1,0.764039523
LEEBYBERG2012MN7,2012,MN,LEE,BYBERG,7,LEE BYBERG,R,248456,0,0.235960477
CHIPCRAVAACK2012MN8,2012,MN,CHIP,CRAVAACK,8,CHIP CRAVAACK,R,1044368,0,0.591382226
RICKNOLAN2012MN8,2012,MN,RICK,NOLAN,8,RICK NOLAN,D,721610,1,0.408617774
ROBYNHAMLIN2012MO1,2012,MO,ROBYN,HAMLIN,1,ROBYN HAMLIN,R,1000,0,0.001875715
ANNWAGNER2012MO2,2012,MO,ANN,WAGNER,2,ANN L WAGNER,R,1643723,1,0.994464184
BLAINELUETKEMEYER2012MO3,2012,MO,BLAINE,LUETKEMEYER,3,BLAINE LUETKEMEYER,R,666625,1,1
TERESAHENSLEY2012MO4,2012,MO,TERESA,HENSLEY,4,TERESA HENSLEY,D,526821,0,0.393807718
VICKYHARTZLER2012MO4,2012,MO,VICKY,HARTZLER,4,VICKY HARTZLER,R,810941,1,0.606192282
JACOBTURK2012MO5,2012,MO,JACOB,TURK,5,JACOB TURK,R,143021,0,0.159627175
EMANUELCLEAVER2012MO5,2012,MO,EMANUEL,CLEAVER,5,EMANUEL CLEAVER,D,752948,1,0.840372825
KYLEYARBER2012MO6,2012,MO,KYLE,YARBER,6,KYLE A YARBER,D,25490,0,0.030836903
SAMGRAVES2012MO6,2012,MO,SAM,GRAVES,6,SAM GRAVES,R,801117,1,0.969163097
BILLYLONG2012MO7,2012,MO,BILLY,LONG,7,BILLY LONG,R,569840,1,0.997898571
JAMESEVANS2012MO7,2012,MO,JAMES,EVANS,7,JAMES S EVANS,D,1200,0,0.002101429
JOEMERSON2012MO8,2012,MO,JO,EMERSON,8,JO ANN EMERSON,R,861173,1,0.992394324
JACKRUSHIN2012MO8,2012,MO,JACK,RUSHIN,8,JACK RUSHIN,D,6600,0,0.007605676
BRADMORRIS2012MS1,2012,MS,BRAD,MORRIS,1,BRAD MORRIS,D,34900,0,0.041880218
ALANNUNNELEE2012MS1,2012,MS,ALAN,NUNNELEE,1,ALAN NUNNELEE,R,797429,1,0.956919776
BILLMARCY2012MS2,2012,MS,BILL,MARCY,2,BILL MARCY,R,7250,0,0.009939772
BENNIETHOMPSON2012MS2,2012,MS,BENNIE,THOMPSON,2,BENNIE G THOMPSON,D,714688,1,0.979839401
COBBYWILLIAMS2012MS2,2012,MS,COBBY,WILLIAMS,2,COBBY M WILLIAMS,I,7455,0,0.010220827
GREGGHARPER2012MS3,2012,MS,GREGG,HARPER,3,GREGG HARPER,R,549766,1,1
STEVENPALAZZO2012MS4,2012,MS,STEVEN,PALAZZO,4,STEVEN PALAZZO,R,537952,1,1
TOMCRAMER2012MSS,2012,MS,TOM,CRAMER,S,TOM CRAMER,I,670,0,0.000119194
STEVENDAINES2012MT1,2012,MT,STEVEN,DAINES,1,STEVEN DAINES,R,901083,1,0.654056373
KIMGILLAN2012MT1,2012,MT,KIM,GILLAN,1,KIM GILLAN,D,476601,0,0.345943627
GBUTTERFIELD2012NC1,2012,NC,G,BUTTERFIELD,1,G K BUTTERFIELD,D,530917,1,1
PATSYKEEVER2012NC10,2012,NC,PATSY,KEEVER,10,PATSY KEEVER,D,145409,0,0.152106079
PATRICKMCHENRY2012NC10,2012,NC,PATRICK,MCHENRY,10,PATRICK MCHENRY,R,810562,1,0.847893921
HAYDENROGERS2012NC11,2012,NC,HAYDEN,ROGERS,11,HAYDEN ROGERS,D,443099,0,0.450647801
MARKMEADOWS2012NC11,2012,NC,MARK,MEADOWS,11,MARK R MEADOWS,R,540150,1,0.549352199
MELVINWATT2012NC12,2012,NC,MELVIN,WATT,12,MELVIN L WATT,D,615950,1,0.999188904
CHARLESMALONE2012NC13,2012,NC,CHARLES,MALONE,13,CHARLES MALONE,D,7250,0,0.009667427
GEORGEHOLDING2012NC13,2012,NC,GEORGE,HOLDING,13,GEORGE HOLDING,R,742691,1,0.990332573
RENEEELLMERS2012NC2,2012,NC,RENEE,ELLMERS,2,RENEE ELLMERS,R,590977,1,0.957781426
STEVEWILKINS2012NC2,2012,NC,STEVE,WILKINS,2,STEVE WILKINS,D,26050,0,0.042218574
WALTERJONES2012NC3,2012,NC,WALTER,JONES,3,WALTER B JONES JR,R,399500,1,0.987224158
ERIKANDERSON2012NC3,2012,NC,ERIK,ANDERSON,3,ERIK ANDERSON,D,5170,0,0.012775842
TIMDANNUNZIO2012NC4,2012,NC,TIM,DANNUNZIO,4,TIM DANNUNZIO,R,4250,0,0.00649706
DAVIDPRICE2012NC4,2012,NC,DAVID,PRICE,4,DAVID PRICE,D,649892,1,0.99350294
VIRGINIAFOXX2012NC5,2012,NC,VIRGINIA,FOXX,5,VIRGINIA FOXX,R,516265,1,0.941891756
ELISABETHMOTSINGER2012NC5,2012,NC,ELISABETH,MOTSINGER,5,ELISABETH MOTSINGER,D,31850,0,0.058108244
HOWARDCOBLE2012NC6,2012,NC,HOWARD,COBLE,6,HOWARD COBLE,R,329952,1,0.962936157
TONYFORIEST2012NC6,2012,NC,TONY,FORIEST,6,TONY FORIEST,D,12700,0,0.037063843
DAVIDROUZER2012NC7,2012,NC,DAVID,ROUZER,7,DAVID ROUZER,R,898704,0,0.409903876
MIKEMCINTYRE2012NC7,2012,NC,MIKE,MCINTYRE,7,MIKE MCINTYRE,D,1293771,1,0.590096124
LARRYKISSELL2012NC8,2012,NC,LARRY,KISSELL,8,LARRY KISSELL,D,795353,0,0.454931442
RICHARDHUDSON2012NC8,2012,NC,RICHARD,HUDSON,8,RICHARD HUDSON,R,952939,1,0.545068558
JENNIFERROBERTS2012NC9,2012,NC,JENNIFER,ROBERTS,9,JENNIFER ROBERTS,D,304902,0,0.359988099
ROBERTPITTENGER2012NC9,2012,NC,ROBERT,PITTENGER,9,ROBERT PITTENGER,R,542076,1,0.640011901
PAMGULLESON2012ND1,2012,ND,PAM,GULLESON,1,PAM GULLESON,D,539037,0,0.405006559
KEVINCRAMER2012ND1,2012,ND,KEVIN,CRAMER,1,KEVIN CRAMER,R,791897,1,0.594993441
JEFFFORTENBERRY2012NE1,2012,NE,JEFF,FORTENBERRY,1,JEFF FORTENBERRY,R,408948,1,0.973229223
KOREYREIMAN2012NE1,2012,NE,KOREY,REIMAN,1,KOREY LYNN REIMAN,D,11249,0,0.026770777
LEETERRY2012NE2,2012,NE,LEE,TERRY,2,LEE TERRY,R,1215784,1,0.809144424
JOHNEWING2012NE2,2012,NE,JOHN,EWING,2,JOHN EWING,D,286771,0,0.190855576
MARKSULLIVAN2012NE3,2012,NE,MARK,SULLIVAN,3,MARK SULLIVAN,D,7400,0,0.009905059
ADRIANSMITH2012NE3,2012,NE,ADRIAN,SMITH,3,ADRIAN SMITH,R,739693,1,0.990094941
FRANKGUINTA2012NH1,2012,NH,FRANK,GUINTA,1,FRANK GUINTA,R,1071407,0,0.534084956
CAROLSHEAPORTER2012NH1,2012,NH,CAROL,SHEAPORTER,1,CAROL SHEAPORTER,D,934654,1,0.465915044
CHARLESBASS2012NH2,2012,NH,CHARLES,BASS,2,CHARLES BASS,R,1281869,0,0.43940494
ANNKUSTER2012NH2,2012,NH,ANN,KUSTER,2,ANN MCLANE KUSTER,D,1635415,1,0.56059506
GREGORYHORTON2012NJ1,2012,NJ,GREGORY,HORTON,1,GREGORY W HORTON,R,6450,0,0.006967399
ROBERTANDREWS2012NJ1,2012,NJ,ROBERT,ANDREWS,1,ROBERT E ANDREWS,D,919290,1,0.993032601
DONALDPAYNE2012NJ10,2012,NJ,DONALD,PAYNE,10,DONALD M PAYNE JR,D,365935,1,1
RODNEYFRELINGHUYSEN2012NJ11,2012,NJ,RODNEY,FRELINGHUYSEN,11,RODNEY FRELINGHUYSEN,R,750124,1,0.941097063
JOHNARVANITES2012NJ11,2012,NJ,JOHN,ARVANITES,11,JOHN ARVANITES,D,46950,0,0.058902937
ERICBECK2012NJ12,2012,NJ,ERIC,BECK,12,ERIC BECK,R,30300,0,0.02405558
RUSHHOLT2012NJ12,2012,NJ,RUSH,HOLT,12,RUSH HOLT,D,1229283,1,0.97594442
FRANKLOBIONDO2012NJ2,2012,NJ,FRANK,LOBIONDO,2,FRANK A LOBIONDO,R,781073,1,0.9682047
CASSANDRASHOBER2012NJ2,2012,NJ,CASSANDRA,SHOBER,2,CASSANDRA SHOBER,D,25250,0,0.031299467
JONRUNYAN2012NJ3,2012,NJ,JON,RUNYAN,3,JON RUNYAN,R,1061451,1,0.643118107
SHELLEYADLER2012NJ3,2012,NJ,SHELLEY,ADLER,3,SHELLEY ADLER,D,589025,0,0.356881893
BRIANFROELICH2012NJ4,2012,NJ,BRIAN,FROELICH,4,BRIAN FROELICH,D,22811,0,0.066452258
CHRISSMITH2012NJ4,2012,NJ,CHRIS,SMITH,4,CHRIS SMITH,R,320458,1,0.933547742
ADAMGUSSEN2012NJ5,2012,NJ,ADAM,GUSSEN,5,ADAM GUSSEN,D,17328,0,0.010307972
SCOTTGARRETT2012NJ5,2012,NJ,SCOTT,GARRETT,5,SCOTT GARRETT,R,1663701,1,0.989692028
FRANKPALLONE2012NJ6,2012,NJ,FRANK,PALLONE,6,FRANK PALLONE JR,D,1281193,1,0.913765903
ANNALITTLE2012NJ6,2012,NJ,ANNA,LITTLE,6,ANNA LITTLE,R,120909,0,0.086234097
LEONARDLANCE2012NJ7,2012,NJ,LEONARD,LANCE,7,LEONARD LANCE,R,902197,1,0.736875334
UPENDRACHIRUKULA2012NJ7,2012,NJ,UPENDRA,CHIRUKULA,7,UPENDRA J CHIRUKULA,D,322158,0,0.263124666
ALBIOSIRES2012NJ8,2012,NJ,ALBIO,SIRES,8,ALBIO SIRES,D,432750,1,1
BILLPASCRELL2012NJ9,2012,NJ,BILL,PASCRELL,9,BILL PASCRELL JR,D,1567082,1,0.880985978
SHMULEYBOTEACH2012NJ9,2012,NJ,SHMULEY,BOTEACH,9,SHMULEY BOTEACH,R,210700,0,0.11845184
MICHELLEGRISHAM2012NM1,2012,NM,MICHELLE,GRISHAM,1,MICHELLE LUJAN GRISHAM,D,917535,1,0.780780512
JANICEARNOLDJONES2012NM1,2012,NM,JANICE,ARNOLDJONES,1,JANICE E ARNOLDJONES,R,257616,0,0.219219488
EVELYNERHARD2012NM2,2012,NM,EVELYN,ERHARD,2,EVELYN ERHARD,D,28075,0,0.031101072
STEVEPEARCE2012NM2,2012,NM,STEVE,PEARCE,2,STEVE PEARCE,R,874627,1,0.968898928
BENLUJAN2012NM3,2012,NM,BEN,LUJAN,3,BEN R LUJAN,D,672405,1,0.960172556
JEFFBYRD2012NM3,2012,NM,JEFF,BYRD,3,JEFF BYRD,R,27891,0,0.039827444
CHRISEDWARDS2012NV1,2012,NV,CHRIS,EDWARDS,1,CHRIS EDWARDS,R,15665,0,0.019868549
DINATITUS2012NV1,2012,NV,DINA,TITUS,1,DINA TITUS,D,763267,1,0.968082219
MARKAMODEI2012NV2,2012,NV,MARK,AMODEI,2,MARK AMODEI,R,795070,1,0.993999025
RUSSELLBEST2012NV2,2012,NV,RUSSELL,BEST,2,RUSSELL BEST,I,4800,0,0.006000975
JOEHECK2012NV3,2012,NV,JOE,HECK,3,JOE HECK,R,1524200,1,0.623831748
JOHNOCEGUERA2012NV3,2012,NV,JOHN,OCEGUERA,3,JOHN OCEGUERA,D,919087,0,0.376168252
DANNYTARKANIAN2012NV4,2012,NV,DANNY,TARKANIAN,4,DANNY TARKANIAN,R,628667,0,0.380749778
STEVENHORSFORD2012NV4,2012,NV,STEVEN,HORSFORD,4,STEVEN HORSFORD,D,1022462,1,0.619250222
RANDYALTSCHULER2012NY1,2012,NY,RANDY,ALTSCHULER,1,RANDY ALTSCHULER,R,1455608,0,0.497928388
TIMOTHYBISHOP2012NY1,2012,NY,TIMOTHY,BISHOP,1,TIMOTHY H BISHOP,D,1467720,1,0.502071612
JERROLDNADLER2012NY10,2012,NY,JERROLD,NADLER,10,JERROLD NADLER,D,763101,1,1
MARKMURPHY2012NY11,2012,NY,MARK,MURPHY,11,MARK MURPHY,D,538845,0,0.281255774
MICHAELGRIMM2012NY11,2012,NY,MICHAEL,GRIMM,11,MICHAEL GRIMM,R,1377009,1,0.718744226
CHRISTOPHERWIGHT2012NY12,2012,NY,CHRISTOPHER,WIGHT,12,CHRISTOPHER WIGHT,R,54522,0,0.04329696
