KEY,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,YEAR,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
AK|0|Don|Young|2012,AK,0,H6AK00045,True,Don,Young,R,2012,58789,0.7859,nan,nan,185296,0.6394
AK|0|John R.|Cox|2012,AK,0,H0AK00097,False,John R.,Cox,R,2012,11179,0.1494,nan,nan,nan,nan
AK|0|Terr_ L.|Gales|2012,AK,0,H2AK00135,False,Terr_ L.,Gales,R,2012,4841,0.0647,nan,nan,nan,nan
AK|0|Sharon M.|Cissna|2012,AK,0,H2AK00119,False,Sharon M.,Cissna,D,2012,16329,0.5032,nan,nan,82927,0.2861
AK|0|Matt|Moore|2012,AK,0,H2AK00101,False,Matt,Moore,D,2012,7374,0.2273,nan,nan,nan,nan
AK|0|Debra|Chesnut|2012,AK,0,H2AK00127,False,Debra,Chesnut,D,2012,5626,0.1734,nan,nan,nan,nan
AK|0|Frank J.|Vondersaar|2012,AK,0,H4AK00057,False,Frank J.,Vondersaar,D,2012,2085,0.0643,nan,nan,nan,nan
AK|0|Doug|Urquidi|2012,AK,0,H2AK00093,False,Doug,Urquidi,D,2012,1034,0.0319,nan,nan,nan,nan
AK|0|Jim C.|McDermott|2012,AK,0,H2AK00143,False,Jim C.,McDermott,LIB,2012,5741,1.0,nan,nan,15028,0.0519
AK|0|Ted|Gianoutsos|2012,AK,0,H2AK00176,False,Ted,Gianoutsos,NAF,2012,nan,nan,nan,nan,5589,0.019299999999999998
AS|0|Eni F.H.|Faleomavaega|2012,AS,0,H0AS00018,True,Eni F.H.,Faleomavaega,D,2012,nan,nan,nan,nan,7221,0.5522
AS|0|Aumua|Amata|2012,AS,0,H4AS00036,False,Aumua,Amata,CON,2012,nan,nan,nan,nan,4420,0.33799999999999997
AS|0|Rosie F. Tago|Lancaster|2012,AS,0,H8AS00052,False,Rosie F. Tago,Lancaster,IND,2012,nan,nan,nan,nan,697,0.0533
"AS|0|Kereti, Jr.|Mata'utia|2012",AS,0,H2AS00055,False,"Kereti, Jr.",Mata'utia,D,2012,nan,nan,nan,nan,438,0.0335
AS|0|Fatumalala Leulua'iali'i A.|Al-Sheri|2012,AS,0,H2AS00063,False,Fatumalala Leulua'iali'i A.,Al-Sheri,NPA,2012,nan,nan,nan,nan,300,0.0229
AZ|1|Ann|Kirkpatrick|2012,AZ,1,H8AZ01104,False,Ann,Kirkpatrick,D,2012,33831,0.6374,nan,nan,122774,0.488
AZ|1|Wenona|Benally Baldenegro|2012,AZ,1,H2AZ01271,False,Wenona,Benally Baldenegro,D,2012,19247,0.3626,nan,nan,nan,nan
AZ|1|Jonathan|Paton|2012,AZ,1,H0AZ08056,False,Jonathan,Paton,R,2012,28644,0.6086,nan,nan,113594,0.4515
AZ|1|Gaither|Martin|2012,AZ,1,H2AZ01305,False,Gaither,Martin,R,2012,8958,0.19030000000000002,nan,nan,nan,nan
AZ|1|Douglas|Wade|2012,AZ,1,H2AZ01289,False,Douglas,Wade,R,2012,6758,0.1436,nan,nan,nan,nan
AZ|1|Patrick|Gatti|2012,AZ,1,H2AZ01313,False,Patrick,Gatti,R,2012,2707,0.0575,nan,nan,nan,nan
AZ|1|Kim|Allen|2012,AZ,1,H2AZ01321,False,Kim,Allen,W(LIB)/LIB,2012,97,1.0,nan,nan,15227,0.0605
AZ|2|Ron |Barber|2012,AZ,2,H2AZ08094,True,Ron ,Barber,D,2012,51206,0.8203,nan,nan,147338,0.5041
AZ|2|Matt|Heinz|2012,AZ,2,H2AZ08078,False,Matt,Heinz,D,2012,11213,0.1796,nan,nan,nan,nan
AZ|2|Charlie|Manolakis|2012,AZ,2,H2AZ08128,False,Charlie,Manolakis,W(D),2012,4,0.0001,nan,nan,nan,nan
AZ|2|Martha |McSally|2012,AZ,2,H2AZ08102,False,Martha ,McSally,R,2012,52809,0.8170000000000001,nan,nan,144884,0.49570000000000003
AZ|2|Mark|Koskiniemi|2012,AZ,2,H2AZ08110,False,Mark,Koskiniemi,R,2012,11828,0.183,nan,nan,nan,nan
AZ|2|Anthony|Prowell|2012,AZ,2,H2AZ08045,False,Anthony,Prowell,W,2012,nan,nan,nan,nan,57,0.0002
AZ|3|Ra“l M.|Grijalva|2012,AZ,3,H2AZ07070,True,Ra“l M.,Grijalva,D,2012,24044,0.6563,nan,nan,98468,0.5837
AZ|3|Amanda|Aguirre|2012,AZ,3,H2AZ03137,False,Amanda,Aguirre,D,2012,9484,0.2589,nan,nan,nan,nan
AZ|3|Manny|Arreguin|2012,AZ,3,H2AZ03111,False,Manny,Arreguin,D,2012,3105,0.0848,nan,nan,nan,nan
AZ|3|Gabriela|Saucedo Mercer|2012,AZ,3,H2AZ07146,False,Gabriela,Saucedo Mercer,R,2012,12474,0.6531999999999999,nan,nan,62663,0.3715
AZ|3|Jaime|Vasquez|2012,AZ,3,H2AZ07161,False,Jaime,Vasquez,R,2012,6622,0.3468,nan,nan,nan,nan
AZ|3|Blanca|Guerra|2012,AZ,3,H2AZ03145,False,Blanca,Guerra,LIB,2012,116,1.0,nan,nan,7567,0.0449
AZ|4|Raul|Gosar|2012,AZ,4,H0AZ01259,True,Raul,Gosar,R,2012,40033,0.5135000000000001,nan,nan,162907,0.6683
AZ|4|Ron |Gould|2012,AZ,4,H2AZ04135,False,Ron ,Gould,R,2012,24617,0.3157,nan,nan,nan,nan
AZ|4|Rick|Murphy|2012,AZ,4,H4AZ02093,False,Rick,Murphy,R,2012,13315,0.17079999999999998,nan,nan,nan,nan
AZ|4|Johnnie|Robinson|2012,AZ,4,H2AZ04150,False,Johnnie,Robinson,D,2012,10183,0.5005,nan,nan,69154,0.2837
AZ|4|Mikel|Weisser|2012,AZ,4,H2AZ04143,False,Mikel,Weisser,D,2012,10164,0.49950000000000006,nan,nan,nan,nan
AZ|4|Joe|Pamelia|2012,AZ,4,H2AZ04176,False,Joe,Pamelia,LIB,2012,189,1.0,nan,nan,9306,0.0382
AZ|4|Richard|Grayson|2012,AZ,4,H8AZ06012,False,Richard,Grayson,W(AE)/AE,2012,11,1.0,nan,nan,2393,0.0098
AZ|5|Matt|Salmon|2012,AZ,5,H4AZ01038,False,Matt,Salmon,R,2012,41078,0.5185,nan,nan,183470,0.6718999999999999
AZ|5|Kirk|Adams|2012,AZ,5,H2AZ06148,False,Kirk,Adams,R,2012,38152,0.4815,nan,nan,nan,nan
AZ|5|Spencer|Morgan|2012,AZ,5,H2AZ05140,False,Spencer,Morgan,D,2012,19659,1.0,nan,nan,89589,0.3281
AZ|6|David|Schweikert|2012,AZ,6,H4AZ06045,True,David,Schweikert,R,2012,41821,0.5147999999999999,nan,nan,179706,0.613
AZ|6|Ben|Quayle|2012,AZ,6,H0AZ03362,True,Ben,Quayle,R,2012,39414,0.4852,nan,nan,nan,nan
AZ|6|Matt|Jette|2012,AZ,6,H2AZ06171,False,Matt,Jette,D,2012,12383,0.5191,nan,nan,97666,0.3331
AZ|6|W. John|Williamson|2012,AZ,6,H2AZ05132,False,W. John,Williamson,D,2012,11471,0.48090000000000005,nan,nan,nan,nan
AZ|6|Jack|Anderson|2012,AZ,6,H2AZ06189,False,Jack,Anderson,LIB,2012,287,1.0,nan,nan,10167,0.0347
AZ|6|Mark|Salazar|2012,AZ,6,H2AZ06197,False,Mark,Salazar,W(GRE)/GRE,2012,2,1.0,nan,nan,5637,0.0192
AZ|6|James|Ketover|2012,AZ,6,n/a,False,James,Ketover,W,2012,nan,nan,nan,nan,1,0.0
AZ|7|Ed|Pastor|2012,AZ,7,H2AZ02055,True,Ed,Pastor,D,2012,22664,0.7903,nan,nan,104489,0.8173999999999999
AZ|7|Rebecca|DeWitt|2012,AZ,7,H8AZ04116,False,Rebecca,DeWitt,D,2012,6013,0.2097,nan,nan,nan,nan
AZ|7|Joe|Cobb|2012,AZ,7,H6AZ07022,False,Joe,Cobb,LIB,2012,162,1.0,nan,nan,23338,0.1826
AZ|7|Scott|Fistler|2012,AZ,7,H2AZ07179,False,Scott,Fistler,W(R),2012,116,1.0,nan,nan,nan,nan
AZ|8|Trent |Franks|2012,AZ,8,H4AZ04024,True,Trent ,Franks,R,2012,57257,0.8317,nan,nan,172809,0.6335000000000001
AZ|8|Tony|Passalacqua|2012,AZ,8,H2AZ08144,False,Tony,Passalacqua,R,2012,11572,0.1681,nan,nan,nan,nan
AZ|8|Helmuth|Hack|2012,AZ,8,H2AZ08136,False,Helmuth,Hack,W(R),2012,18,0.0003,nan,nan,nan,nan
AZ|8|Gene|Scharer|2012,AZ,8,H0AZ03248,False,Gene,Scharer,D,2012,24510,1.0,nan,nan,95635,0.3506
AZ|8|Stephen|Dolgos|2012,AZ,8,H2AZ08151,False,Stephen,Dolgos,AE,2012,34,1.0,nan,nan,4347,0.0159
AZ|9|Kyrsten|Sinema|2012,AZ,9,H2AZ09019,False,Kyrsten,Sinema,D,2012,15536,0.4078,nan,nan,121881,0.48729999999999996
AZ|9|David|Schapira|2012,AZ,9,H2AZ09027,False,David,Schapira,D,2012,11419,0.29969999999999997,nan,nan,nan,nan
AZ|9|Andrei|Cherny|2012,AZ,9,H2AZ09043,False,Andrei,Cherny,D,2012,11146,0.2925,nan,nan,nan,nan
AZ|9|Vernon B.|Parker|2012,AZ,9,H0AZ03321,False,Vernon B.,Parker,R,2012,11184,0.22460000000000002,nan,nan,111630,0.44630000000000003
AZ|9|Wendy|Rogers|2012,AZ,9,H2AZ09035,False,Wendy,Rogers,R,2012,10479,0.21050000000000002,nan,nan,nan,nan
AZ|9|Martin|Sepulveda|2012,AZ,9,H2AZ09050,False,Martin,Sepulveda,R,2012,10165,0.20420000000000002,nan,nan,nan,nan
AZ|9|Travis|Grantham|2012,AZ,9,H2AZ06155,False,Travis,Grantham,R,2012,9179,0.1844,nan,nan,nan,nan
AZ|9|Jeff|Thompson|2012,AZ,9,H2AZ09118,False,Jeff,Thompson,R,2012,3358,0.0675,nan,nan,nan,nan
AZ|9|Lisa|Borowsky|2012,AZ,9,H2AZ09100,False,Lisa,Borowsky,R,2012,3281,0.0659,nan,nan,nan,nan
AZ|9|Leah|Campos Schandlbauer|2012,AZ,9,H2AZ09084,False,Leah,Campos Schandlbauer,R,2012,2139,0.043,nan,nan,nan,nan
AZ|9|Powell|Gammill|2012,AZ,9,H4AZ02119,False,Powell,Gammill,W(LIB)/LIB,2012,90,1.0,nan,nan,16620,0.0664
AZ|S|Jeff|Flake|2012,AZ,S,S2AZ00141,False,Jeff,Flake,R,2012,357360,0.6925,nan,nan,1104457,0.49229999999999996
AZ|S|Wil|Cardon|2012,AZ,S,S2AZ00190,False,Wil,Cardon,R,2012,110150,0.21350000000000002,nan,nan,nan,nan
AZ|S|Clair|Van Steenwyk|2012,AZ,S,S2AZ00216,False,Clair,Van Steenwyk,R,2012,29159,0.0565,nan,nan,nan,nan
AZ|S|Bryan|Hackbarth|2012,AZ,S,S2AZ00166,False,Bryan,Hackbarth,R,2012,19174,0.037200000000000004,nan,nan,nan,nan
AZ|S|John|Lyon|2012,AZ,S,S2AZ00240,False,John,Lyon,W(R),2012,126,0.0002,nan,nan,nan,nan
AZ|S|Luis|Acle|2012,AZ,S,S2AZ00281,False,Luis,Acle,W(R),2012,56,0.0001,nan,nan,nan,nan
AZ|S|Richard|Carmona|2012,AZ,S,S2AZ00232,False,Richard,Carmona,D,2012,289881,1.0,nan,nan,1036542,0.462
AZ|S|Marc|Victor|2012,AZ,S,S2AZ00299,False,Marc,Victor,W(LIB)/LIB,2012,591,1.0,nan,nan,102109,0.0455
AZ|S|Stephen|Watts|2012,AZ,S,S2AZ00307,False,Stephen,Watts,W,2012,nan,nan,nan,nan,290,0.0001
AZ|S|Don|Manspeaker|2012,AZ,S,n/a,False,Don,Manspeaker,W,2012,nan,nan,nan,nan,24,0.0
AR|1|Rick |Crawford|2012,AR,1,H0AR01083,True,Rick ,Crawford,R,2012,nan,nan,nan,nan,138800,0.5623
AR|1|Scott|Ellington|2012,AR,1,H2AR01071,False,Scott,Ellington,D,2012,27936,0.4953,10028,0.5074000000000001,96601,0.39130000000000004
AR|1|Clark M.|Hall|2012,AR,1,H2AR01055,False,Clark M.,Hall,D,2012,21861,0.3876,9737,0.4926,nan,nan
AR|1|Gary|Latanich|2012,AR,1,H2AR01063,False,Gary,Latanich,D,2012,6605,0.11710000000000001,nan,nan,nan,nan
AR|1|Jessica|Paxton|2012,AR,1,H2AR01089,False,Jessica,Paxton,LIB,2012,nan,nan,nan,nan,6427,0.026000000000000002
AR|1|Jacob|Holloway|2012,AR,1,H2AR01097,False,Jacob,Holloway,GRE,2012,nan,nan,nan,nan,5015,0.0203
AR|2|Tim |Griffin|2012,AR,2,H0AR02107,True,Tim ,Griffin,R,2012,nan,nan,nan,nan,158175,0.5519
AR|2|Herb|Rule|2012,AR,2,H2AR02053,False,Herb,Rule,D,2012,nan,nan,nan,nan,113156,0.3948
AR|2|Barbara|Ward|2012,AR,2,H2AR02079,False,Barbara,Ward,GRE,2012,nan,nan,nan,nan,8566,0.029900000000000003
AR|2|Chris|Hayes|2012,AR,2,H2AR02061,False,Chris,Hayes,LIB,2012,nan,nan,nan,nan,6701,0.023399999999999997
AR|3|Steve|Womack|2012,AR,3,H0AR03055,True,Steve,Womack,R,2012,nan,nan,nan,nan,186467,0.759
AR|3|Ken|Aden|2012,AR,3,H2AR03242,False,Ken,Aden,D,2012,nan,nan,nan,nan,nan,nan
AR|3|Rebekah|Kennedy|2012,AR,3,H2AR03259,False,Rebekah,Kennedy,GRE,2012,nan,nan,nan,nan,39318,0.16010000000000002
AR|3|David|Pangrac|2012,AR,3,H2AR03267,False,David,Pangrac,LIB,2012,nan,nan,nan,nan,19875,0.0809
AR|4|Tom|Cotton|2012,AR,4,H2AR04083,False,Tom,Cotton,R,2012,20899,0.5755,nan,nan,154149,0.5953
AR|4|Beth Anne|Rankin|2012,AR,4,H0AR04079,False,Beth Anne,Rankin,R,2012,13460,0.37070000000000003,nan,nan,nan,nan
AR|4|John |Cowart|2012,AR,4,H2AR04117,False,John ,Cowart,R,2012,1953,0.0538,nan,nan,nan,nan
AR|4|Gene|Jeffress|2012,AR,4,H2AR04109,False,Gene,Jeffress,D,2012,23848,0.4302,15266,0.6067,95013,0.3669
AR|4|Q. Byrum|Hurst|2012,AR,4,H2AR04133,False,Q. Byrum,Hurst,D,2012,19812,0.3574,9895,0.3933,nan,nan
AR|4|DC|Morrison|2012,AR,4,H2AR04125,False,DC,Morrison,D,2012,11771,0.21239999999999998,nan,nan,nan,nan
AR|4|Bobby|Tullis|2012,AR,4,H2AR04141,False,Bobby,Tullis,LIB,2012,nan,nan,nan,nan,4984,0.0192
AR|4|J. Joshua|Drake|2012,AR,4,H8AR04098,False,J. Joshua,Drake,GRE,2012,nan,nan,nan,nan,4807,0.018600000000000002
CA|1|Doug|La Malfa|2012,CA,1,H2CA02142,False,Doug,La Malfa,R,2012,66527,0.37929999999999997,nan,nan,168827,0.5738
CA|1|Jim|Reed|2012,CA,1,H0CA02138,False,Jim,Reed,D,2012,43409,0.2475,nan,nan,125386,0.42619999999999997
CA|1|Sam |Aanestad|2012,CA,1,H2CA01110,False,Sam ,Aanestad,R,2012,25224,0.1438,nan,nan,nan,nan
CA|1|Michael |Dacquisto|2012,CA,1,H2CA01128,False,Michael ,Dacquisto,R,2012,10530,0.06,nan,nan,nan,nan
CA|1|Pete|Stiglich|2012,CA,1,H0CA02120,False,Pete,Stiglich,R,2012,10258,0.058499999999999996,nan,nan,nan,nan
CA|1|Nathan |Arrowsmith|2012,CA,1,H4CA03054,False,Nathan ,Arrowsmith,D,2012,8598,0.049,nan,nan,nan,nan
CA|1|Gary Allen|Oxley|2012,CA,1,H2CA01151,False,Gary Allen,Oxley,NOP,2012,5901,0.0336,nan,nan,nan,nan
CA|1|Gregory |Cheadle|2012,CA,1,H2CA01136,False,Gregory ,Cheadle,R,2012,4939,0.0282,nan,nan,nan,nan
CA|2|Jared |Huffman|2012,CA,2,H2CA06259,False,Jared ,Huffman,D,2012,63922,0.3749,nan,nan,226216,0.7123999999999999
CA|2|Daniel W.|Roberts|2012,CA,2,H0CA06121,False,Daniel W.,Roberts,R,2012,25635,0.1503,nan,nan,91310,0.2876
CA|2|Norman |Solomon|2012,CA,2,H2CA06267,False,Norman ,Solomon,D,2012,25462,0.1493,nan,nan,nan,nan
CA|2|Stacey |Lawson|2012,CA,2,H2CA02100,False,Stacey ,Lawson,D,2012,16946,0.09939999999999999,nan,nan,nan,nan
CA|2|Susan L. |Adams|2012,CA,2,H2CA06275,False,Susan L. ,Adams,D,2012,14041,0.0823,nan,nan,nan,nan
CA|2|Mike |Halliwell|2012,CA,2,H6CA06193,False,Mike ,Halliwell,R,2012,10008,0.0587,nan,nan,nan,nan
CA|2|Brooke |Clarke|2012,CA,2,H2CA02167,False,Brooke ,Clarke,NOP,2012,3715,0.0218,nan,nan,nan,nan
CA|2|Tiffany |Ren_e|2012,CA,2,H2CA06283,False,Tiffany ,Ren_e,D,2012,3033,0.0178,nan,nan,nan,nan
CA|2|John|Lewallen|2012,CA,2,H2CA02175,False,John,Lewallen,NOP,2012,2488,0.0146,nan,nan,nan,nan
CA|2|William L. |Courtney|2012,CA,2,H2CA02126,False,William L. ,Courtney,D,2012,2385,0.013999999999999999,nan,nan,nan,nan
CA|2|Andy |Caffrey|2012,CA,2,H2CA02118,False,Andy ,Caffrey,D,2012,1737,0.0102,nan,nan,nan,nan
CA|2|Larry |Fritzlan|2012,CA,2,H2CA02159,False,Larry ,Fritzlan,D,2012,1151,0.0067,nan,nan,nan,nan
CA|3|John |Garamendi|2012,CA,3,H0CA10149,True,John ,Garamendi,D,2012,59546,0.5146999999999999,nan,nan,126882,0.5423
CA|3|Kim |Vann|2012,CA,3,H2CA03090,False,Kim ,Vann,R,2012,30254,0.2615,nan,nan,107086,0.45770000000000005
CA|3|Rick |Tubbs|2012,CA,3,H0CA07103,False,Rick ,Tubbs,R,2012,17902,0.1548,nan,nan,nan,nan
CA|3|Tony |Carlos|2012,CA,3,H2CA03108,False,Tony ,Carlos,R,2012,5541,0.0479,nan,nan,nan,nan
CA|3|Eugene |Ray|2012,CA,3,H0CA00090,False,Eugene ,Ray,R,2012,2438,0.021099999999999997,nan,nan,nan,nan
CA|4|Tom|McClintock|2012,CA,4,H8CA04152,True,Tom,McClintock,R,2012,114311,0.6479,nan,nan,197803,0.6111
CA|4|Jack |Uppal|2012,CA,4,H2CA04114,False,Jack ,Uppal,D,2012,62130,0.3521,nan,nan,125885,0.3889
CA|5|Mike |Thompson|2012,CA,5,H8CA01109,True,Mike ,Thompson,D,2012,95748,0.722,nan,nan,202872,0.7447
CA|5|Randy|Loftin|2012,CA,5,H2CA05095,False,Randy,Loftin,R,2012,22137,0.16690000000000002,nan,nan,69545,0.2553
CA|5|Stewart  John|Cilley|2012,CA,5,H2CA05087,False,Stewart  John,Cilley,R,2012,14734,0.11109999999999999,nan,nan,nan,nan
CA|6|Doris |Matsui|2012,CA,6,H6CA05195,True,Doris ,Matsui,D,2012,67174,0.7140000000000001,nan,nan,160667,0.7505
"CA|6|Joseph, Sr.|McRay|2012",CA,6,H2CA06291,False,"Joseph, Sr.",McRay,R,2012,15647,0.1663,nan,nan,53406,0.2495
CA|6|Erik|Smitt|2012,CA,6,H0CA05073,False,Erik,Smitt,R,2012,11254,0.11960000000000001,nan,nan,nan,nan
CA|7|Ami |Bera|2012,CA,7,H0CA03078,False,Ami ,Bera,D,2012,49433,0.41,nan,nan,141241,0.5168
CA|7|Dan|Lungren|2012,CA,7,H6CA34112,True,Dan,Lungren,R,2012,63586,0.5273,nan,nan,132050,0.4832
CA|7|Curt|Taras|2012,CA,7,H2CA07117 ,False,Curt,Taras,NOP,2012,3854,0.032,nan,nan,nan,nan
CA|7|Douglas Arthur|Tuma|2012,CA,7,H8CA05134,False,Douglas Arthur,Tuma,LIB,2012,3707,0.030699999999999998,nan,nan,nan,nan
CA|8|Paul |Cook|2012,CA,8,H2CA08164,False,Paul ,Cook,R,2012,12517,0.15289999999999998,nan,nan,103093,0.5739
CA|8|Gregg|Imus|2012,CA,8,H2CA41116,False,Gregg,Imus,R,2012,12754,0.1558,nan,nan,76551,0.4261
CA|8|Phil|Liberatore|2012,CA,8,H0CA42175,False,Phil,Liberatore,R,2012,12277,0.15,nan,nan,nan,nan
CA|8|Jackie |Conaway|2012,CA,8,H8CA25058,False,Jackie ,Conaway,D,2012,11674,0.1426,nan,nan,nan,nan
CA|8|Brad|Mitzelfelt|2012,CA,8,B2CA08156,False,Brad,Mitzelfelt,R,2012,8801,0.1075,nan,nan,nan,nan
CA|8|John |Pinkerton|2012,CA,8,H2CA00138,False,John ,Pinkerton,D,2012,7941,0.09699999999999999,nan,nan,nan,nan
CA|8|Angela|Valles|2012,CA,8,H2CA08149,False,Angela,Valles,R,2012,4924,0.0602,nan,nan,nan,nan
CA|8|Ryan|McEachron|2012,CA,8,H2CA08131,False,Ryan,McEachron,R,2012,3181,0.038900000000000004,nan,nan,nan,nan
CA|8|Anthony |Adams|2012,CA,8,H2CA08180,False,Anthony ,Adams,NOP,2012,2750,0.0336,nan,nan,nan,nan
CA|8|Bill|Jensen|2012,CA,8,H2CA08172,False,Bill,Jensen,R,2012,1850,0.0226,nan,nan,nan,nan
CA|8|George T.|Craig|2012,CA,8,H4CA40049,False,George T.,Craig,R,2012,1376,0.0168,nan,nan,nan,nan
CA|8|Joseph D.|Napolitano|2012,CA,8,H2CA08206 ,False,Joseph D.,Napolitano,R,2012,1050,0.0128,nan,nan,nan,nan
CA|8|Dennis L.|Albertsen|2012,CA,8,H2CA08198 ,False,Dennis L.,Albertsen,R,2012,761,0.009300000000000001,nan,nan,nan,nan
CA|9|Jerry |McNerney|2012,CA,9,H4CA11081,True,Jerry ,McNerney,D,2012,45696,0.4778,nan,nan,118373,0.5555
CA|9|Ricky |Gill|2012,CA,9,H2CA11135,False,Ricky ,Gill,R,2012,38488,0.40240000000000004,nan,nan,94704,0.4445
CA|9|John |McDonald|2012,CA,9,H2CA09105,False,John ,McDonald,R,2012,11458,0.1198,nan,nan,nan,nan
CA|10|Jeff|Denham|2012,CA,10,H0CA19173,True,Jeff,Denham,R,2012,45779,0.4924,nan,nan,110265,0.5271
CA|10|Jose|Hernandez|2012,CA,10,H2CA10145,False,Jose,Hernandez,D,2012,26072,0.2804,nan,nan,98934,0.4729
CA|10|Chad M.|Condit|2012,CA,10,H2CA10152,False,Chad M.,Condit,NOP,2012,13983,0.15039999999999998,nan,nan,nan,nan
"CA|10|Michael J. ""Mike""|Barkley|2012",CA,10,H2CA00096,False,"Michael J. ""Mike""",Barkley,D,2012,5028,0.0541,nan,nan,nan,nan
CA|10|Troy Wayne|McComak|2012,CA,10,H2CA10160 ,False,Troy Wayne,McComak,NOP,2012,2114,0.0227,nan,nan,nan,nan
CA|11|George |Miller|2012,CA,11,H6CA07043,True,George ,Miller,D,2012,76163,0.5849,nan,nan,200743,0.6973
CA|11|Virginia|Fuller|2012,CA,11,H8CA07031,False,Virginia,Fuller,R,2012,40333,0.3097,nan,nan,87136,0.30269999999999997
CA|11|John |Fitzgerald|2012,CA,11,H0CA07111,False,John ,Fitzgerald,D,2012,9092,0.0698,nan,nan,nan,nan
CA|11|Cheryl |Sudduth|2012,CA,11,H2CA11168,False,Cheryl ,Sudduth,D,2012,4635,0.0356,nan,nan,nan,nan
CA|12|Nancy |Pelosi|2012,CA,12,H8CA05035,True,Nancy ,Pelosi,D,2012,89446,0.7487999999999999,nan,nan,253709,0.8508
CA|12|John |Dennis|2012,CA,12,H0CA08069,False,John ,Dennis,R,2012,16206,0.13570000000000002,nan,nan,44478,0.1492
CA|12|Barry|Hermanson|2012,CA,12,H4CA12089,False,Barry,Hermanson,GRE,2012,6398,0.0536,nan,nan,nan,nan
CA|12|David |Peterson|2012,CA,12,H0CA10172,False,David ,Peterson,D,2012,3756,0.031400000000000004,nan,nan,nan,nan
CA|12|Summer Justice|Shields|2012,CA,12,H0CA08077,False,Summer Justice,Shields,D,2012,2146,0.018000000000000002,nan,nan,nan,nan
CA|12|Am_rico Arturo|Diaz|2012,CA,12,H2CA11176,False,Am_rico Arturo,Diaz,D,2012,1499,0.0125,nan,nan,nan,nan
