ID,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,CANDTOTAL,WINNER,RaceFundPerc
JANSCHAKOWSKY2006IL9,2006,IL,JAN,SCHAKOWSKY,9,JAN SCHAKOWSKY,D,672300,1,1
PETEVISCLOSKY2006IN1,2006,IN,PETE,VISCLOSKY,1,PETE VISCLOSKY,D,853501,1,0.999707175
JOEDONNELLY2006IN2,2006,IN,JOE,DONNELLY,2,JOE DONNELLY,D,951353,1,0.340077184
MARKSOUDER2006IN3,2006,IN,MARK,SOUDER,3,MARK E SOUDER,R,389466,1,0.57713715
TOMHAYHURST2006IN3,2006,IN,TOM,HAYHURST,3,TOM HAYHURST,D,285358,0,0.42286285
STEVEBUYER2006IN4,2006,IN,STEVE,BUYER,4,STEVE BUYER,R,500466,1,0.970768288
DAVIDSANDERS2006IN4,2006,IN,DAVID,SANDERS,4,DAVID SANDERS,D,15070,0,0.029231712
DANBURTON2006IN5,2006,IN,DAN,BURTON,5,DAN BURTON,R,278676,1,0.971182631
MIKEPENCE2006IN6,2006,IN,MIKE,PENCE,6,MIKE PENCE,R,848127,1,0.976736874
BARRYWELSH2006IN6,2006,IN,BARRY,WELSH,6,BARRY WELSH,D,20200,0,0.023263126
JULIACARSON2006IN7,2006,IN,JULIA,CARSON,7,JULIA CARSON,D,297766,1,0.902961494
ERICDICKERSON2006IN7,2006,IN,ERIC,DICKERSON,7,ERIC DICKERSON,R,32000,0,0.097038506
JOHNHOSTETTLER2006IN8,2006,IN,JOHN,HOSTETTLER,8,JOHN HOSTETTLER,R,300278,0,0.203340087
BRADELLSWORTH2006IN8,2006,IN,BRAD,ELLSWORTH,8,BRAD ELLSWORTH,D,1176450,1,0.796659913
ERICSCHANSBERG2006IN9,2006,IN,ERIC,SCHANSBERG,9,ERIC SCHANSBERG,I,15420,0,0.005573945
MICHAELSODREL2006IN9,2006,IN,MICHAEL,SODREL,9,MICHAEL E SODREL,R,1535617,0,0.555087164
BARONHILL2006IN9,2006,IN,BARON,HILL,9,BARON HILL,D,1215406,1,0.439338891
JERRYMORAN2006KS1,2006,KS,JERRY,MORAN,1,JERRY MORAN,R,621218,1,0.962877886
JOHNDOLL2006KS1,2006,KS,JOHN,DOLL,1,JOHN G DOLL,D,23950,0,0.037122114
NANCYBOYDA2006KS2,2006,KS,NANCY,BOYDA,2,NANCY E BOYDA,D,341428,1,0.341962487
JIMRYUN2006KS2,2006,KS,JIM,RYUN,2,JIM RYUN,R,657009,0,0.658037513
CHUCKAHNER2006KS3,2006,KS,CHUCK,AHNER,3,CHUCK AHNER,R,126605,0,0.095210771
TODDTIAHRT2006KS4,2006,KS,TODD,TIAHRT,4,TODD TIAHRT,R,626125,1,0.989271861
GARTHMCGINN2006KS4,2006,KS,GARTH,MCGINN,4,GARTH JAMES MCGINN,D,6790,0,0.010728139
EDWHITFIELD2006KY1,2006,KY,ED,WHITFIELD,1,ED WHITFIELD,R,683333,1,0.919901243
TOMBARLOW2006KY1,2006,KY,TOM,BARLOW,1,TOM BARLOW,D,59500,0,0.080098757
RONLEWIS2006KY2,2006,KY,RON,LEWIS,2,RON LEWIS,R,1005448,1,0.639808385
JOHNWEAVER2006KY2,2006,KY,JOHN,WEAVER,2,JOHN MICHAEL WEAVER,D,566035,0,0.360191615
JOHNYARMUTH2006KY3,2006,KY,JOHN,YARMUTH,3,JOHN A YARMUTH,D,873526,1,0.315435931
KENLUCAS2006KY4,2006,KY,KEN,LUCAS,4,KEN LUCAS,D,990701,0,0.332279957
HALROGERS2006KY5,2006,KY,HAL,ROGERS,5,HAL ROGERS,R,627828,1,0.999363288
BENCHANDLER2006KY6,2006,KY,BEN,CHANDLER,6,BEN CHANDLER,D,619450,1,1
STACEYTALLITSCH2006LA1,2006,LA,STACEY,TALLITSCH,1,STACEY TALLITSCH,D,14306,0,0.009737352
BOBBYJINDAL2006LA1,2006,LA,BOBBY,JINDAL,1,BOBBY JINDAL,R,1441632,1,0.981244061
JOSEPHLAVIGNE2006LA2,2006,LA,JOSEPH,LAVIGNE,2,JOSEPH FRANCIS LAVIGNE,R,213125,0,0.129658347
TROYCARTER2006LA2,2006,LA,TROY,CARTER,2,TROY A CARTER,D,78600,0,0.047817694
KARENCARTER2006LA2,2006,LA,KAREN,CARTER,2,KAREN R CARTER,D,643299,0,0.391362275
DERRICKSHEPHERD2006LA2,2006,LA,DERRICK,SHEPHERD,2,DERRICK SHEPHERD,D,181050,0,0.110144956
WILLIAMJEFFERSON2006LA2,2006,LA,WILLIAM,JEFFERSON,2,WILLIAM J JEFFERSON,D,514699,1,0.3131262
CRAIGROMERO2006LA3,2006,LA,CRAIG,ROMERO,3,CRAIG F ROMERO,R,817760,0,0.349387218
CHARLESMELANCON2006LA3,2006,LA,CHARLES,MELANCON,3,CHARLES MELANCON,D,1520795,1,0.649758284
OLANGEEBREECH2006LA3,2006,LA,OLANGEE,BREECH,3,OLANGEE BREECH,D,2000,0,0.000854498
CHESTERKELLEY2006LA4,2006,LA,CHESTER,KELLEY,4,CHESTER T KELLEY,R,3150,0,0.001650583
ARTISCASH2006LA4,2006,LA,ARTIS,CASH,4,ARTIS CASH,D,900,0,0.000471595
GLORIAHEARN2006LA5,2006,LA,GLORIA,HEARN,5,GLORIA WILLIAMS HEARN,D,3850,0,0.005158479
RODNEYALEXANDER2006LA5,2006,LA,RODNEY,ALEXANDER,5,RODNEY ALEXANDER,R,742494,1,0.994841521
RICHARDBAKER2006LA6,2006,LA,RICHARD,BAKER,6,RICHARD BAKER,R,1101326,1,1
MICHAELSTAGG2006LA7,2006,LA,MICHAEL,STAGG,7,MICHAEL W STAGG,D,37246,0,0.033523877
CHARLESBOUSTANY2006LA7,2006,LA,CHARLES,BOUSTANY,7,CHARLES W BOUSTANY JR,R,1073783,1,0.966476123
JOHNOLVER2006MA1,2006,MA,JOHN,OLVER,1,JOHN W OLVER,D,448782,1,0.979717207
WILLIAMSZYCH2006MA1,2006,MA,WILLIAM,SZYCH,1,WILLIAM HENRY SZYCH,I,9291,0,0.020282793
JEFFBEATTY2006MA10,2006,MA,JEFF,BEATTY,10,JEFF BEATTY,R,15728,0,0.030879177
BILLDELAHUNT2006MA10,2006,MA,BILL,DELAHUNT,10,BILL DELAHUNT,D,493312,1,0.968531825
RICHARDNEAL2006MA2,2006,MA,RICHARD,NEAL,2,RICHARD E NEAL,D,426640,1,1
JAMESMCGOVERN2006MA3,2006,MA,JAMES,MCGOVERN,3,JAMES P MCGOVERN,D,368390,1,1
BARNEYFRANK2006MA4,2006,MA,BARNEY,FRANK,4,BARNEY FRANK,D,1187844,1,1
MARTYMEEHAN2006MA5,2006,MA,MARTY,MEEHAN,5,MARTY MEEHAN,D,485020,1,1
JOHNTIERNEY2006MA6,2006,MA,JOHN,TIERNEY,6,JOHN F TIERNEY,D,343800,1,0.930194805
RICHARDBARTON2006MA6,2006,MA,RICHARD,BARTON,6,RICHARD W BARTON,R,25800,0,0.069805195
EDMARKEY2006MA7,2006,MA,ED,MARKEY,7,ED MARKEY,D,616950,1,1
MICHAELCAPUANO2006MA8,2006,MA,MICHAEL,CAPUANO,8,MICHAEL E CAPUANO,D,499093,1,1
STEPHENLYNCH2006MA9,2006,MA,STEPHEN,LYNCH,9,STEPHEN F LYNCH,D,620898,1,0.997589967
JIMCORWIN2006MD1,2006,MD,JIM,CORWIN,1,JIM CORWIN,D,13500,0,0.090111137
WAYNEGILCHREST2006MD1,2006,MD,WAYNE,GILCHREST,1,WAYNE T GILCHREST,R,136315,1,0.909888863
DUTCHRUPPERSBERGER2006MD2,2006,MD,DUTCH,RUPPERSBERGER,2,DUTCH RUPPERSBERGER,D,538290,1,0.999071995
JOHNSARBANES2006MD3,2006,MD,JOHN,SARBANES,3,JOHN SARBANES,D,938941,1,0.983441739
ALBERTWYNN2006MD4,2006,MD,ALBERT,WYNN,4,ALBERT R WYNN,D,557010,1,1
STENYHOYER2006MD5,2006,MD,STENY,HOYER,5,STENY H HOYER,D,1448294,1,0.999516906
STEVENWARNER2006MD5,2006,MD,STEVEN,WARNER,5,STEVEN WARNER,I,700,0,0.000483094
ROBERTKOZAK2006MD6,2006,MD,ROBERT,KOZAK,6,ROBERT E KOZAK,I,2100,0,0.006879111
ANDREWDUCK2006MD6,2006,MD,ANDREW,DUCK,6,ANDREW JAMES DUCK,D,99292,0,0.325257475
ROSCOEBARTLETT2006MD6,2006,MD,ROSCOE,BARTLETT,6,ROSCOE G BARTLETT,R,203880,1,0.667863414
ELIJAHCUMMINGS2006MD7,2006,MD,ELIJAH,CUMMINGS,7,ELIJAH E CUMMINGS,D,559706,1,1
CHRISHOLLEN2006MD8,2006,MD,CHRIS,HOLLEN,8,CHRIS VAN HOLLEN,D,1063807,1,0.986108549
JEFFREYSTEIN2006MD8,2006,MD,JEFFREY,STEIN,8,JEFFREY M STEIN,R,14986,0,0.013891451
KEVINZEESE2006MDS,2006,MD,KEVIN,ZEESE,S,KEVIN ZEESE,I,22661,0,0.002420472
DEXTERKAMILEWICZ2006ME1,2006,ME,DEXTER,KAMILEWICZ,1,DEXTER J KAMILEWICZ,I,18262,0,0.024912556
DARLENECURLEY2006ME1,2006,ME,DARLENE,CURLEY,1,DARLENE J CURLEY,R,71849,0,0.09801458
TOMALLEN2006ME1,2006,ME,TOM,ALLEN,1,TOM H ALLEN,D,642933,1,0.877072863
MIKEMICHAUD2006ME2,2006,ME,MIKE,MICHAUD,2,MIKE MICHAUD,D,472810,1,0.961592044
LAURENCEDAMBOISE2006ME2,2006,ME,LAURENCE,DAMBOISE,2,LAURENCE SCOTT DAMBOISE,R,18885,0,0.038407956
JEANBRIGHT2006MES,2006,ME,JEAN,BRIGHT,S,JEAN HAY BRIGHT,D,46207,0,0.022180386
BARTSTUPAK2006MI1,2006,MI,BART,STUPAK,1,BART STUPAK,D,510545,1,0.998045138
CANDICEMILLER2006MI10,2006,MI,CANDICE,MILLER,10,CANDICE S MILLER,R,482962,1,0.984306916
TONYTRUPIANO2006MI11,2006,MI,TONY,TRUPIANO,11,TONY TRUPIANO,D,76778,0,0.138601457
THADDEUSMCCOTTER2006MI11,2006,MI,THADDEUS,MCCOTTER,11,THADDEUS G MCCOTTER,R,477170,1,0.861398543
SANDERLEVIN2006MI12,2006,MI,SANDER,LEVIN,12,SANDER LEVIN,D,472999,1,1
CAROLYNKILPATRICK2006MI13,2006,MI,CAROLYN,KILPATRICK,13,CAROLYN CHEEKS KILPATRICK,D,358230,1,1
JOHNCONYERS2006MI14,2006,MI,JOHN,CONYERS,14,JOHN CONYERS JR,D,552833,1,1
JOHNDINGELL2006MI15,2006,MI,JOHN,DINGELL,15,JOHN D DINGELL,D,1177781,1,1
PETERHOEKSTRA2006MI2,2006,MI,PETER,HOEKSTRA,2,PETER HOEKSTRA,R,380434,1,0.985748859
VERNONEHLERS2006MI3,2006,MI,VERNON,EHLERS,3,VERNON J EHLERS,R,254470,1,0.965657256
DAVECAMP2006MI4,2006,MI,DAVE,CAMP,4,DAVE CAMP,R,732378,1,0.968248071
MICHAELHUCKLEBERRY2006MI4,2006,MI,MICHAEL,HUCKLEBERRY,4,MICHAEL RAY HUCKLEBERRY,D,24017,0,0.031751929
DALEKILDEE2006MI5,2006,MI,DALE,KILDEE,5,DALE E KILDEE,D,399160,1,0.998124578
FREDUPTON2006MI6,2006,MI,FRED,UPTON,6,FRED UPTON,R,815842,1,0.938678393
KIMCLARK2006MI6,2006,MI,KIM,CLARK,6,KIM L CLARK,D,53297,0,0.061321607
TIMWALBERG2006MI7,2006,MI,TIM,WALBERG,7,TIM WALBERG,R,743857,1,0.962570298
SHARONRENIER2006MI7,2006,MI,SHARON,RENIER,7,SHARON MARIE RENIER,D,28925,0,0.037429702
MIKEROGERS2006MI8,2006,MI,MIKE,ROGERS,8,MIKE ROGERS,R,769486,1,0.738485133
JAMESMARCINKOWSKI2006MI8,2006,MI,JAMES,MARCINKOWSKI,8,JAMES MARCINKOWSKI,D,272493,0,0.261514867
JOEKNOLLENBERG2006MI9,2006,MI,JOE,KNOLLENBERG,9,JOE KNOLLENBERG,R,1535992,1,0.876108688
NANCYSKINNER2006MI9,2006,MI,NANCY,SKINNER,9,NANCY SKINNER,D,217206,0,0.123891312
GILGUTKNECHT2006MN1,2006,MN,GIL,GUTKNECHT,1,GIL GUTKNECHT,R,679102,0,0.505157937
TIMOTHYWALZ2006MN1,2006,MN,TIMOTHY,WALZ,1,TIMOTHY J WALZ,D,665234,1,0.494842063
COLEENROWLEY2006MN2,2006,MN,COLEEN,ROWLEY,2,COLEEN ROWLEY,D,240670,0,0.229627665
JOHNKLINE2006MN2,2006,MN,JOHN,KLINE,2,JOHN KLINE,R,807418,1,0.770372335
WENDYWILDE2006MN3,2006,MN,WENDY,WILDE,3,WENDY WILDE,D,28350,0,0.040549818
JIMRAMSTAD2006MN3,2006,MN,JIM,RAMSTAD,3,JIM RAMSTAD,R,670790,1,0.959450182
OBISIUM2006MN4,2006,MN,OBI,SIUM,4,OBI SIUM,R,28400,0,0.077538005
BETTYMCCOLLUM2006MN4,2006,MN,BETTY,MCCOLLUM,4,BETTY MCCOLLUM,D,337872,1,0.922461995
TAMMYLEE2006MN5,2006,MN,TAMMY,LEE,5,TAMMY LOUISE LEE,I,108388,0,0.176509864
ALANFINE2006MN5,2006,MN,ALAN,FINE,5,ALAN RAYMOND FINE,R,110400,0,0.179786406
JAYPOND2006MN5,2006,MN,JAY,POND,5,JAY POND,I,800,0,0.0013028
KEITHELLISON2006MN5,2006,MN,KEITH,ELLISON,5,KEITH ELLISON,D,394474,1,0.64240093
MICHELEBACHMANN2006MN6,2006,MN,MICHELE,BACHMANN,6,MICHELE BACHMANN,R,1455169,1,0.462736692
JOHNBINKOWSKI2006MN6,2006,MN,JOHN,BINKOWSKI,6,JOHN PAUL BINKOWSKI,I,7125,0,0.002265715
PATTYWETTERLING2006MN6,2006,MN,PATTY,WETTERLING,6,PATTY WETTERLING,D,1682408,0,0.534997593
COLLINPETERSON2006MN7,2006,MN,COLLIN,PETERSON,7,COLLIN PETERSON,D,677367,1,0.977276564
MIKEBARRETT2006MN7,2006,MN,MIKE,BARRETT,7,MIKE BARRETT,R,15750,0,0.022723436
HARRYWELTY2006MN8,2006,MN,HARRY,WELTY,8,HARRY ROBB WELTY,I,4500,0,0.003568163
JAMESOBERSTAR2006MN8,2006,MN,JAMES,OBERSTAR,8,JAMES L OBERSTAR,D,1005907,1,0.797609013
RODGRAMS2006MN8,2006,MN,ROD,GRAMS,8,ROD GRAMS,R,250746,0,0.198822823
ROBERTFITZGERALD2006MNS,2006,MN,ROBERT,FITZGERALD,S,ROBERT MAXWELL FITZGERALD,I,300,0,3.36E-05
MICHAELCAVLAN2006MNS,2006,MN,MICHAEL,CAVLAN,S,MICHAEL JAMES CAVLAN,I,2900,0,0.000325108
WILLIAMCLAY2006MO1,2006,MO,WILLIAM,CLAY,1,WILLIAM L CLAY JR,D,307529,1,0.924818587
MARKBYRNE2006MO1,2006,MO,MARK,BYRNE,1,MARK BYRNE,R,25000,0,0.075181413
TODDAKIN2006MO2,2006,MO,TODD,AKIN,2,TODD AKIN,R,543493,1,1
RUSSCARNAHAN2006MO3,2006,MO,RUSS,CARNAHAN,3,RUSS CARNAHAN,D,854535,1,0.997956288
DAVIDBERTELSEN2006MO3,2006,MO,DAVID,BERTELSEN,3,DAVID BERTELSEN,R,1750,0,0.002043712
IKESKELTON2006MO4,2006,MO,IKE,SKELTON,4,IKE SKELTON,D,676311,1,0.995583761
JAMESNOLAND2006MO4,2006,MO,JAMES,NOLAND,4,JAMES A NOLAND JR,R,3000,0,0.004416239
EMANUELCLEAVER2006MO5,2006,MO,EMANUEL,CLEAVER,5,EMANUEL CLEAVER,D,421336,1,0.975459327
JACOBTURK2006MO5,2006,MO,JACOB,TURK,5,JACOB TURK,R,10600,0,0.024540673
SAMGRAVES2006MO6,2006,MO,SAM,GRAVES,6,SAM GRAVES,R,631343,1,0.894135758
SARASHETTLES2006MO6,2006,MO,SARA,SHETTLES,6,SARA JO SHETTLES,D,74750,0,0.105864242
JOEMERSON2006MO8,2006,MO,JO,EMERSON,8,JO ANN EMERSON,R,631663,1,0.961558251
KENNYHULSHOF2006MO9,2006,MO,KENNY,HULSHOF,9,KENNY HULSHOF,R,862797,1,0.926944328
DUANEBURGHARD2006MO9,2006,MO,DUANE,BURGHARD,9,DUANE NEIL BURGHARD,D,68000,0,0.073055672
ROGERWICKER2006MS1,2006,MS,ROGER,WICKER,1,ROGER WICKER,R,463375,1,0.992503347
YVONNEBROWN2006MS2,2006,MS,YVONNE,BROWN,2,YVONNE RAYFORD BROWN,R,67850,0,0.073835312
BENNIETHOMPSON2006MS2,2006,MS,BENNIE,THOMPSON,2,BENNIE G THOMPSON,D,851087,1,0.926164688
CHARLESPICKERING2006MS3,2006,MS,CHARLES,PICKERING,3,CHARLES W CHIP PICKERING JR,R,836282,1,1
GENETAYLOR2006MS4,2006,MS,GENE,TAYLOR,4,GENE TAYLOR,D,296831,1,1
ERIKFLEMING2006MSS,2006,MS,ERIK,FLEMING,S,ERIK FLEMING,D,24588,0,0.013245989
DENNYREHBERG2006MT1,2006,MT,DENNY,REHBERG,1,DENNY REHBERG,R,573114,1,0.70327208
MONICALINDEEN2006MT1,2006,MT,MONICA,LINDEEN,1,MONICA J LINDEEN,D,241811,0,0.29672792
GBUTTERFIELD2006NC1,2006,NC,G,BUTTERFIELD,1,G K BUTTERFIELD,D,248300,1,1
PATRICKMCHENRY2006NC10,2006,NC,PATRICK,MCHENRY,10,PATRICK MCHENRY,R,934397,1,0.987998905
RICHARDCARSNER2006NC10,2006,NC,RICHARD,CARSNER,10,RICHARD CARSNER,D,11350,0,0.012001095
CHARLESTAYLOR2006NC11,2006,NC,CHARLES,TAYLOR,11,CHARLES H TAYLOR,R,863526,0,0.413254568
HEATHSHULER2006NC11,2006,NC,HEATH,SHULER,11,HEATH SHULER,D,1226048,1,0.586745432
ADAFISHER2006NC12,2006,NC,ADA,FISHER,12,ADA M FISHER,R,53787,0,0.118505152
MELVINWATT2006NC12,2006,NC,MELVIN,WATT,12,MELVIN L WATT,D,400092,1,0.881494848
VERNONROBINSON2006NC13,2006,NC,VERNON,ROBINSON,13,VERNON ROBINSON,R,483250,0,0.322772834
BOBETHERIDGE2006NC2,2006,NC,BOB,ETHERIDGE,2,BOB ETHERIDGE,D,527420,1,0.933288505
DANMANSELL2006NC2,2006,NC,DAN,MANSELL,2,DAN MANSELL,R,37700,0,0.066711495
WALTERJONES2006NC3,2006,NC,WALTER,JONES,3,WALTER B JONES JR,R,312040,1,0.998719754
DAVIDPRICE2006NC4,2006,NC,DAVID,PRICE,4,DAVID PRICE,D,515176,1,0.979140969
STEVENACUFF2006NC4,2006,NC,STEVEN,ACUFF,4,STEVEN D ACUFF,R,10975,0,0.020859031
VIRGINIAFOXX2006NC5,2006,NC,VIRGINIA,FOXX,5,VIRGINIA FOXX,R,773820,1,0.926533026
ROGERSHARPE2006NC5,2006,NC,ROGER,SHARPE,5,ROGER DEAN SHARPE,D,61358,0,0.073466974
HOWARDCOBLE2006NC6,2006,NC,HOWARD,COBLE,6,HOWARD COBLE,R,272950,1,0.970281895
RORYBLAKE2006NC6,2006,NC,RORY,BLAKE,6,RORY BLAKE,D,8360,0,0.029718105
MIKEMCINTYRE2006NC7,2006,NC,MIKE,MCINTYRE,7,MIKE MCINTYRE,D,516717,1,0.990511188
ROBINHAYES2006NC8,2006,NC,ROBIN,HAYES,8,ROBIN HAYES,R,1376529,1,0.814997895
LARRYKISSELL2006NC8,2006,NC,LARRY,KISSELL,8,LARRY KISSELL,D,312468,0,0.185002105
SUEMYRICK2006NC9,2006,NC,SUE,MYRICK,9,SUE MYRICK,R,783085,1,0.992522038
BILLGLASS2006NC9,2006,NC,BILL,GLASS,9,BILL GLASS,D,5900,0,0.007477962
EARLPOMEROY2006ND1,2006,ND,EARL,POMEROY,1,EARL POMEROY,D,1096335,1,0.976464249
MATTHEWMECHTEL2006ND1,2006,ND,MATTHEW,MECHTEL,1,MATTHEW ALAN MECHTEL,R,26425,0,0.023535751
DWIGHTGROTBERG2006NDS,2006,ND,DWIGHT,GROTBERG,S,DWIGHT GROTBERG,R,59550,0,0.016026801
JEFFFORTENBERRY2006NE1,2006,NE,JEFF,FORTENBERRY,1,JEFF FORTENBERRY,R,753349,1,0.593742193
MAXINEMOUL2006NE1,2006,NE,MAXINE,MOUL,1,MAXINE B MOUL,D,515466,0,0.406257807
LEETERRY2006NE2,2006,NE,LEE,TERRY,2,LEE TERRY,R,625653,1,0.812084971
JIMESCH2006NE2,2006,NE,JIM,ESCH,2,JIM ESCH,D,144775,0,0.187915029
ADRIANSMITH2006NE3,2006,NE,ADRIAN,SMITH,3,ADRIAN SMITH,R,699262,1,0.554834655
SCOTTKLEEB2006NE3,2006,NE,SCOTT,KLEEB,3,SCOTT KLEEB,D,561045,0,0.445165345
PETERICKETTS2006NES,2006,NE,PETE,RICKETTS,S,PETE RICKETTS,R,971187,0,0.178583026
CAROLSHEAPORTER2006NH1,2006,NH,CAROL,SHEAPORTER,1,CAROL SHEAPORTER,D,168145,1,0.197354445
JEBBRADLEY2006NH1,2006,NH,JEB,BRADLEY,1,JEB BRADLEY,R,683850,0,0.802645555
CHARLESBASS2006NH2,2006,NH,CHARLES,BASS,2,CHARLES BASS,R,793865,0,0.47377219
PAULHODES2006NH2,2006,NH,PAUL,HODES,2,PAUL W HODES,D,881761,1,0.52622781
ROBERTANDREWS2006NJ1,2006,NJ,ROBERT,ANDREWS,1,ROBERT E ANDREWS,D,1256758,1,1
DONALDPAYNE2006NJ10,2006,NJ,DONALD,PAYNE,10,DONALD M PAYNE,D,403300,1,1
RODNEYFRELINGHUYSEN2006NJ11,2006,NJ,RODNEY,FRELINGHUYSEN,11,RODNEY FRELINGHUYSEN,R,677993,1,0.984247522
TOMWYKA2006NJ11,2006,NJ,TOM,WYKA,11,TOM WYKA,D,10851,0,0.015752478
RUSHHOLT2006NJ12,2006,NJ,RUSH,HOLT,12,RUSH HOLT,D,820114,1,0.999744004
ALBIOSIRES2006NJ13,2006,NJ,ALBIO,SIRES,13,ALBIO SIRES,D,1046975,1,1
FRANKLOBIONDO2006NJ2,2006,NJ,FRANK,LOBIONDO,2,FRANK A LOBIONDO,R,869101,1,0.99022988
VIOLATHOMASHUGHES2006NJ2,2006,NJ,VIOLA,THOMASHUGHES,2,VIOLA THOMASHUGHES,D,8075,0,0.009200434
RICHARDSEXTON2006NJ3,2006,NJ,RICHARD,SEXTON,3,RICHARD J SEXTON,D,68075,0,0.085951004
JIMSAXTON2006NJ3,2006,NJ,JIM,SAXTON,3,JIM SAXTON,R,723946,1,0.914048996
CAROLGAY2006NJ4,2006,NJ,CAROL,GAY,4,CAROL E GAY,D,48850,0,0.156201037
CHRISSMITH2006NJ4,2006,NJ,CHRIS,SMITH,4,CHRIS SMITH,R,263888,1,0.843798963
PAULARONSOHN2006NJ5,2006,NJ,PAUL,ARONSOHN,5,PAUL ARONSOHN,D,342569,0,0.350568625
SCOTTGARRETT2006NJ5,2006,NJ,SCOTT,GARRETT,5,SCOTT GARRETT,R,634612,1,0.649431375
LEIGHBELLEW2006NJ6,2006,NJ,LEIGH,BELLEW,6,LEIGH ANN BELLEW,R,7972,0,0.003155142
LINDASTENDER2006NJ7,2006,NJ,LINDA,STENDER,7,LINDA D STENDER,D,1000960,0,0.333049847
BILLPASCRELL2006NJ8,2006,NJ,BILL,PASCRELL,8,BILL PASCRELL JR,D,885477,1,0.981446793
JOSESANDOVAL2006NJ8,2006,NJ,JOSE,SANDOVAL,8,JOSE M SANDOVAL,R,16739,0,0.018553207
VINCENTMICCO2006NJ9,2006,NJ,VINCENT,MICCO,9,VINCENT MICCO,R,20125,0,0.020696833
STEVENROTHMAN2006NJ9,2006,NJ,STEVEN,ROTHMAN,9,STEVEN R ROTHMAN,D,952246,1,0.979303167
ALKISSLING2006NM2,2006,NM,AL,KISSLING,2,AL KISSLING,D,68196,0,0.080290759
STEVEPEARCE2006NM2,2006,NM,STEVE,PEARCE,2,STEVE PEARCE,R,781167,1,0.919709241
RONALDDOLIN2006NM3,2006,NM,RONALD,DOLIN,3,RONALD M DOLIN,R,2000,0,0.006142317
TOMUDALL2006NM3,2006,NM,TOM,UDALL,3,TOM UDALL,D,323610,1,0.993857683
ALLENMCCULLOCH2006NMS,2006,NM,ALLEN,MCCULLOCH,S,ALLEN MCCULLOCH,R,139250,0,0.051361173
SHELLEYBERKLEY2006NV1,2006,NV,SHELLEY,BERKLEY,1,SHELLEY BERKLEY,D,1145419,1,0.987748636
KENWEGNER2006NV1,2006,NV,KEN,WEGNER,1,KEN WEGNER,R,14207,0,0.012251364
DEANHELLER2006NV2,2006,NV,DEAN,HELLER,2,DEAN HELLER,R,967582,1,0.475095563
TESSAHAFEN2006NV3,2006,NV,TESSA,HAFEN,3,TESSA HAFEN,D,1006747,0,0.355267467
ITALOZANZI2006NY1,2006,NY,ITALO,ZANZI,1,ITALO ANDRES ZANZI,R,319136,0,0.267903253
TIMOTHYBISHOP2006NY1,2006,NY,TIMOTHY,BISHOP,1,TIMOTHY H BISHOP,D,872100,1,0.732096747
EDOLPHUSTOWNS2006NY10,2006,NY,EDOLPHUS,TOWNS,10,EDOLPHUS TOWNS,D,850874,1,1
YVETTECLARKE2006NY11,2006,NY,YVETTE,CLARKE,11,YVETTE D CLARKE,D,307047,1,0.985397805
NYDIAVELAZQUEZ2006NY12,2006,NY,NYDIA,VELAZQUEZ,12,NYDIA M VELAZQUEZ,D,470050,1,1
VITOFOSSELLA2006NY13,2006,NY,VITO,FOSSELLA,13,VITO FOSSELLA,R,976737,1,1
CAROLYNMALONEY2006NY14,2006,NY,CAROLYN,MALONEY,14,CAROLYN B MALONEY,D,791510,1,1
CHARLESRANGEL2006NY15,2006,NY,CHARLES,RANGEL,15,CHARLES B RANGEL,D,1348345,1,1
JOSESERRANO2006NY16,2006,NY,JOSE,SERRANO,16,JOSE E SERRANO,D,230075,1,1
ELIOTENGEL2006NY17,2006,NY,ELIOT,ENGEL,17,ELIOT L ENGEL,D,641980,1,0.999221766
RICHARDHOFFMAN2006NY18,2006,NY,RICHARD,HOFFMAN,18,RICHARD A HOFFMAN,R,14115,0,0.015159033
NITALOWEY2006NY18,2006,NY,NITA,LOWEY,18,NITA M LOWEY,D,917013,1,0.984840967
SUEKELLY2006NY19,2006,NY,SUE,KELLY,19,SUE KELLY,R,1487232,0,0.641625739
JOHNHALL2006NY19,2006,NY,JOHN,HALL,19,JOHN HALL,D,830680,1,0.358374261
STEVEISRAEL2006NY2,2006,NY,STEVE,ISRAEL,2,STEVE ISRAEL,D,951870,1,1
JOHNSWEENEY2006NY20,2006,NY,JOHN,SWEENEY,20,JOHN E SWEENEY,R,1648094,0,0.481252095
MICHAELMCNULTY2006NY21,2006,NY,MICHAEL,MCNULTY,21,MICHAEL R MCNULTY,D,321500,1,1
MAURICEHINCHEY2006NY22,2006,NY,MAURICE,HINCHEY,22,MAURICE HINCHEY,D,333523,1,1
JOHNMCHUGH2006NY23,2006,NY,JOHN,MCHUGH,23,JOHN M MCHUGH,R,385834,1,0.903935451
ROBERTJOHNSON2006NY23,2006,NY,ROBERT,JOHNSON,23,ROBERT J JOHNSON,D,41004,0,0.096064549
RAYMONDMEIER2006NY24,2006,NY,RAYMOND,MEIER,24,RAYMOND A MEIER,R,985475,0,0.411276911
JAMESWALSH2006NY25,2006,NY,JAMES,WALSH,25,JAMES T WALSH,R,769312,0,0.570935368
JACKDAVIS2006NY26,2006,NY,JACK,DAVIS,26,JACK DAVIS,D,106299,0,0.041829694
